Customer_ID,Age,Income,Loan_Amount,Credit_Score,Employment_Type,Default
CUST_11691,20,3152.0,2979.0,572.0,Self_Employed,0
CUST_11692,23,5359.0,2283.0,603.0,Salaried,0
CUST_11693,58,6995.0,3711.0,,Self_Employed,0
CUST_11694,45,9064.0,1566.0,668.0,Self_Employed,0
CUST_11695,52,2145.0,500.0,531.0,Salaried,0
CUST_11696,52,6717.0,7504.0,434.0,Salaried,1
CUST_11697,27,4985.0,1712.0,647.0,Salaried,0
CUST_11698,39,4266.0,3334.0,552.0,Salaried,0
CUST_11699,35,3129.0,3261.0,789.0,Salaried,0
CUST_11700,40,8560.0,3743.0,717.0,Self_Employed,0
CUST_11701,64,1742.0,1810.0,709.0,Unemployed,1
CUST_11702,45,4020.0,500.0,516.0,Salaried,1
CUST_11703,42,5735.0,2017.0,737.0,Salaried,0
CUST_11704,37,5907.0,3046.0,587.0,Self_Employed,0
CUST_11705,50,7494.0,3154.0,727.0,Self_Employed,0
CUST_11706,61,3239.0,5345.0,736.0,Self_Employed,0
CUST_11707,31,6249.0,2574.0,494.0,Self_Employed,1
CUST_11708,20,4874.0,3312.0,550.0,Salaried,0
CUST_11709,61,5080.0,1811.0,796.0,Self_Employed,0
CUST_11710,28,4081.0,2103.0,502.0,Salaried,1
CUST_11711,22,5324.0,6005.0,704.0,Unemployed,1
CUST_11712,45,4715.0,1929.0,544.0,Unemployed,1
CUST_11713,28,4287.0,2432.0,767.0,Salaried,0
CUST_11714,61,3950.0,4629.0,628.0,Unemployed,0
CUST_11715,35,5745.0,5859.0,643.0,Salaried,0
CUST_11716,43,2338.0,4216.0,764.0,Unemployed,0
CUST_11717,69,4615.0,4220.0,818.0,Unemployed,0
CUST_11718,33,3465.0,1122.0,639.0,Unemployed,0
CUST_11719,22,4754.0,3772.0,703.0,Self_Employed,0
CUST_11720,53,4780.0,2539.0,647.0,Salaried,0
CUST_11721,52,6734.0,3709.0,828.0,Unemployed,0
CUST_11722,69,6318.0,2581.0,797.0,Salaried,0
CUST_11723,43,5584.0,2143.0,661.0,Salaried,0
CUST_11724,28,5345.0,813.0,,Salaried,0
CUST_11725,32,4618.0,2875.0,758.0,Salaried,0
CUST_11726,21,4581.0,3258.0,584.0,Salaried,0
CUST_11727,26,1504.0,500.0,634.0,Salaried,1
CUST_11728,67,6467.0,2080.0,751.0,Salaried,0
CUST_11729,40,5533.0,2603.0,517.0,Salaried,1
CUST_11730,38,7401.0,3860.0,715.0,Salaried,0
CUST_11731,44,3891.0,2115.0,705.0,Unemployed,0
CUST_11732,66,7521.0,3943.0,579.0,Self_Employed,0
CUST_11733,41,4616.0,3421.0,760.0,Unemployed,0
CUST_11734,30,3854.0,4304.0,691.0,Salaried,0
CUST_11735,52,8091.0,2205.0,585.0,Self_Employed,0
CUST_11736,51,5728.0,2576.0,509.0,Salaried,0
CUST_11737,40,8342.0,3855.0,604.0,Self_Employed,1
CUST_11738,58,5341.0,1469.0,557.0,Unemployed,0
CUST_11739,39,6615.0,2900.0,600.0,Salaried,0
CUST_11740,27,7057.0,4485.0,607.0,Unemployed,0
CUST_11741,61,4437.0,2000.0,769.0,Salaried,0
CUST_11742,56,5692.0,3492.0,518.0,Salaried,0
CUST_11743,28,5308.0,2997.0,543.0,Self_Employed,0
CUST_11744,44,6665.0,5203.0,607.0,Self_Employed,0
CUST_11745,44,2869.0,3123.0,850.0,Self_Employed,0
CUST_11746,52,6202.0,3801.0,493.0,Self_Employed,0
CUST_11747,21,6841.0,2749.0,447.0,Salaried,0
CUST_11748,38,3634.0,2223.0,778.0,Salaried,0
CUST_11749,65,3237.0,3340.0,599.0,Salaried,0
CUST_11750,39,1683.0,2149.0,568.0,Salaried,0
CUST_11751,61,9157.0,4551.0,688.0,Salaried,0
CUST_11752,60,3537.0,4764.0,719.0,Self_Employed,0
CUST_11753,61,7836.0,3108.0,733.0,Unemployed,0
CUST_11754,48,4584.0,2338.0,706.0,Self_Employed,0
CUST_11755,25,7196.0,3341.0,580.0,Salaried,0
CUST_11756,36,6162.0,1088.0,716.0,Self_Employed,1
CUST_11757,44,9204.0,1864.0,690.0,Salaried,0
CUST_11758,57,7892.0,1363.0,784.0,Self_Employed,0
CUST_11759,23,5426.0,1887.0,797.0,Salaried,0
CUST_11760,49,5620.0,2080.0,560.0,Salaried,0
CUST_11761,39,6358.0,1071.0,819.0,Self_Employed,0
CUST_11762,22,10363.0,2601.0,604.0,Self_Employed,0
CUST_11763,42,5135.0,2710.0,507.0,Salaried,1
CUST_11764,37,2415.0,3859.0,816.0,Salaried,0
CUST_11765,45,5489.0,3158.0,732.0,Self_Employed,0
CUST_11766,55,3719.0,5118.0,452.0,Self_Employed,1
CUST_11767,27,5423.0,3883.0,599.0,Self_Employed,0
CUST_11768,36,7302.0,6513.0,578.0,Self_Employed,0
CUST_11769,50,6008.0,1275.0,593.0,Salaried,0
CUST_11770,56,3814.0,4496.0,836.0,Salaried,0
CUST_11771,64,4594.0,647.0,629.0,Self_Employed,0
CUST_11772,52,2868.0,4590.0,602.0,Self_Employed,0
CUST_11773,46,7551.0,3575.0,752.0,Self_Employed,0
CUST_11774,64,6641.0,2661.0,602.0,Self_Employed,0
CUST_11775,23,2823.0,3316.0,850.0,Salaried,0
CUST_11776,41,10042.0,2264.0,670.0,Salaried,0
CUST_11777,45,4566.0,2122.0,747.0,Self_Employed,0
CUST_11778,51,5591.0,3656.0,845.0,Salaried,0
CUST_11779,43,4325.0,570.0,569.0,Salaried,0
CUST_11780,65,5840.0,3494.0,728.0,Unemployed,0
CUST_11781,54,5188.0,2812.0,596.0,Unemployed,0
CUST_11782,56,2205.0,2510.0,671.0,Self_Employed,0
CUST_11783,51,7347.0,2262.0,461.0,Self_Employed,0
CUST_11784,26,3344.0,3354.0,597.0,Salaried,0
CUST_11785,52,6834.0,4548.0,787.0,Salaried,0
CUST_11786,50,4536.0,6342.0,732.0,Salaried,0
CUST_11787,31,5127.0,4680.0,620.0,Salaried,0
CUST_11788,30,5964.0,4247.0,661.0,Self_Employed,0
CUST_11789,43,5275.0,1818.0,725.0,Salaried,0
CUST_11790,27,6488.0,2105.0,728.0,Unemployed,0
CUST_11791,51,3584.0,2993.0,692.0,Self_Employed,0
CUST_11792,57,7074.0,3666.0,751.0,Self_Employed,0
CUST_11793,41,2939.0,2321.0,633.0,Salaried,0
CUST_11794,53,3174.0,4778.0,504.0,Salaried,1
CUST_11795,38,6158.0,1992.0,553.0,Self_Employed,0
CUST_11796,39,7099.0,1111.0,605.0,Self_Employed,0
CUST_11797,33,5568.0,4555.0,456.0,Self_Employed,1
CUST_11798,52,7984.0,3354.0,538.0,Salaried,1
CUST_11799,29,3333.0,2570.0,553.0,Salaried,0
CUST_11800,35,2669.0,944.0,520.0,Salaried,1
CUST_11801,23,6676.0,4477.0,484.0,Self_Employed,0
CUST_11802,46,5245.0,6568.0,823.0,Salaried,0
CUST_11803,47,6612.0,3742.0,743.0,Salaried,0
CUST_11804,62,2944.0,2047.0,623.0,Self_Employed,0
CUST_11805,35,4114.0,3356.0,667.0,Salaried,0
CUST_11806,52,8486.0,3844.0,608.0,Salaried,0
CUST_11807,67,4598.0,3747.0,607.0,Salaried,0
CUST_11808,38,7853.0,1780.0,741.0,Salaried,0
CUST_11809,40,6554.0,2242.0,672.0,Self_Employed,0
CUST_11810,41,4429.0,1880.0,547.0,Self_Employed,0
CUST_11811,28,7824.0,3555.0,764.0,Salaried,0
CUST_11812,28,5653.0,2904.0,693.0,Salaried,0
CUST_11813,28,5027.0,4727.0,739.0,Salaried,0
CUST_11814,46,4840.0,3371.0,669.0,Salaried,0
CUST_11815,36,5878.0,4068.0,658.0,Salaried,0
CUST_11816,63,2743.0,2597.0,637.0,Salaried,1
CUST_11817,64,6798.0,500.0,702.0,Unemployed,0
CUST_11818,27,5883.0,5020.0,532.0,Self_Employed,0
CUST_11819,35,3858.0,3188.0,704.0,Unemployed,1
CUST_11820,37,2463.0,3620.0,492.0,Salaried,1
CUST_11821,52,4499.0,4225.0,588.0,Self_Employed,0
CUST_11822,20,5500.0,3387.0,,Salaried,0
CUST_11823,31,5312.0,500.0,541.0,Salaried,1
CUST_11824,25,5300.0,2472.0,593.0,Salaried,1
CUST_11825,60,6348.0,2278.0,598.0,Salaried,0
CUST_11826,24,2699.0,2328.0,570.0,Unemployed,0
CUST_11827,35,4869.0,2690.0,626.0,Salaried,0
CUST_11828,37,5596.0,3083.0,665.0,Unemployed,0
CUST_11829,68,5921.0,5895.0,791.0,Self_Employed,0
CUST_11830,37,6798.0,3785.0,753.0,Salaried,0
CUST_11831,20,4593.0,4081.0,709.0,Self_Employed,0
CUST_11832,38,5107.0,2299.0,637.0,Salaried,0
CUST_11833,27,3517.0,5231.0,579.0,Salaried,0
CUST_11834,22,5776.0,3201.0,707.0,Salaried,0
CUST_11835,44,3259.0,2977.0,691.0,Salaried,0
CUST_11836,24,6147.0,500.0,699.0,Self_Employed,0
CUST_11837,59,7362.0,4062.0,611.0,Self_Employed,0
CUST_11838,38,5937.0,4397.0,664.0,Salaried,0
CUST_11839,37,7567.0,4354.0,,Salaried,0
CUST_11840,69,4093.0,895.0,591.0,Self_Employed,0
CUST_11841,50,2603.0,4409.0,762.0,Salaried,0
CUST_11842,52,4676.0,2533.0,491.0,Self_Employed,0
CUST_11843,66,3772.0,1115.0,584.0,Unemployed,0
CUST_11844,37,4013.0,6236.0,562.0,Self_Employed,0
CUST_11845,58,1000.0,5269.0,612.0,Self_Employed,0
CUST_11846,35,5351.0,3978.0,594.0,Self_Employed,0
CUST_11847,35,5043.0,3786.0,592.0,Self_Employed,0
CUST_11848,66,6686.0,5349.0,,Salaried,1
CUST_11849,57,6106.0,2269.0,673.0,Salaried,0
CUST_11850,60,4649.0,6724.0,567.0,Salaried,0
CUST_11851,26,6826.0,3063.0,702.0,Self_Employed,0
CUST_11852,33,6773.0,4493.0,694.0,Self_Employed,0
CUST_11853,62,4026.0,3809.0,461.0,Salaried,1
CUST_11854,67,5392.0,1491.0,603.0,Salaried,1
CUST_11855,44,8021.0,3030.0,711.0,Unemployed,0
CUST_11856,51,5653.0,5226.0,688.0,Salaried,0
CUST_11857,57,3356.0,1840.0,710.0,Salaried,0
CUST_11858,41,2755.0,5039.0,568.0,Self_Employed,0
CUST_11859,35,2057.0,3996.0,689.0,Unemployed,0
CUST_11860,48,1000.0,1035.0,473.0,Salaried,1
CUST_11861,35,4032.0,3000.0,630.0,Self_Employed,0
CUST_11862,31,4651.0,2925.0,823.0,Salaried,0
CUST_11863,36,3047.0,1470.0,738.0,Salaried,0
CUST_11864,56,3632.0,3451.0,669.0,Salaried,1
CUST_11865,46,3092.0,965.0,594.0,Salaried,0
CUST_11866,44,1840.0,4316.0,775.0,Salaried,0
CUST_11867,32,4660.0,1668.0,649.0,Self_Employed,0
CUST_11868,27,6337.0,2531.0,610.0,Self_Employed,0
CUST_11869,24,3980.0,2996.0,784.0,Self_Employed,0
CUST_11870,31,7272.0,5274.0,656.0,Salaried,0
CUST_11871,60,5306.0,1102.0,685.0,Self_Employed,0
CUST_11872,22,6786.0,2246.0,507.0,Self_Employed,1
CUST_11873,54,5063.0,3231.0,600.0,Self_Employed,0
CUST_11874,52,6342.0,2903.0,723.0,Salaried,0
CUST_11875,41,2178.0,3165.0,644.0,Self_Employed,0
CUST_11876,69,6685.0,2693.0,638.0,Salaried,0
CUST_11877,63,5013.0,3420.0,542.0,Unemployed,1
CUST_11878,28,7196.0,500.0,738.0,Self_Employed,0
CUST_11879,60,4496.0,5124.0,613.0,Self_Employed,0
CUST_11880,37,8483.0,2894.0,673.0,Salaried,0
CUST_11881,69,6067.0,7041.0,787.0,Salaried,0
CUST_11882,48,3189.0,2494.0,823.0,Salaried,0
CUST_11883,58,7256.0,4552.0,570.0,Self_Employed,0
CUST_11884,46,2884.0,1881.0,620.0,Salaried,0
CUST_11885,55,2772.0,3064.0,708.0,Salaried,0
CUST_11886,64,7578.0,1495.0,583.0,Salaried,0
CUST_11887,36,5671.0,2521.0,750.0,Salaried,0
CUST_11888,53,5145.0,1902.0,716.0,Self_Employed,0
CUST_11889,65,3992.0,3745.0,712.0,Self_Employed,0
CUST_11890,22,6663.0,5479.0,629.0,Salaried,0
CUST_11891,24,4457.0,3676.0,658.0,Self_Employed,0
CUST_11892,33,5403.0,7305.0,701.0,Salaried,0
CUST_11893,22,2746.0,4060.0,670.0,Self_Employed,0
CUST_11894,42,4885.0,1600.0,500.0,Salaried,1
CUST_11895,58,5351.0,6639.0,786.0,Salaried,0
CUST_11896,49,6069.0,4367.0,665.0,Salaried,0
CUST_11897,69,5676.0,912.0,652.0,Salaried,0
CUST_11898,64,4333.0,2968.0,773.0,Salaried,0
CUST_11899,42,5569.0,4205.0,640.0,Salaried,0
CUST_11900,46,6961.0,3846.0,549.0,Self_Employed,0
CUST_11901,29,2032.0,4201.0,619.0,Unemployed,0
CUST_11902,44,4669.0,4527.0,772.0,Self_Employed,0
CUST_11903,32,5417.0,2099.0,554.0,Salaried,0
CUST_11904,35,3155.0,3759.0,460.0,Salaried,0
CUST_11905,60,6859.0,3321.0,592.0,Salaried,0
CUST_11906,53,6199.0,2621.0,695.0,Salaried,0
CUST_11907,56,6996.0,4253.0,767.0,Salaried,0
CUST_11908,41,9319.0,3296.0,671.0,Salaried,0
CUST_11909,36,5660.0,4676.0,613.0,Salaried,0
CUST_11910,42,4434.0,3465.0,508.0,Unemployed,0
CUST_11911,55,6877.0,2516.0,597.0,Self_Employed,0
CUST_11912,68,3824.0,3241.0,460.0,Self_Employed,0
CUST_11913,28,5928.0,4023.0,758.0,Salaried,0
CUST_11914,21,7074.0,3059.0,543.0,Salaried,1
CUST_11915,51,6664.0,2336.0,572.0,Self_Employed,0
CUST_11916,69,7815.0,3239.0,524.0,Salaried,1
CUST_11917,41,4454.0,5141.0,634.0,Salaried,0
CUST_11918,62,6418.0,4003.0,678.0,Unemployed,1
CUST_11919,32,5186.0,3548.0,759.0,Salaried,0
CUST_11920,27,5506.0,2717.0,643.0,Salaried,0
CUST_11921,20,5507.0,3326.0,578.0,Salaried,0
CUST_11922,36,6078.0,1573.0,747.0,Salaried,0
CUST_11923,31,4933.0,2733.0,685.0,Salaried,0
CUST_11924,23,2159.0,3796.0,646.0,Salaried,0
CUST_11925,32,5308.0,3166.0,608.0,Salaried,0
CUST_11926,50,5724.0,2444.0,558.0,Salaried,0
CUST_11927,60,4916.0,1166.0,712.0,Salaried,0
CUST_11928,26,5871.0,2815.0,644.0,Salaried,0
CUST_11929,42,4753.0,1894.0,497.0,Self_Employed,0
CUST_11930,43,4458.0,2960.0,626.0,Self_Employed,0
CUST_11931,24,7782.0,3422.0,742.0,Salaried,0
CUST_11932,24,9514.0,5167.0,850.0,Salaried,0
CUST_11933,36,6759.0,4395.0,624.0,Unemployed,1
CUST_11934,49,3851.0,3358.0,728.0,Self_Employed,0
CUST_11935,28,5450.0,6138.0,610.0,Salaried,0
CUST_11936,25,5300.0,3609.0,661.0,Salaried,0
CUST_11937,44,6341.0,1927.0,682.0,Salaried,0
CUST_11938,38,5376.0,2677.0,791.0,Unemployed,0
CUST_11939,35,6230.0,6868.0,762.0,Salaried,0
CUST_11940,40,8577.0,1924.0,712.0,Salaried,0
CUST_11941,21,1313.0,2549.0,568.0,Salaried,0
CUST_11942,29,3987.0,4500.0,700.0,Unemployed,0
CUST_11943,35,6919.0,1677.0,801.0,Salaried,0
CUST_11944,56,4912.0,4544.0,706.0,Salaried,0
CUST_11945,34,6186.0,4747.0,,Salaried,0
CUST_11946,32,4620.0,3433.0,665.0,Self_Employed,0
CUST_11947,32,8120.0,5494.0,619.0,Salaried,0
CUST_11948,51,7323.0,2752.0,704.0,Unemployed,1
CUST_11949,64,5597.0,4410.0,629.0,Self_Employed,1
CUST_11950,66,8348.0,500.0,493.0,Salaried,0
CUST_11951,65,5619.0,4009.0,785.0,Unemployed,0
CUST_11952,27,5132.0,5027.0,717.0,Salaried,0
CUST_11953,62,7940.0,4210.0,453.0,Salaried,1
CUST_11954,37,2202.0,2440.0,404.0,Salaried,1
CUST_11955,55,5336.0,762.0,631.0,Self_Employed,0
CUST_11956,45,5706.0,4738.0,711.0,Salaried,0
CUST_11957,29,4555.0,1758.0,590.0,Salaried,0
CUST_11958,50,3509.0,1957.0,560.0,Salaried,0
CUST_11959,52,4856.0,2608.0,635.0,Self_Employed,0
CUST_11960,48,1979.0,4008.0,635.0,Self_Employed,0
CUST_11961,24,8107.0,4824.0,626.0,Self_Employed,0
CUST_11962,32,8207.0,6058.0,535.0,Self_Employed,0
CUST_11963,20,5147.0,3251.0,667.0,Salaried,0
CUST_11964,42,4378.0,3498.0,651.0,Salaried,0
CUST_11965,59,2046.0,3737.0,500.0,Unemployed,0
CUST_11966,22,3692.0,2344.0,698.0,Unemployed,1
CUST_11967,22,7966.0,4118.0,612.0,Self_Employed,0
CUST_11968,26,5016.0,2188.0,571.0,Salaried,0
CUST_11969,55,3972.0,4743.0,667.0,Unemployed,1
CUST_11970,54,5093.0,1610.0,619.0,Salaried,0
CUST_11971,34,3921.0,4403.0,613.0,Self_Employed,0
CUST_11972,59,1847.0,4428.0,568.0,Salaried,0
CUST_11973,22,4387.0,759.0,677.0,Self_Employed,1
CUST_11974,48,2910.0,3594.0,769.0,Self_Employed,0
CUST_11975,49,5856.0,5436.0,643.0,Salaried,0
CUST_11976,58,6857.0,3442.0,583.0,Salaried,0
CUST_11977,37,3576.0,3207.0,737.0,Unemployed,0
CUST_11978,30,5389.0,2360.0,657.0,Salaried,0
CUST_11979,62,4969.0,3874.0,,Salaried,1
CUST_11980,68,3526.0,2587.0,671.0,Salaried,0
CUST_11981,57,1000.0,3829.0,582.0,Self_Employed,0
CUST_11982,59,2951.0,4246.0,727.0,Self_Employed,0
CUST_11983,20,3448.0,3534.0,456.0,Self_Employed,1
CUST_11984,48,5287.0,4793.0,638.0,Salaried,1
CUST_11985,29,5486.0,3723.0,762.0,Salaried,0
CUST_11986,47,7483.0,2570.0,615.0,Salaried,0
CUST_11987,50,2933.0,500.0,637.0,Salaried,0
CUST_11988,38,3360.0,2422.0,577.0,Salaried,0
CUST_11989,22,3710.0,2873.0,632.0,Salaried,0
CUST_11990,55,4619.0,3963.0,509.0,Salaried,1
CUST_11991,62,5439.0,500.0,527.0,Self_Employed,0
CUST_11992,34,5860.0,500.0,521.0,Salaried,0
CUST_11993,52,1235.0,500.0,792.0,Self_Employed,0
CUST_11994,60,7390.0,2991.0,501.0,Unemployed,1
CUST_11995,62,5939.0,1135.0,569.0,Unemployed,0
CUST_11996,64,6765.0,3785.0,495.0,Salaried,0
CUST_11997,45,1000.0,2532.0,801.0,Salaried,0
CUST_11998,35,6664.0,769.0,598.0,Salaried,0
CUST_11999,55,3010.0,4664.0,507.0,Self_Employed,1
CUST_12000,52,4099.0,3087.0,575.0,Salaried,0
CUST_12001,39,7868.0,4726.0,555.0,Self_Employed,0
CUST_12002,32,6315.0,3174.0,741.0,Salaried,0
CUST_12003,52,3647.0,5437.0,627.0,Self_Employed,0
CUST_12004,24,6592.0,4074.0,533.0,Self_Employed,1
CUST_12005,56,5722.0,1065.0,793.0,Salaried,0
CUST_12006,33,4185.0,2329.0,706.0,Self_Employed,0
CUST_12007,46,5952.0,2143.0,561.0,Salaried,0
CUST_12008,42,4244.0,500.0,689.0,Unemployed,1
CUST_12009,33,5774.0,4464.0,496.0,Salaried,1
CUST_12010,59,5748.0,3785.0,475.0,Salaried,1
CUST_12011,23,6007.0,5303.0,535.0,Salaried,1
CUST_12012,58,8849.0,695.0,726.0,Self_Employed,0
CUST_12013,38,6891.0,1421.0,799.0,Salaried,0
CUST_12014,66,7000.0,1659.0,541.0,Unemployed,1
CUST_12015,23,3946.0,5369.0,654.0,Self_Employed,0
CUST_12016,49,1965.0,5264.0,820.0,Salaried,0
CUST_12017,38,4625.0,1172.0,725.0,Salaried,0
CUST_12018,50,4027.0,3693.0,592.0,Salaried,0
CUST_12019,50,6199.0,4082.0,741.0,Self_Employed,0
CUST_12020,28,4605.0,2930.0,739.0,Salaried,0
CUST_12021,32,7652.0,6114.0,565.0,Self_Employed,0
CUST_12022,33,1522.0,500.0,410.0,Unemployed,1
CUST_12023,65,4441.0,500.0,567.0,Salaried,0
CUST_12024,29,5746.0,3285.0,627.0,Unemployed,0
CUST_12025,67,3049.0,1301.0,531.0,Salaried,0
CUST_12026,50,6810.0,4470.0,613.0,Salaried,0
CUST_12027,56,6745.0,706.0,821.0,Self_Employed,0
CUST_12028,42,4138.0,4057.0,692.0,Salaried,0
CUST_12029,46,10298.0,3083.0,533.0,Salaried,0
CUST_12030,25,2764.0,5844.0,530.0,Salaried,1
CUST_12031,45,2307.0,1874.0,742.0,Self_Employed,0
CUST_12032,21,4052.0,5520.0,633.0,Self_Employed,0
CUST_12033,64,5381.0,4268.0,694.0,Self_Employed,0
CUST_12034,32,1774.0,1638.0,685.0,Salaried,0
CUST_12035,69,6239.0,1693.0,644.0,Unemployed,1
CUST_12036,38,9921.0,4737.0,850.0,Self_Employed,0
CUST_12037,20,2214.0,3297.0,606.0,Salaried,0
CUST_12038,59,5393.0,2864.0,520.0,Salaried,0
CUST_12039,51,6916.0,5713.0,666.0,Salaried,0
CUST_12040,41,6531.0,4268.0,648.0,Salaried,0
CUST_12041,67,9317.0,1803.0,685.0,Unemployed,0
CUST_12042,48,4061.0,2233.0,605.0,Self_Employed,0
CUST_12043,21,8972.0,3700.0,608.0,Salaried,0
CUST_12044,59,4879.0,3403.0,779.0,Salaried,0
CUST_12045,57,3980.0,4138.0,745.0,Self_Employed,0
CUST_12046,67,8758.0,4295.0,627.0,Salaried,0
CUST_12047,30,4265.0,5376.0,685.0,Salaried,1
CUST_12048,36,7142.0,2424.0,694.0,Self_Employed,0
CUST_12049,62,4015.0,6616.0,644.0,Salaried,0
CUST_12050,27,2452.0,4427.0,519.0,Salaried,1
CUST_12051,41,2457.0,3438.0,416.0,Salaried,1
CUST_12052,23,6411.0,2793.0,719.0,Salaried,0
CUST_12053,30,2872.0,3602.0,611.0,Self_Employed,0
CUST_12054,27,4580.0,500.0,789.0,Salaried,0
CUST_12055,28,3701.0,2858.0,512.0,Self_Employed,1
CUST_12056,45,3242.0,4995.0,693.0,Self_Employed,0
CUST_12057,21,3486.0,2404.0,532.0,Salaried,1
CUST_12058,35,5415.0,500.0,669.0,Salaried,0
CUST_12059,50,1000.0,1028.0,590.0,Salaried,0
CUST_12060,25,6688.0,2543.0,456.0,Self_Employed,1
CUST_12061,40,2410.0,3505.0,721.0,Self_Employed,0
CUST_12062,45,2665.0,1748.0,692.0,Salaried,0
CUST_12063,38,2112.0,960.0,699.0,Self_Employed,0
CUST_12064,47,5538.0,1911.0,778.0,Self_Employed,0
CUST_12065,27,7928.0,5900.0,728.0,Self_Employed,0
CUST_12066,33,4729.0,6955.0,611.0,Self_Employed,0
CUST_12067,43,5874.0,3793.0,850.0,Salaried,0
CUST_12068,67,6078.0,3408.0,709.0,Self_Employed,0
CUST_12069,63,6482.0,4691.0,550.0,Unemployed,0
CUST_12070,56,2993.0,954.0,621.0,Salaried,0
CUST_12071,45,8187.0,2171.0,586.0,Salaried,0
CUST_12072,50,4332.0,500.0,839.0,Self_Employed,0
CUST_12073,51,5562.0,3701.0,745.0,Self_Employed,0
CUST_12074,69,4700.0,2934.0,677.0,Salaried,0
CUST_12075,60,4109.0,1818.0,611.0,Salaried,0
CUST_12076,21,6879.0,5917.0,849.0,Salaried,0
CUST_12077,44,6270.0,4863.0,773.0,Salaried,0
CUST_12078,63,1000.0,2953.0,605.0,Salaried,0
CUST_12079,21,5838.0,1805.0,660.0,Salaried,0
CUST_12080,61,9195.0,3466.0,704.0,Salaried,0
CUST_12081,20,5371.0,3158.0,572.0,Salaried,0
CUST_12082,55,3978.0,2232.0,574.0,Unemployed,0
CUST_12083,31,4233.0,1534.0,850.0,Salaried,0
CUST_12084,28,3876.0,3364.0,644.0,Salaried,0
CUST_12085,55,2702.0,3338.0,618.0,Self_Employed,0
CUST_12086,60,4631.0,1382.0,732.0,Salaried,0
CUST_12087,47,4622.0,500.0,545.0,Self_Employed,0
CUST_12088,57,6200.0,2488.0,652.0,Salaried,0
CUST_12089,52,3955.0,852.0,781.0,Unemployed,0
CUST_12090,61,9022.0,1806.0,495.0,Salaried,1
CUST_12091,65,3127.0,2173.0,584.0,Self_Employed,0
CUST_12092,41,5295.0,3680.0,626.0,Salaried,0
CUST_12093,44,3505.0,2157.0,574.0,Self_Employed,0
CUST_12094,37,3923.0,3410.0,766.0,Self_Employed,0
CUST_12095,25,4441.0,1646.0,774.0,Salaried,0
CUST_12096,37,5408.0,3494.0,695.0,Salaried,0
CUST_12097,35,6606.0,2514.0,642.0,Salaried,1
CUST_12098,34,4069.0,3437.0,809.0,Salaried,0
CUST_12099,67,2006.0,4949.0,609.0,Salaried,0
CUST_12100,27,7739.0,2718.0,663.0,Salaried,0
CUST_12101,32,3046.0,2771.0,674.0,Salaried,0
CUST_12102,62,4507.0,3668.0,604.0,Salaried,0
CUST_12103,26,5110.0,3786.0,630.0,Salaried,0
CUST_12104,36,4796.0,500.0,541.0,Salaried,1
CUST_12105,69,2176.0,1281.0,764.0,Self_Employed,0
CUST_12106,51,6724.0,3357.0,453.0,Salaried,0
CUST_12107,41,1000.0,5463.0,657.0,Self_Employed,1
CUST_12108,32,6960.0,777.0,578.0,Unemployed,1
CUST_12109,66,7313.0,2142.0,634.0,Salaried,0
CUST_12110,42,6806.0,3366.0,450.0,Self_Employed,1
CUST_12111,48,4392.0,1543.0,758.0,Salaried,0
CUST_12112,41,5259.0,3812.0,616.0,Self_Employed,0
CUST_12113,20,3661.0,4076.0,709.0,Self_Employed,0
CUST_12114,48,5137.0,3659.0,652.0,Salaried,0
CUST_12115,67,6258.0,3302.0,630.0,Salaried,0
CUST_12116,24,2810.0,1475.0,691.0,Self_Employed,0
CUST_12117,54,4731.0,2557.0,531.0,Self_Employed,1
CUST_12118,29,4046.0,4905.0,651.0,Salaried,0
CUST_12119,38,7346.0,3545.0,508.0,Salaried,1
CUST_12120,56,3118.0,500.0,547.0,Self_Employed,1
CUST_12121,26,6252.0,4230.0,597.0,Salaried,0
CUST_12122,65,4894.0,3612.0,575.0,Salaried,0
CUST_12123,54,4751.0,2485.0,669.0,Unemployed,1
CUST_12124,64,6312.0,2688.0,512.0,Salaried,1
CUST_12125,32,4232.0,2080.0,713.0,Salaried,0
CUST_12126,29,5207.0,3110.0,850.0,Salaried,0
CUST_12127,21,7222.0,3007.0,752.0,Self_Employed,0
CUST_12128,25,3446.0,2630.0,694.0,Salaried,0
CUST_12129,27,5542.0,3395.0,593.0,Salaried,0
CUST_12130,55,6763.0,2811.0,668.0,Self_Employed,0
CUST_12131,44,5934.0,4504.0,706.0,Self_Employed,0
CUST_12132,63,7562.0,4252.0,762.0,Salaried,0
CUST_12133,66,4760.0,977.0,820.0,Self_Employed,0
CUST_12134,59,6343.0,3559.0,589.0,Unemployed,0
CUST_12135,26,7205.0,2583.0,495.0,Unemployed,0
CUST_12136,65,1617.0,1545.0,698.0,Self_Employed,0
CUST_12137,42,4186.0,3496.0,636.0,Salaried,0
CUST_12138,38,5758.0,3608.0,,Self_Employed,0
CUST_12139,65,6841.0,7141.0,590.0,Salaried,0
CUST_12140,41,5487.0,500.0,547.0,Salaried,1
CUST_12141,32,7793.0,2296.0,668.0,Salaried,1
CUST_12142,40,3932.0,6765.0,848.0,Unemployed,0
CUST_12143,20,2530.0,1871.0,658.0,Unemployed,0
CUST_12144,38,6589.0,3546.0,616.0,Salaried,0
CUST_12145,52,4774.0,3305.0,761.0,Salaried,0
