Customer_ID,Age,Tenure,Monthly_Charges,Contract_Type,Tech_Support,Churn
USER_07481,52,31,103.9,One year,No,0
USER_07482,49,48,89.6,Month-to-month,Yes,1
USER_07483,53,61,31.3,Month-to-month,No,1
USER_07484,30,52,69.4,Month-to-month,Yes,0
USER_07485,23,38,66.7,Two year,Yes,0
USER_07486,75,36,34.3,Two year,No,1
USER_07487,31,55,100.0,Month-to-month,Yes,1
USER_07488,54,13,56.7,One year,Yes,0
USER_07489,65,37,96.2,One year,No,0
USER_07490,32,47,39.2,Month-to-month,No,0
USER_07491,64,71,51.5,Two year,No,1
USER_07492,79,22,29.5,One year,No,0
USER_07493,21,39,34.3,Month-to-month,No,1
USER_07494,57,58,108.3,Month-to-month,No,0
USER_07495,76,30,30.9,Month-to-month,Yes,1
USER_07496,33,18,,Month-to-month,No,1
USER_07497,45,18,114.0,Month-to-month,Yes,0
USER_07498,33,39,84.6,Month-to-month,No,0
USER_07499,79,26,30.1,One year,No,0
USER_07500,21,71,117.2,One year,No,0
USER_07501,62,7,34.7,One year,No,1
USER_07502,43,69,96.6,One year,No,0
USER_07503,45,65,23.5,Two year,No,0
USER_07504,49,46,82.5,Two year,No,1
USER_07505,62,18,74.7,Month-to-month,No,0
USER_07506,19,13,40.8,Month-to-month,No,1
USER_07507,48,25,84.3,Month-to-month,No,1
USER_07508,20,8,81.7,One year,No,0
USER_07509,71,32,99.8,Two year,No,1
USER_07510,25,17,107.6,One year,Yes,0
USER_07511,41,48,71.0,One year,No,0
USER_07512,32,63,69.0,One year,Yes,0
USER_07513,60,40,82.2,One year,No,0
USER_07514,48,15,92.9,Two year,No,0
USER_07515,26,6,55.6,Two year,No,0
USER_07516,56,63,70.5,One year,No,0
USER_07517,62,8,78.5,One year,No,0
USER_07518,19,32,118.8,Month-to-month,No,0
USER_07519,25,45,78.8,Month-to-month,No,1
USER_07520,24,52,42.4,Month-to-month,No,1
USER_07521,73,13,78.8,Month-to-month,No,1
USER_07522,61,24,101.9,Two year,No,0
USER_07523,68,40,105.7,Month-to-month,No,1
USER_07524,56,14,100.0,Month-to-month,No,0
USER_07525,59,70,108.8,Month-to-month,Yes,0
USER_07526,78,62,53.5,Month-to-month,Yes,0
USER_07527,74,61,70.8,Two year,No,1
USER_07528,33,1,98.0,Month-to-month,No,1
USER_07529,52,66,46.4,Two year,Yes,0
USER_07530,47,32,57.2,Month-to-month,Yes,1
USER_07531,27,13,103.1,Two year,No,0
USER_07532,55,33,97.0,One year,Yes,0
USER_07533,35,32,117.1,One year,Yes,0
USER_07534,67,56,119.6,Month-to-month,Yes,0
USER_07535,22,24,44.1,One year,No,0
USER_07536,70,4,110.0,One year,Yes,1
USER_07537,46,23,29.5,Month-to-month,No,0
USER_07538,56,29,91.0,Month-to-month,No,1
USER_07539,77,21,42.0,Two year,No,1
USER_07540,51,30,50.0,Month-to-month,Yes,1
USER_07541,60,20,114.6,Two year,No,0
USER_07542,79,16,46.3,One year,Yes,0
USER_07543,62,67,87.3,Month-to-month,No,1
USER_07544,40,49,37.8,Month-to-month,No,0
USER_07545,22,58,29.3,Two year,Yes,0
USER_07546,47,44,53.9,One year,No,0
USER_07547,23,25,82.4,Month-to-month,Yes,1
USER_07548,73,23,44.8,One year,No,0
USER_07549,75,59,50.0,Month-to-month,No,1
USER_07550,78,1,90.9,Two year,No,1
USER_07551,63,15,30.3,Month-to-month,No,1
USER_07552,61,52,64.7,Month-to-month,Yes,0
USER_07553,21,58,114.2,Month-to-month,No,1
USER_07554,46,41,59.7,Month-to-month,No,0
USER_07555,40,44,63.4,One year,Yes,0
USER_07556,23,4,93.8,One year,No,0
USER_07557,49,68,97.9,One year,No,0
USER_07558,59,7,97.0,One year,No,0
USER_07559,35,46,119.8,Month-to-month,No,0
USER_07560,32,9,27.1,One year,No,0
USER_07561,57,33,118.2,Two year,No,0
USER_07562,75,33,115.0,Month-to-month,Yes,0
USER_07563,49,4,105.2,Month-to-month,No,1
USER_07564,26,65,65.4,One year,No,0
USER_07565,54,34,107.1,Month-to-month,Yes,0
USER_07566,27,64,42.1,Month-to-month,No,1
USER_07567,37,25,99.2,One year,No,0
USER_07568,23,55,38.5,Two year,No,0
USER_07569,65,9,101.5,One year,No,0
USER_07570,73,17,81.5,One year,Yes,0
USER_07571,76,21,29.8,Month-to-month,Yes,0
USER_07572,20,60,109.5,One year,No,0
USER_07573,59,13,77.8,One year,No,0
USER_07574,28,3,85.6,Month-to-month,Yes,1
USER_07575,60,68,,Month-to-month,No,0
USER_07576,34,4,107.2,One year,No,1
USER_07577,49,7,74.5,Two year,Yes,1
USER_07578,21,26,62.1,One year,No,1
USER_07579,21,24,73.4,Month-to-month,No,1
USER_07580,34,10,90.3,Month-to-month,No,1
USER_07581,58,13,89.5,Month-to-month,No,0
USER_07582,36,44,55.8,Month-to-month,No,1
USER_07583,22,39,58.5,Two year,No,1
USER_07584,49,19,76.2,One year,Yes,0
USER_07585,39,51,112.4,One year,No,0
USER_07586,73,19,94.5,Two year,No,0
USER_07587,23,52,59.0,Month-to-month,Yes,1
USER_07588,52,47,53.7,One year,No,1
USER_07589,39,30,72.4,Month-to-month,Yes,1
USER_07590,18,46,107.0,Month-to-month,No,0
USER_07591,37,21,20.9,Month-to-month,No,0
USER_07592,39,48,91.0,Two year,No,0
USER_07593,65,62,49.5,Month-to-month,No,0
USER_07594,72,58,40.8,Month-to-month,Yes,1
USER_07595,28,18,21.2,One year,No,0
USER_07596,30,59,109.7,Month-to-month,No,1
USER_07597,76,48,111.2,Month-to-month,Yes,0
USER_07598,59,63,26.1,One year,No,0
USER_07599,20,12,72.2,Month-to-month,No,1
USER_07600,26,34,35.3,Two year,No,0
USER_07601,77,61,95.9,One year,No,0
USER_07602,29,53,86.5,Month-to-month,No,1
USER_07603,40,25,49.7,Month-to-month,No,1
USER_07604,31,62,31.7,One year,No,0
USER_07605,50,4,103.1,Month-to-month,No,1
USER_07606,35,13,87.4,One year,No,0
USER_07607,66,42,20.7,One year,Yes,0
USER_07608,76,49,82.8,One year,No,1
USER_07609,58,56,101.0,One year,No,0
USER_07610,26,47,79.1,Two year,No,0
USER_07611,40,8,62.5,Month-to-month,No,0
USER_07612,27,55,78.4,Month-to-month,Yes,1
USER_07613,36,18,82.0,One year,No,0
USER_07614,78,35,84.0,Month-to-month,No,0
USER_07615,64,32,116.7,One year,Yes,1
USER_07616,22,24,37.9,One year,No,0
USER_07617,64,7,82.3,Month-to-month,No,1
USER_07618,69,13,38.8,Month-to-month,No,0
USER_07619,40,69,41.0,One year,No,0
USER_07620,47,42,86.9,Two year,No,0
USER_07621,42,31,111.6,Month-to-month,No,1
USER_07622,45,26,35.9,One year,Yes,0
USER_07623,51,32,116.2,Month-to-month,No,1
USER_07624,62,52,51.9,Month-to-month,Yes,1
USER_07625,73,20,59.1,Month-to-month,No,1
USER_07626,65,40,35.4,Month-to-month,Yes,0
USER_07627,64,59,81.6,One year,No,0
USER_07628,42,14,79.6,One year,Yes,0
USER_07629,27,44,64.2,Two year,Yes,0
USER_07630,31,48,67.6,Month-to-month,No,1
USER_07631,59,43,82.3,Two year,Yes,0
USER_07632,74,16,78.3,One year,No,0
USER_07633,63,35,57.4,Month-to-month,No,0
USER_07634,75,53,108.4,Month-to-month,No,0
USER_07635,47,34,86.8,One year,No,0
USER_07636,72,3,40.5,Two year,No,0
USER_07637,58,68,52.0,One year,No,0
USER_07638,42,5,98.8,One year,No,1
USER_07639,31,10,30.5,Month-to-month,No,1
USER_07640,52,52,95.0,Month-to-month,Yes,0
USER_07641,69,29,55.9,Month-to-month,Yes,1
USER_07642,65,31,75.2,Month-to-month,No,1
USER_07643,51,66,48.1,One year,Yes,0
USER_07644,27,69,118.6,Two year,No,0
USER_07645,52,37,110.6,Month-to-month,No,1
USER_07646,28,27,112.8,One year,No,1
USER_07647,28,33,38.5,Month-to-month,Yes,1
USER_07648,38,68,104.2,Month-to-month,No,1
USER_07649,38,59,73.5,Month-to-month,Yes,0
USER_07650,39,64,,Month-to-month,No,1
USER_07651,62,44,41.8,Month-to-month,No,0
USER_07652,24,49,91.2,Month-to-month,Yes,1
USER_07653,72,53,111.4,Month-to-month,No,1
USER_07654,34,49,46.7,Month-to-month,No,1
USER_07655,79,66,43.3,One year,No,0
USER_07656,19,63,30.4,Month-to-month,No,1
USER_07657,29,25,46.7,Two year,Yes,0
USER_07658,74,4,73.6,Two year,No,0
USER_07659,59,51,103.3,Two year,No,0
USER_07660,35,11,47.9,One year,Yes,1
USER_07661,71,17,82.1,One year,No,1
USER_07662,76,66,68.0,Month-to-month,No,1
USER_07663,28,70,48.9,One year,No,0
USER_07664,33,69,71.0,Month-to-month,Yes,1
USER_07665,66,29,36.8,Month-to-month,No,1
USER_07666,68,72,84.0,Month-to-month,No,0
USER_07667,35,20,31.6,Month-to-month,Yes,0
USER_07668,52,27,93.1,Month-to-month,No,1
USER_07669,70,8,37.8,Two year,No,1
USER_07670,76,61,119.8,Month-to-month,Yes,1
USER_07671,43,28,102.4,Two year,No,1
USER_07672,33,70,54.4,Month-to-month,Yes,0
USER_07673,23,3,62.6,One year,No,0
USER_07674,74,69,45.9,One year,No,0
USER_07675,61,7,96.7,One year,Yes,1
USER_07676,60,60,58.1,Month-to-month,No,0
USER_07677,64,4,95.5,One year,No,0
USER_07678,64,5,21.8,Month-to-month,No,1
USER_07679,65,11,33.6,One year,No,0
USER_07680,59,15,56.5,One year,Yes,0
USER_07681,29,64,30.9,Month-to-month,Yes,0
USER_07682,77,13,80.1,Month-to-month,Yes,1
USER_07683,30,7,25.1,Month-to-month,No,1
USER_07684,21,6,106.0,Two year,No,1
USER_07685,56,56,96.1,One year,No,1
USER_07686,71,64,41.6,Month-to-month,No,1
USER_07687,19,50,68.4,Month-to-month,No,1
USER_07688,43,30,65.2,Month-to-month,Yes,0
USER_07689,76,22,92.5,Month-to-month,No,1
USER_07690,44,25,60.2,One year,Yes,0
USER_07691,44,28,23.3,One year,Yes,0
USER_07692,32,39,47.4,One year,No,0
USER_07693,25,67,66.6,Two year,No,1
USER_07694,24,5,117.4,One year,No,1
USER_07695,64,65,108.1,One year,Yes,0
USER_07696,72,15,38.1,One year,No,0
USER_07697,63,67,92.3,One year,Yes,0
USER_07698,57,40,113.7,Two year,No,1
USER_07699,77,69,20.9,One year,No,1
USER_07700,29,43,92.1,Month-to-month,Yes,1
USER_07701,30,1,65.9,Two year,No,1
USER_07702,79,22,88.0,One year,Yes,0
USER_07703,60,62,80.6,Month-to-month,No,1
USER_07704,34,26,118.5,One year,Yes,0
USER_07705,78,18,48.9,Month-to-month,No,1
USER_07706,34,48,98.6,Two year,Yes,0
USER_07707,73,9,43.5,Two year,No,0
USER_07708,53,1,63.6,Month-to-month,No,0
USER_07709,38,9,117.5,Two year,No,1
USER_07710,25,23,96.6,One year,No,0
USER_07711,22,45,51.6,One year,No,1
USER_07712,43,2,81.9,Month-to-month,Yes,1
USER_07713,33,14,25.0,Month-to-month,Yes,1
USER_07714,53,38,46.6,Month-to-month,No,1
USER_07715,45,40,91.8,Month-to-month,Yes,0
USER_07716,71,63,77.0,One year,No,0
USER_07717,46,16,67.0,Two year,No,1
USER_07718,64,6,89.1,Two year,No,0
USER_07719,29,3,59.8,Month-to-month,Yes,1
USER_07720,54,14,,Month-to-month,Yes,1
USER_07721,47,66,64.1,Two year,Yes,0
USER_07722,40,67,110.2,Month-to-month,No,1
USER_07723,33,31,105.7,Two year,No,1
USER_07724,31,33,60.9,One year,No,0
USER_07725,27,1,22.2,One year,Yes,1
USER_07726,24,44,83.6,Month-to-month,Yes,1
USER_07727,62,15,94.1,Month-to-month,No,1
USER_07728,69,37,49.4,Month-to-month,Yes,1
USER_07729,77,27,67.7,Month-to-month,No,1
USER_07730,78,48,119.2,One year,Yes,0
USER_07731,54,27,77.6,Month-to-month,Yes,0
USER_07732,46,12,55.1,One year,No,0
USER_07733,20,67,82.7,Two year,Yes,0
USER_07734,32,30,38.0,Month-to-month,No,0
USER_07735,53,66,39.9,One year,No,1
USER_07736,64,7,112.5,Two year,No,1
USER_07737,63,34,43.9,Month-to-month,No,1
USER_07738,69,32,51.1,Month-to-month,Yes,1
USER_07739,36,39,74.4,One year,Yes,0
USER_07740,30,43,110.0,One year,Yes,0
USER_07741,59,43,98.1,One year,No,0
USER_07742,38,3,24.4,Month-to-month,No,1
USER_07743,54,46,89.3,Month-to-month,No,1
USER_07744,44,32,70.4,Month-to-month,Yes,0
USER_07745,72,43,67.6,Month-to-month,No,0
USER_07746,69,3,89.2,One year,Yes,1
USER_07747,46,63,39.6,One year,Yes,0
USER_07748,37,40,118.1,One year,No,1
USER_07749,42,18,84.5,Month-to-month,No,1
USER_07750,23,67,56.6,Month-to-month,Yes,1
USER_07751,53,62,80.0,One year,Yes,0
USER_07752,19,10,41.6,One year,No,0
USER_07753,39,52,83.4,Two year,No,0
USER_07754,49,46,22.8,Month-to-month,No,0
USER_07755,33,55,54.1,One year,Yes,0
USER_07756,35,46,94.8,One year,No,1
USER_07757,22,60,100.8,Two year,No,0
USER_07758,71,26,45.3,Two year,No,0
USER_07759,53,27,73.9,Two year,Yes,0
USER_07760,47,38,72.8,Two year,Yes,0
USER_07761,62,22,62.1,One year,No,0
USER_07762,36,26,42.8,Month-to-month,No,1
USER_07763,40,69,90.3,One year,Yes,0
USER_07764,51,35,45.2,Month-to-month,No,0
USER_07765,30,66,111.1,Month-to-month,No,1
USER_07766,60,51,72.9,One year,No,0
USER_07767,79,18,107.0,One year,No,0
USER_07768,71,43,49.1,One year,No,0
USER_07769,46,12,100.7,Month-to-month,Yes,0
USER_07770,53,3,31.4,One year,No,1
USER_07771,39,7,96.7,Two year,No,1
USER_07772,69,6,58.7,One year,No,1
USER_07773,69,45,67.0,One year,No,0
USER_07774,64,39,36.7,One year,No,0
USER_07775,53,51,21.9,Two year,Yes,0
USER_07776,26,9,86.6,Month-to-month,No,1
USER_07777,56,23,78.8,Month-to-month,No,0
USER_07778,68,12,82.2,Month-to-month,Yes,1
USER_07779,36,62,45.5,Month-to-month,No,1
USER_07780,55,40,43.9,Month-to-month,Yes,0
USER_07781,23,54,103.0,One year,No,0
USER_07782,69,7,96.1,Month-to-month,No,1
USER_07783,64,17,53.7,Month-to-month,No,1
USER_07784,32,50,83.8,Month-to-month,Yes,1
USER_07785,74,24,102.8,Two year,No,1
USER_07786,37,2,108.9,One year,No,1
USER_07787,26,33,20.6,Month-to-month,No,1
USER_07788,49,21,101.3,Month-to-month,Yes,1
USER_07789,21,53,55.0,Month-to-month,No,1
USER_07790,67,46,91.8,One year,Yes,0
USER_07791,35,45,57.1,One year,No,0
USER_07792,22,9,80.6,Two year,No,0
USER_07793,37,6,84.7,One year,No,1
USER_07794,40,51,60.5,Two year,No,0
USER_07795,79,35,71.3,Month-to-month,No,1
USER_07796,28,53,92.6,Two year,No,0
USER_07797,54,19,,One year,No,0
USER_07798,39,69,21.4,Month-to-month,Yes,1
USER_07799,75,25,21.3,Month-to-month,No,1
USER_07800,21,11,86.1,One year,No,0
USER_07801,46,17,104.7,Month-to-month,No,1
USER_07802,61,36,98.5,One year,Yes,1
USER_07803,51,21,51.0,One year,Yes,1
USER_07804,30,18,67.1,Month-to-month,No,1
USER_07805,59,60,43.4,Month-to-month,No,0
USER_07806,26,18,118.9,Two year,No,1
USER_07807,59,1,46.1,Month-to-month,No,0
USER_07808,48,14,61.6,Month-to-month,No,0
USER_07809,24,8,88.1,Month-to-month,No,1
USER_07810,21,66,107.6,Two year,No,1
USER_07811,36,51,25.1,One year,No,0
USER_07812,59,60,50.1,Month-to-month,Yes,0
USER_07813,47,34,76.9,Month-to-month,No,0
USER_07814,48,36,81.8,Month-to-month,No,0
USER_07815,52,62,27.0,Month-to-month,No,0
USER_07816,74,1,86.4,One year,Yes,0
USER_07817,38,42,72.8,Month-to-month,No,1
USER_07818,78,1,102.8,One year,No,0
USER_07819,48,54,42.2,One year,No,0
USER_07820,36,47,39.5,Month-to-month,No,1
USER_07821,48,39,99.3,Two year,Yes,0
USER_07822,70,30,90.4,Month-to-month,No,0
USER_07823,49,7,99.2,Month-to-month,No,1
USER_07824,19,22,98.2,Two year,Yes,1
USER_07825,76,50,30.4,Month-to-month,No,0
USER_07826,69,45,47.9,Month-to-month,No,1
USER_07827,27,72,46.0,Month-to-month,No,1
USER_07828,19,10,113.5,Month-to-month,Yes,1
USER_07829,19,14,68.7,Two year,Yes,0
USER_07830,77,46,31.1,Month-to-month,No,1
USER_07831,41,6,49.0,Month-to-month,No,1
USER_07832,34,21,107.2,Two year,No,1
USER_07833,49,62,104.7,Month-to-month,Yes,0
USER_07834,33,19,110.0,Two year,No,0
USER_07835,33,62,58.9,Month-to-month,No,0
USER_07836,63,53,,Month-to-month,No,1
USER_07837,56,24,47.8,Month-to-month,Yes,1
USER_07838,70,56,38.1,Month-to-month,No,1
USER_07839,48,62,22.2,Month-to-month,Yes,0
USER_07840,60,34,42.3,Month-to-month,No,1
USER_07841,41,22,80.4,One year,No,0
USER_07842,18,68,110.4,Month-to-month,No,1
USER_07843,28,57,33.3,Month-to-month,No,1
USER_07844,72,10,111.8,Month-to-month,No,1
USER_07845,38,66,54.5,One year,Yes,0
USER_07846,21,8,62.7,Month-to-month,No,1
USER_07847,24,38,56.5,Month-to-month,No,1
USER_07848,43,62,60.9,Two year,No,1
USER_07849,64,28,45.9,Month-to-month,No,1
USER_07850,67,10,89.9,Month-to-month,Yes,1
USER_07851,29,45,95.8,Month-to-month,No,1
USER_07852,48,65,102.3,Month-to-month,Yes,1
USER_07853,34,67,54.1,One year,No,0
USER_07854,50,9,96.5,Month-to-month,No,1
USER_07855,28,5,83.8,Month-to-month,No,1
USER_07856,45,10,115.8,Month-to-month,No,1
USER_07857,49,12,62.5,Two year,No,1
USER_07858,18,58,119.2,Month-to-month,No,1
USER_07859,64,21,94.0,One year,Yes,0
USER_07860,45,21,97.6,Month-to-month,No,1
USER_07861,70,65,22.6,One year,Yes,0
USER_07862,59,3,69.7,One year,Yes,0
USER_07863,24,69,72.8,Month-to-month,No,1
USER_07864,19,64,24.1,Month-to-month,No,1
USER_07865,59,49,51.2,Month-to-month,Yes,0
USER_07866,41,72,115.6,Month-to-month,Yes,0
USER_07867,21,17,62.6,Month-to-month,Yes,1
USER_07868,61,32,38.7,Month-to-month,No,1
USER_07869,36,70,71.3,Month-to-month,No,1
USER_07870,43,21,23.4,Month-to-month,No,0
USER_07871,28,7,71.6,One year,No,0
USER_07872,57,7,79.4,Month-to-month,No,1
USER_07873,67,27,55.8,Month-to-month,No,0
USER_07874,60,8,96.3,One year,No,0
USER_07875,28,28,33.6,One year,No,0
USER_07876,62,66,107.8,Two year,Yes,0
USER_07877,20,71,115.5,Two year,Yes,0
USER_07878,29,47,20.1,One year,No,0
USER_07879,20,10,104.3,Month-to-month,No,1
USER_07880,59,33,70.6,One year,No,1
USER_07881,44,7,66.1,One year,Yes,1
USER_07882,66,3,43.9,One year,No,1
USER_07883,71,14,64.7,Month-to-month,No,1
USER_07884,19,44,115.0,One year,Yes,0
USER_07885,66,46,41.1,One year,No,1
USER_07886,33,61,37.9,Month-to-month,No,0
USER_07887,19,36,44.2,One year,No,0
USER_07888,77,13,75.2,Month-to-month,No,0
USER_07889,71,16,113.0,One year,Yes,0
USER_07890,47,5,77.4,One year,Yes,1
USER_07891,37,38,44.3,Month-to-month,No,1
USER_07892,55,50,64.0,Two year,No,0
USER_07893,45,38,59.0,Two year,No,0
USER_07894,42,56,24.7,Month-to-month,No,1
USER_07895,49,63,71.1,Month-to-month,No,1
USER_07896,78,48,32.6,One year,No,1
USER_07897,27,59,104.2,Month-to-month,Yes,1
USER_07898,77,44,74.9,Month-to-month,Yes,0
USER_07899,59,55,104.5,One year,No,0
USER_07900,57,55,115.6,Two year,No,0
USER_07901,50,1,114.3,Month-to-month,No,1
USER_07902,30,8,30.0,Month-to-month,No,1
USER_07903,73,4,114.5,One year,No,0
USER_07904,58,53,99.6,One year,Yes,1
USER_07905,71,58,97.8,Two year,Yes,0
USER_07906,59,37,29.0,Month-to-month,No,1
USER_07907,64,49,38.0,One year,No,1
USER_07908,54,67,117.5,Month-to-month,Yes,0
USER_07909,71,19,41.3,One year,No,1
USER_07910,33,1,36.9,Month-to-month,No,1
USER_07911,62,29,56.2,Two year,No,0
USER_07912,39,33,111.3,One year,No,0
USER_07913,74,52,67.6,Two year,No,0
USER_07914,37,41,112.1,Month-to-month,No,1
USER_07915,67,23,53.4,One year,No,0
USER_07916,60,5,42.7,Two year,No,1
USER_07917,44,71,69.5,Two year,Yes,0
USER_07918,58,57,81.5,Two year,No,1
USER_07919,33,6,59.1,Month-to-month,No,1
USER_07920,51,49,54.6,Month-to-month,Yes,0
USER_07921,49,22,41.8,Month-to-month,Yes,0
USER_07922,43,4,47.5,Month-to-month,Yes,0
USER_07923,42,72,87.3,Month-to-month,Yes,1
USER_07924,19,64,57.0,One year,No,0
USER_07925,29,37,28.0,One year,No,0
USER_07926,57,31,33.8,One year,No,0
USER_07927,26,37,57.2,One year,No,0
USER_07928,29,45,112.5,Month-to-month,No,1
USER_07929,43,8,57.9,Two year,Yes,0
USER_07930,26,40,26.1,Month-to-month,No,1
USER_07931,27,5,61.8,Month-to-month,No,1
USER_07932,49,28,86.9,Month-to-month,No,1
USER_07933,74,9,79.4,Two year,No,0
USER_07934,51,2,47.9,Two year,No,1
USER_07935,65,63,88.8,Month-to-month,No,1
USER_07936,37,51,83.1,Month-to-month,No,1
USER_07937,56,31,37.2,One year,No,1
USER_07938,77,7,36.2,One year,No,0
USER_07939,19,30,74.7,One year,No,1
USER_07940,18,58,85.9,Month-to-month,No,1
USER_07941,68,3,116.2,One year,No,0
USER_07942,77,51,62.2,Month-to-month,No,1
USER_07943,53,56,96.5,Month-to-month,No,1
USER_07944,41,10,31.7,Month-to-month,Yes,1
USER_07945,71,61,109.0,Two year,No,0
USER_07946,44,50,83.3,Month-to-month,No,1
USER_07947,19,47,82.9,One year,No,0
USER_07948,48,1,34.2,Month-to-month,Yes,1
USER_07949,74,57,24.0,Month-to-month,No,0
USER_07950,31,38,90.1,Two year,No,1
USER_07951,19,62,31.7,Month-to-month,No,1
USER_07952,46,70,32.7,Two year,No,1
USER_07953,32,65,38.8,Two year,No,0
USER_07954,29,62,29.8,One year,No,0
USER_07955,54,56,82.5,Month-to-month,No,1
USER_07956,45,67,62.2,Two year,No,0
USER_07957,37,17,46.6,Two year,Yes,0
USER_07958,78,8,64.1,Two year,No,0
USER_07959,56,60,104.4,Two year,Yes,0
USER_07960,41,40,112.7,Month-to-month,Yes,0
USER_07961,38,62,68.7,One year,No,0
USER_07962,27,41,76.7,Month-to-month,Yes,1
USER_07963,63,12,45.7,Month-to-month,No,1
USER_07964,31,54,71.4,One year,No,0
USER_07965,54,11,94.8,One year,No,1
USER_07966,35,60,69.2,One year,Yes,0
USER_07967,41,68,50.2,Two year,Yes,0
USER_07968,31,46,78.2,Month-to-month,No,1
USER_07969,51,38,114.7,Month-to-month,No,1
USER_07970,75,61,108.8,Month-to-month,Yes,1
USER_07971,29,17,96.9,Month-to-month,No,1
USER_07972,39,66,47.6,Month-to-month,Yes,1
USER_07973,73,72,44.2,Two year,No,1
USER_07974,23,36,103.9,One year,No,0
USER_07975,53,7,38.1,Month-to-month,Yes,1
USER_07976,62,16,80.6,Month-to-month,No,1
USER_07977,53,14,63.9,One year,No,1
USER_07978,39,25,66.8,Month-to-month,No,1
USER_07979,31,4,65.5,One year,Yes,0
USER_07980,33,29,110.0,Month-to-month,Yes,0
USER_07981,78,56,28.7,Month-to-month,No,0
USER_07982,53,6,98.3,One year,No,0
USER_07983,73,1,103.5,One year,No,1
USER_07984,42,39,114.3,Month-to-month,Yes,1
USER_07985,49,1,65.3,Two year,No,1
USER_07986,50,63,70.0,Month-to-month,No,0
USER_07987,62,57,116.1,Month-to-month,Yes,1
USER_07988,53,67,65.8,One year,Yes,0
USER_07989,37,65,70.4,One year,No,1
USER_07990,35,65,53.2,Month-to-month,No,1
USER_07991,55,21,23.2,One year,Yes,0
USER_07992,20,30,63.3,Month-to-month,No,1
USER_07993,40,33,85.5,Two year,No,0
USER_07994,49,48,89.0,One year,No,0
USER_07995,62,22,20.7,Month-to-month,Yes,0
USER_07996,76,54,100.1,Month-to-month,No,1
USER_07997,33,4,69.2,One year,Yes,0
USER_07998,76,55,72.1,One year,Yes,0
USER_07999,22,44,116.2,Two year,Yes,0
USER_08000,21,12,48.4,Two year,Yes,0
USER_08001,38,52,96.2,Month-to-month,Yes,1
USER_08002,57,65,77.5,Two year,No,1
USER_08003,68,65,90.1,One year,No,0
USER_08004,31,10,61.8,Month-to-month,Yes,1
USER_08005,56,18,47.9,One year,No,0
USER_08006,48,47,74.6,Month-to-month,No,1
USER_08007,31,66,57.5,Month-to-month,Yes,0
USER_08008,23,49,42.3,Two year,Yes,0
USER_08009,29,72,,One year,No,0
USER_08010,33,22,67.6,Two year,No,0
USER_08011,34,26,104.7,Month-to-month,No,1
USER_08012,62,9,67.4,Month-to-month,No,1
USER_08013,40,21,75.7,Month-to-month,Yes,0
USER_08014,31,63,119.5,Month-to-month,No,1
USER_08015,78,6,115.2,Two year,Yes,1
USER_08016,24,14,47.2,Month-to-month,No,0
USER_08017,63,33,106.9,One year,No,0
USER_08018,49,71,59.0,One year,No,1
USER_08019,32,24,27.1,One year,No,1
USER_08020,61,51,77.6,One year,Yes,0
USER_08021,34,2,117.7,One year,No,1
USER_08022,58,15,117.4,One year,No,1
USER_08023,71,35,32.6,Month-to-month,No,1
USER_08024,64,36,97.1,Two year,No,0
USER_08025,61,39,100.3,Two year,Yes,0
USER_08026,51,4,56.9,Month-to-month,No,1
USER_08027,22,64,85.9,One year,No,0
USER_08028,62,6,68.8,One year,Yes,1
USER_08029,44,57,42.8,Two year,No,1
USER_08030,69,30,96.1,Month-to-month,Yes,1
USER_08031,40,67,46.3,One year,No,0
USER_08032,57,15,54.0,Month-to-month,No,1
USER_08033,76,17,39.0,Month-to-month,No,1
USER_08034,31,18,91.9,One year,No,0
USER_08035,32,19,65.9,Two year,No,0
USER_08036,60,69,64.3,One year,No,0
USER_08037,50,24,80.5,One year,No,0
USER_08038,70,48,35.7,One year,No,0
USER_08039,48,30,109.8,Two year,Yes,0
USER_08040,52,15,66.5,Month-to-month,No,1
USER_08041,34,47,56.7,Month-to-month,No,1
USER_08042,45,44,32.7,Two year,No,0
USER_08043,36,27,36.8,Month-to-month,No,0
USER_08044,63,64,112.0,Month-to-month,Yes,1
USER_08045,71,41,65.7,One year,No,1
USER_08046,79,68,92.2,One year,No,1
USER_08047,40,5,28.1,Month-to-month,Yes,1
USER_08048,49,53,84.3,Two year,Yes,0
USER_08049,57,8,112.2,Month-to-month,Yes,1
USER_08050,30,22,50.0,Month-to-month,No,1
USER_08051,76,7,77.9,Month-to-month,No,0
USER_08052,37,22,114.0,Month-to-month,No,1
USER_08053,52,46,91.9,One year,Yes,0
USER_08054,22,30,26.2,Month-to-month,No,0
USER_08055,26,16,57.9,Two year,No,0
USER_08056,46,5,28.6,One year,No,0
USER_08057,23,67,106.1,Month-to-month,No,1
USER_08058,42,23,82.2,Month-to-month,No,1
USER_08059,48,61,115.6,Month-to-month,Yes,1
USER_08060,39,5,22.0,One year,No,0
USER_08061,19,23,62.3,Month-to-month,Yes,0
USER_08062,62,25,30.4,One year,No,0
USER_08063,22,8,55.0,Month-to-month,Yes,1
USER_08064,77,21,36.2,Two year,No,0
USER_08065,44,2,52.9,One year,No,1
USER_08066,42,22,101.9,Two year,Yes,0
USER_08067,25,72,36.1,One year,Yes,0
USER_08068,72,72,67.4,One year,Yes,0
USER_08069,18,68,112.2,One year,No,1
