Product_ID,Temperature,Pressure,Production_Speed,Material_Score,Machine_Type,Defect
PROD_10366,192.1,74.1,111.7,76.3,Type_B,0
PROD_10367,192.8,41.8,143.9,75.8,Type_C,0
PROD_10368,173.6,54.2,70.8,72.3,Type_C,0
PROD_10369,172.0,39.6,113.5,32.0,Type_B,0
PROD_10370,179.6,43.5,47.5,95.2,Type_B,0
PROD_10371,202.5,67.4,93.4,70.1,Type_B,0
PROD_10372,160.8,43.0,128.2,58.3,Type_B,0
PROD_10373,177.1,51.5,106.3,72.1,Type_A,0
PROD_10374,222.9,58.2,81.4,63.2,Type_B,0
PROD_10375,162.6,46.2,53.9,77.5,Type_B,0
PROD_10376,175.0,46.5,125.8,85.5,Type_B,0
PROD_10377,209.3,54.6,90.5,88.3,Type_C,0
PROD_10378,178.2,74.2,106.6,69.9,Type_A,0
PROD_10379,166.9,43.7,60.9,83.7,Type_B,0
PROD_10380,150.8,52.5,107.7,96.4,Type_B,0
PROD_10381,195.4,58.4,95.1,66.1,Type_A,0
PROD_10382,179.9,41.5,89.1,63.4,Type_A,0
PROD_10383,158.4,46.3,80.5,75.0,Type_A,0
PROD_10384,180.6,48.9,113.2,93.2,Type_A,0
PROD_10385,168.9,52.4,125.3,75.1,Type_A,0
PROD_10386,165.8,55.1,60.0,64.7,Type_C,0
PROD_10387,167.4,70.2,101.7,83.8,Type_B,0
PROD_10388,182.3,49.0,103.1,65.2,Type_A,0
PROD_10389,164.0,59.0,122.0,67.1,Type_A,1
PROD_10390,189.3,50.4,134.7,78.2,Type_B,0
PROD_10391,201.3,47.3,148.9,72.4,Type_C,1
PROD_10392,170.2,50.5,86.2,87.6,Type_B,0
PROD_10393,202.8,45.8,157.9,94.3,Type_B,0
PROD_10394,189.8,44.8,42.0,,Type_A,0
PROD_10395,179.0,48.2,120.9,82.4,Type_B,0
PROD_10396,203.8,48.5,71.1,53.2,Type_A,0
PROD_10397,148.8,36.2,116.1,95.6,Type_B,0
PROD_10398,156.2,39.5,74.5,61.6,Type_C,0
PROD_10399,180.3,62.6,124.1,63.9,Type_C,0
PROD_10400,175.9,62.4,107.5,49.6,Type_B,0
PROD_10401,184.4,51.1,77.0,81.5,Type_A,0
PROD_10402,198.1,52.0,87.8,75.0,Type_B,0
PROD_10403,185.9,48.8,129.3,71.3,Type_A,0
PROD_10404,196.8,57.2,112.1,91.2,Type_B,0
PROD_10405,157.7,55.4,100.9,88.9,Type_C,1
PROD_10406,179.1,49.7,79.1,84.0,Type_C,0
PROD_10407,183.3,69.2,94.2,78.8,Type_B,0
PROD_10408,165.5,49.6,133.7,84.5,Type_B,0
PROD_10409,200.9,40.9,78.5,81.6,Type_C,1
PROD_10410,210.8,53.0,183.2,98.8,Type_C,0
PROD_10411,166.4,64.8,121.4,65.2,Type_A,0
PROD_10412,175.0,37.1,93.0,58.8,Type_A,0
PROD_10413,185.0,50.8,91.8,76.2,Type_A,0
PROD_10414,192.9,44.3,78.0,82.9,Type_C,0
PROD_10415,173.1,43.3,84.0,72.8,Type_B,0
PROD_10416,171.0,61.4,105.1,72.5,Type_A,0
PROD_10417,189.6,64.8,153.1,72.3,Type_A,1
PROD_10418,140.3,45.1,74.8,81.7,Type_B,0
PROD_10419,166.2,77.5,121.1,70.5,Type_A,0
PROD_10420,214.8,57.5,116.2,75.3,Type_B,0
PROD_10421,142.3,60.3,107.3,90.4,Type_B,0
PROD_10422,176.0,57.9,112.6,80.7,Type_A,0
PROD_10423,159.9,57.1,59.8,83.9,Type_B,0
PROD_10424,161.5,47.9,145.0,72.2,Type_C,1
PROD_10425,192.7,38.2,58.2,77.6,Type_A,0
PROD_10426,164.7,59.3,113.3,82.1,Type_B,0
PROD_10427,190.7,58.3,83.7,75.5,Type_C,1
PROD_10428,174.2,62.8,68.5,83.2,Type_A,0
PROD_10429,208.5,44.4,109.5,83.2,Type_A,0
PROD_10430,192.0,40.6,59.0,80.0,Type_A,0
PROD_10431,196.4,44.4,79.0,81.1,Type_B,0
PROD_10432,148.5,52.1,62.8,81.8,Type_C,0
PROD_10433,198.2,46.5,144.1,72.8,Type_A,0
PROD_10434,164.1,60.6,79.0,80.7,Type_C,0
PROD_10435,185.7,60.2,136.6,72.5,Type_C,0
PROD_10436,141.9,47.9,103.0,94.6,Type_C,0
PROD_10437,179.4,59.9,104.2,66.3,Type_A,0
PROD_10438,193.0,31.6,59.7,76.6,Type_B,0
PROD_10439,168.5,38.7,122.3,76.7,Type_B,0
PROD_10440,170.0,54.1,107.3,91.9,Type_B,0
PROD_10441,198.2,47.1,114.1,56.2,Type_C,0
PROD_10442,120.0,49.7,113.5,83.3,Type_C,1
PROD_10443,172.2,56.6,112.0,87.9,Type_A,0
PROD_10444,224.8,51.9,67.1,40.7,Type_B,0
PROD_10445,206.3,40.4,53.2,82.4,Type_B,0
PROD_10446,228.3,60.2,85.4,70.3,Type_A,1
PROD_10447,167.0,52.9,93.0,42.7,Type_C,0
PROD_10448,177.9,55.8,126.2,83.7,Type_C,0
PROD_10449,204.9,45.8,130.8,67.4,Type_A,1
PROD_10450,147.2,31.7,98.0,75.4,Type_B,0
PROD_10451,175.6,64.1,121.1,79.6,Type_C,0
PROD_10452,209.8,54.7,117.7,96.2,Type_C,1
PROD_10453,176.5,55.8,68.3,63.6,Type_B,0
PROD_10454,201.8,55.6,161.2,93.3,Type_C,0
PROD_10455,173.6,43.4,103.1,,Type_A,0
PROD_10456,177.0,41.8,74.1,54.3,Type_C,0
PROD_10457,165.4,61.0,151.7,72.5,Type_B,0
PROD_10458,187.3,47.3,64.4,69.0,Type_A,0
PROD_10459,163.4,34.8,117.1,74.4,Type_A,0
PROD_10460,186.8,43.0,107.2,87.4,Type_A,0
PROD_10461,188.8,63.9,127.1,68.3,Type_C,0
PROD_10462,176.1,38.0,84.3,65.7,Type_C,1
PROD_10463,168.4,46.3,139.6,76.6,Type_A,0
PROD_10464,182.3,39.2,75.0,98.8,Type_A,0
PROD_10465,161.8,58.8,104.5,83.4,Type_A,0
PROD_10466,184.7,53.4,54.5,75.9,Type_C,0
PROD_10467,173.1,35.8,149.4,69.9,Type_A,0
PROD_10468,182.4,43.9,75.7,91.7,Type_B,0
PROD_10469,181.3,30.4,166.4,94.6,Type_A,0
PROD_10470,186.3,36.1,119.5,75.2,Type_B,0
PROD_10471,160.2,52.9,117.4,89.5,Type_C,0
PROD_10472,141.6,51.4,109.7,83.9,Type_C,0
PROD_10473,181.9,53.9,75.9,81.9,Type_A,0
PROD_10474,183.8,42.2,86.0,74.8,Type_C,0
PROD_10475,183.5,59.1,85.2,49.6,Type_A,0
PROD_10476,158.9,45.2,100.3,98.7,Type_A,0
PROD_10477,174.0,51.5,80.2,79.4,Type_A,0
PROD_10478,167.8,62.9,165.8,59.0,Type_C,0
PROD_10479,202.6,74.8,107.7,68.5,Type_A,0
PROD_10480,169.2,34.5,116.6,84.6,Type_B,0
PROD_10481,157.9,54.9,81.9,64.5,Type_B,0
PROD_10482,156.4,56.1,117.0,79.7,Type_B,0
PROD_10483,190.0,46.9,74.0,85.5,Type_C,0
PROD_10484,162.8,40.4,73.3,70.1,Type_C,0
PROD_10485,176.1,43.4,93.7,68.7,Type_C,0
PROD_10486,186.5,31.2,83.1,51.6,Type_A,0
PROD_10487,171.6,55.0,109.5,72.2,Type_A,0
PROD_10488,190.8,48.1,82.9,88.9,Type_B,0
PROD_10489,215.5,33.0,88.2,88.9,Type_A,0
PROD_10490,190.4,35.4,137.9,75.7,Type_C,0
PROD_10491,184.1,39.5,91.5,68.1,Type_A,0
PROD_10492,174.1,51.6,62.0,92.7,Type_B,0
PROD_10493,166.3,48.8,75.5,71.1,Type_C,0
PROD_10494,151.5,50.6,157.6,80.5,Type_B,0
PROD_10495,194.3,52.4,138.4,,Type_C,0
PROD_10496,192.6,48.4,70.2,75.8,Type_B,0
PROD_10497,184.3,59.5,92.8,95.3,Type_B,0
PROD_10498,195.2,49.9,85.0,73.6,Type_C,0
PROD_10499,153.6,44.3,84.4,76.2,Type_C,0
PROD_10500,182.3,51.9,130.8,67.4,Type_B,0
PROD_10501,204.1,48.7,97.3,70.1,Type_C,0
PROD_10502,175.4,54.1,126.3,75.1,Type_B,1
PROD_10503,178.5,47.4,106.4,79.9,Type_A,0
PROD_10504,172.1,55.7,162.4,73.5,Type_A,0
PROD_10505,172.5,49.7,111.5,74.4,Type_B,0
PROD_10506,192.0,32.6,86.7,57.3,Type_B,0
PROD_10507,211.4,47.6,97.4,86.0,Type_C,0
PROD_10508,168.5,59.2,114.0,64.7,Type_B,0
PROD_10509,184.2,54.5,136.9,91.6,Type_C,0
PROD_10510,220.3,51.1,114.2,75.5,Type_A,0
PROD_10511,142.3,46.0,88.7,70.8,Type_A,0
PROD_10512,149.4,46.3,112.8,78.0,Type_A,0
PROD_10513,189.0,57.9,69.8,62.8,Type_C,0
PROD_10514,216.8,51.2,83.1,79.8,Type_A,0
PROD_10515,200.0,47.2,134.9,87.4,Type_C,1
PROD_10516,167.8,45.1,77.8,74.0,Type_C,1
PROD_10517,182.9,62.8,99.8,75.6,Type_C,0
PROD_10518,192.7,41.7,110.8,87.5,Type_C,0
PROD_10519,161.4,40.6,97.5,74.7,Type_A,0
PROD_10520,200.4,53.1,76.5,84.2,Type_A,0
PROD_10521,192.3,32.6,88.8,92.4,Type_A,0
PROD_10522,221.6,52.1,70.8,85.4,Type_C,0
PROD_10523,221.3,43.7,130.4,68.9,Type_B,1
PROD_10524,199.8,42.1,130.5,96.7,Type_A,0
PROD_10525,168.4,56.8,119.2,73.5,Type_B,0
PROD_10526,215.1,52.5,117.5,75.4,Type_B,0
PROD_10527,191.8,53.7,64.1,68.6,Type_A,0
PROD_10528,161.0,49.5,118.9,89.4,Type_A,0
PROD_10529,149.4,66.4,111.6,65.8,Type_C,0
PROD_10530,174.2,47.9,122.9,77.9,Type_B,0
PROD_10531,170.2,58.8,102.0,70.7,Type_B,0
PROD_10532,152.3,45.3,109.0,69.8,Type_A,1
PROD_10533,162.4,40.9,97.4,93.9,Type_A,0
PROD_10534,171.4,21.4,136.9,47.9,Type_A,0
PROD_10535,192.6,53.3,130.8,95.5,Type_C,0
PROD_10536,167.5,41.2,157.1,83.3,Type_B,0
PROD_10537,174.2,47.0,91.7,71.5,Type_B,0
PROD_10538,172.7,31.9,75.8,68.0,Type_A,0
PROD_10539,153.5,42.7,145.2,86.1,Type_B,0
PROD_10540,195.0,64.5,81.5,58.9,Type_B,1
PROD_10541,182.3,45.2,118.1,99.4,Type_C,0
PROD_10542,197.1,51.3,154.5,47.1,Type_A,0
PROD_10543,167.1,47.5,96.0,97.6,Type_A,0
PROD_10544,146.3,46.1,54.8,80.9,Type_B,0
PROD_10545,157.6,52.0,125.0,94.6,Type_C,0
PROD_10546,192.7,53.0,96.2,66.6,Type_A,0
PROD_10547,155.4,35.1,99.3,80.8,Type_C,0
PROD_10548,188.5,37.5,114.1,73.2,Type_B,1
PROD_10549,171.4,36.4,91.5,74.8,Type_A,0
PROD_10550,223.4,51.4,148.7,82.0,Type_A,0
PROD_10551,158.4,53.8,89.2,88.8,Type_B,1
PROD_10552,198.4,44.0,144.2,81.3,Type_C,0
PROD_10553,201.0,36.5,91.1,67.5,Type_A,0
PROD_10554,177.9,53.4,141.7,75.6,Type_A,0
PROD_10555,241.5,39.0,91.1,73.4,Type_B,0
PROD_10556,148.2,57.5,85.9,57.9,Type_A,1
PROD_10557,171.9,48.2,87.4,44.7,Type_C,0
PROD_10558,200.7,43.7,101.7,45.0,Type_A,1
PROD_10559,170.9,50.3,77.9,69.7,Type_A,0
PROD_10560,188.7,59.2,72.5,67.7,Type_A,0
PROD_10561,214.2,61.3,112.4,58.0,Type_B,1
PROD_10562,148.3,29.0,30.0,83.4,Type_B,0
PROD_10563,202.6,52.3,91.7,76.9,Type_A,0
PROD_10564,205.3,59.3,70.2,57.7,Type_C,1
PROD_10565,172.4,49.6,92.8,86.3,Type_A,0
PROD_10566,164.4,47.2,112.4,71.9,Type_B,0
PROD_10567,178.8,45.2,99.1,71.0,Type_A,0
PROD_10568,155.2,37.8,94.9,73.2,Type_B,0
PROD_10569,175.2,60.0,94.3,85.2,Type_A,0
PROD_10570,193.4,66.3,106.0,35.2,Type_C,0
PROD_10571,206.2,68.5,84.5,64.6,Type_A,0
PROD_10572,187.8,44.3,30.0,94.9,Type_A,0
PROD_10573,192.4,46.8,56.5,61.7,Type_A,0
PROD_10574,182.6,43.4,88.9,84.1,Type_A,0
PROD_10575,193.6,55.8,87.4,52.3,Type_C,0
PROD_10576,144.9,61.5,109.6,72.5,Type_B,1
PROD_10577,158.7,41.3,95.1,76.0,Type_A,0
PROD_10578,196.5,47.3,147.1,80.7,Type_A,0
PROD_10579,156.4,41.8,82.4,70.0,Type_A,0
PROD_10580,168.8,44.9,84.0,73.9,Type_A,0
PROD_10581,180.4,48.6,65.0,53.8,Type_C,0
PROD_10582,158.1,48.4,75.3,75.6,Type_C,0
PROD_10583,186.6,54.0,106.6,85.3,Type_A,0
PROD_10584,184.6,42.6,98.7,55.2,Type_A,0
PROD_10585,219.9,55.5,132.5,88.2,Type_C,0
PROD_10586,162.9,43.7,116.4,69.0,Type_C,0
PROD_10587,179.4,59.3,116.7,93.4,Type_A,0
PROD_10588,168.3,35.9,100.4,80.5,Type_A,1
PROD_10589,197.7,47.4,81.3,96.1,Type_B,0
PROD_10590,157.0,56.4,86.6,86.2,Type_B,0
PROD_10591,187.7,53.7,117.1,90.1,Type_B,0
PROD_10592,188.2,62.2,88.2,77.8,Type_A,1
PROD_10593,181.9,57.1,69.8,48.1,Type_B,0
PROD_10594,176.5,56.8,113.1,83.7,Type_A,0
PROD_10595,178.0,53.6,66.9,82.0,Type_B,0
PROD_10596,154.5,58.4,102.3,79.0,Type_A,0
PROD_10597,189.6,64.0,128.4,67.5,Type_A,0
PROD_10598,173.9,65.1,134.1,69.2,Type_A,0
PROD_10599,249.0,56.2,68.2,78.1,Type_C,0
PROD_10600,185.5,55.0,93.2,92.2,Type_B,0
PROD_10601,164.6,54.1,69.7,79.1,Type_A,0
PROD_10602,182.1,49.2,81.0,86.4,Type_B,0
PROD_10603,189.5,54.2,114.9,75.9,Type_C,0
PROD_10604,183.3,47.4,63.5,74.1,Type_B,1
PROD_10605,178.8,38.1,143.6,88.9,Type_A,0
PROD_10606,160.8,40.4,84.9,62.5,Type_B,0
PROD_10607,195.3,54.6,81.1,73.8,Type_B,0
PROD_10608,167.2,53.5,97.2,61.4,Type_A,0
PROD_10609,184.8,45.6,89.7,63.0,Type_C,0
PROD_10610,191.5,65.8,102.4,67.6,Type_B,0
PROD_10611,242.3,54.0,119.9,55.4,Type_A,1
PROD_10612,161.7,70.9,88.5,72.3,Type_A,0
PROD_10613,217.2,37.4,128.5,63.2,Type_A,0
PROD_10614,162.2,47.2,112.1,68.8,Type_A,0
PROD_10615,195.6,49.3,79.1,68.5,Type_C,0
PROD_10616,167.0,65.6,108.5,65.8,Type_B,0
PROD_10617,196.2,60.6,112.0,85.7,Type_C,0
PROD_10618,180.6,45.4,84.1,81.2,Type_A,0
PROD_10619,207.1,28.7,150.3,82.4,Type_B,1
PROD_10620,179.5,62.7,79.8,74.8,Type_B,0
PROD_10621,181.2,50.7,124.3,86.0,Type_A,0
PROD_10622,229.1,60.0,96.3,71.2,Type_A,0
PROD_10623,195.4,32.3,80.1,84.1,Type_A,0
PROD_10624,189.5,46.3,107.4,81.9,Type_A,0
PROD_10625,245.9,46.3,106.6,81.5,Type_A,0
PROD_10626,160.5,48.3,131.4,59.7,Type_C,0
PROD_10627,184.9,50.9,114.6,84.9,Type_B,0
PROD_10628,171.5,59.5,113.9,75.4,Type_C,0
PROD_10629,171.3,44.0,100.7,80.0,Type_B,0
PROD_10630,190.0,39.7,98.8,88.0,Type_C,0
PROD_10631,157.2,46.7,80.2,78.4,Type_A,0
PROD_10632,195.2,50.3,105.3,80.8,Type_C,0
PROD_10633,169.6,69.7,66.8,74.5,Type_A,0
PROD_10634,215.1,53.0,87.2,77.6,Type_B,0
PROD_10635,162.2,49.0,102.2,78.4,Type_B,0
PROD_10636,190.8,38.3,101.5,76.1,Type_A,0
PROD_10637,177.2,40.7,109.6,71.6,Type_B,1
PROD_10638,193.0,44.4,107.7,58.9,Type_B,0
PROD_10639,170.6,52.1,114.0,66.1,Type_C,0
PROD_10640,200.8,57.4,63.0,42.3,Type_B,0
PROD_10641,171.3,57.9,61.2,86.6,Type_B,0
PROD_10642,175.7,52.0,108.0,62.6,Type_A,0
PROD_10643,174.5,56.7,117.1,60.5,Type_A,0
PROD_10644,166.0,57.1,108.9,80.1,Type_A,0
PROD_10645,176.7,60.4,57.0,61.3,Type_B,1
PROD_10646,203.1,43.6,90.7,67.6,Type_A,0
PROD_10647,158.6,59.8,81.4,70.8,Type_C,0
PROD_10648,189.0,51.2,116.7,90.6,Type_B,0
PROD_10649,195.2,47.8,93.0,61.3,Type_B,0
PROD_10650,161.9,46.3,60.1,65.9,Type_B,0
PROD_10651,181.2,50.6,116.9,74.7,Type_B,0
PROD_10652,154.9,52.8,112.5,57.8,Type_C,0
PROD_10653,151.8,60.7,147.3,69.1,Type_B,0
PROD_10654,204.3,47.2,95.8,99.0,Type_C,0
PROD_10655,162.9,64.0,87.6,76.3,Type_A,0
PROD_10656,176.2,31.6,102.4,96.3,Type_B,0
PROD_10657,173.5,39.0,104.7,74.3,Type_B,0
PROD_10658,174.5,53.6,117.3,77.8,Type_C,0
PROD_10659,195.4,61.9,115.9,65.4,Type_B,0
PROD_10660,174.1,65.7,96.9,76.8,Type_A,0
PROD_10661,210.9,53.4,70.4,84.8,Type_C,0
PROD_10662,194.2,52.8,104.9,77.0,Type_C,0
PROD_10663,180.4,56.5,114.0,75.0,Type_A,1
PROD_10664,190.9,47.7,80.5,82.2,Type_B,1
PROD_10665,170.3,42.0,122.7,75.5,Type_A,0
PROD_10666,182.7,43.7,77.7,78.2,Type_A,0
PROD_10667,155.1,65.3,99.0,73.4,Type_A,0
PROD_10668,204.2,31.3,84.4,88.7,Type_A,1
PROD_10669,222.1,49.0,94.3,77.6,Type_B,0
PROD_10670,204.8,44.3,121.0,86.4,Type_A,1
PROD_10671,168.3,60.6,107.2,81.8,Type_C,1
PROD_10672,175.7,60.8,107.0,64.2,Type_A,0
PROD_10673,215.3,46.3,137.9,54.9,Type_A,1
PROD_10674,171.3,57.9,86.8,70.4,Type_A,0
PROD_10675,193.5,46.7,115.7,80.1,Type_A,0
PROD_10676,152.2,49.6,65.8,88.7,Type_A,0
PROD_10677,179.8,53.2,129.0,66.9,Type_A,0
PROD_10678,167.9,51.0,109.6,68.3,Type_A,0
PROD_10679,193.7,60.6,100.2,83.6,Type_C,0
PROD_10680,173.9,45.4,94.8,69.3,Type_C,0
PROD_10681,143.5,37.9,138.6,86.3,Type_A,0
PROD_10682,177.3,59.4,116.4,86.7,Type_B,0
PROD_10683,148.1,51.4,92.2,84.4,Type_B,0
PROD_10684,182.0,60.6,81.6,70.5,Type_C,0
PROD_10685,211.8,64.1,146.0,63.9,Type_A,1
PROD_10686,187.2,41.9,88.5,84.8,Type_C,0
PROD_10687,185.5,65.4,76.9,86.1,Type_B,0
PROD_10688,202.3,43.6,82.1,70.7,Type_B,0
PROD_10689,174.2,61.6,127.7,75.1,Type_A,0
PROD_10690,191.5,67.2,91.2,75.2,Type_A,0
PROD_10691,158.7,59.2,104.8,58.4,Type_A,0
PROD_10692,182.3,45.3,103.3,70.3,Type_C,0
PROD_10693,145.0,49.7,46.6,73.3,Type_A,0
PROD_10694,164.7,42.7,82.0,,Type_C,0
PROD_10695,204.6,53.2,129.5,80.2,Type_A,0
PROD_10696,159.6,55.2,79.3,85.8,Type_B,0
PROD_10697,183.8,74.2,74.2,100.0,Type_B,1
PROD_10698,163.7,38.2,72.3,100.0,Type_A,0
PROD_10699,188.1,68.9,113.4,65.8,Type_C,0
PROD_10700,208.3,48.8,113.0,66.4,Type_A,0
PROD_10701,164.5,62.3,121.5,85.0,Type_C,0
PROD_10702,184.5,44.8,153.5,60.4,Type_C,0
PROD_10703,161.2,39.3,100.4,74.2,Type_B,0
PROD_10704,200.5,66.7,79.6,82.1,Type_A,0
PROD_10705,174.6,52.5,200.0,93.0,Type_B,0
PROD_10706,199.2,50.0,95.2,85.8,Type_C,1
PROD_10707,199.7,52.9,73.7,85.3,Type_A,0
PROD_10708,163.4,20.6,59.9,66.1,Type_B,0
PROD_10709,162.3,42.1,113.1,85.6,Type_A,0
PROD_10710,162.5,44.0,101.0,70.0,Type_B,0
PROD_10711,165.0,53.0,69.9,74.8,Type_B,0
PROD_10712,213.0,63.1,112.7,74.0,Type_B,1
PROD_10713,186.1,51.5,94.5,79.8,Type_C,0
PROD_10714,189.1,55.1,118.4,94.3,Type_A,0
PROD_10715,184.6,51.2,119.0,92.8,Type_B,0
PROD_10716,198.8,56.6,105.4,76.8,Type_A,0
PROD_10717,203.4,56.7,92.6,93.6,Type_C,0
PROD_10718,197.3,47.9,96.3,57.8,Type_B,0
PROD_10719,173.0,58.5,100.0,74.1,Type_B,0
PROD_10720,148.7,40.9,99.6,81.3,Type_C,0
PROD_10721,163.7,41.5,118.5,72.3,Type_C,0
PROD_10722,193.3,51.2,83.1,66.8,Type_A,0
PROD_10723,183.4,35.1,102.5,47.3,Type_A,0
PROD_10724,177.6,44.9,42.6,76.4,Type_A,0
PROD_10725,180.6,57.0,90.7,63.6,Type_B,0
PROD_10726,142.3,58.4,136.1,54.5,Type_A,0
PROD_10727,185.1,41.4,93.1,60.3,Type_B,0
PROD_10728,161.0,50.6,119.4,73.0,Type_C,0
PROD_10729,145.2,46.2,97.7,68.7,Type_B,0
PROD_10730,178.9,48.7,130.4,70.8,Type_B,0
PROD_10731,169.0,46.7,128.0,58.0,Type_A,0
PROD_10732,154.5,53.2,112.6,76.6,Type_A,0
PROD_10733,193.1,38.1,142.8,84.6,Type_B,0
PROD_10734,168.4,54.5,67.2,70.7,Type_A,0
PROD_10735,190.0,42.9,96.8,51.4,Type_B,0
PROD_10736,124.1,44.3,82.4,68.9,Type_A,0
PROD_10737,177.2,54.8,127.1,71.7,Type_A,0
PROD_10738,203.5,37.5,100.3,88.1,Type_B,0
PROD_10739,184.5,63.1,106.0,59.0,Type_A,0
PROD_10740,201.5,57.9,99.3,81.2,Type_A,0
PROD_10741,201.5,54.6,96.6,65.2,Type_B,0
PROD_10742,192.0,54.2,92.2,75.1,Type_A,0
PROD_10743,182.5,36.4,30.0,77.6,Type_A,0
PROD_10744,198.9,36.6,101.7,78.8,Type_B,0
PROD_10745,183.3,60.1,104.7,87.5,Type_B,1
PROD_10746,156.0,35.7,118.9,65.4,Type_B,0
PROD_10747,196.4,56.7,133.8,84.0,Type_C,0
PROD_10748,199.1,58.8,85.0,100.0,Type_B,0
PROD_10749,187.4,49.6,109.5,46.2,Type_A,0
PROD_10750,155.9,69.9,103.4,81.2,Type_A,0
PROD_10751,211.2,55.3,121.2,,Type_C,1
PROD_10752,181.4,46.7,85.8,73.3,Type_A,0
PROD_10753,188.8,42.2,39.1,74.7,Type_B,0
PROD_10754,196.1,44.2,54.8,72.5,Type_A,0
PROD_10755,185.4,38.3,119.8,75.9,Type_B,0
PROD_10756,141.6,49.2,91.7,87.5,Type_B,0
PROD_10757,146.8,49.7,92.3,89.6,Type_B,0
PROD_10758,220.7,46.7,106.5,66.4,Type_B,0
PROD_10759,194.5,39.0,104.7,62.5,Type_A,0
PROD_10760,183.6,37.6,150.7,77.4,Type_A,0
PROD_10761,179.4,36.5,105.5,76.1,Type_B,0
PROD_10762,200.1,53.3,55.0,80.5,Type_A,0
PROD_10763,166.4,48.6,94.1,87.0,Type_B,0
PROD_10764,213.0,51.4,75.1,91.6,Type_C,0
PROD_10765,156.5,50.6,78.7,74.0,Type_B,0
PROD_10766,180.2,41.9,62.2,72.1,Type_B,0
PROD_10767,196.3,42.2,134.6,76.3,Type_C,0
PROD_10768,191.4,45.1,76.3,62.3,Type_B,0
PROD_10769,197.7,52.5,74.1,82.4,Type_B,0
PROD_10770,199.7,42.5,88.7,73.8,Type_B,0
PROD_10771,177.9,38.8,132.5,63.4,Type_A,0
PROD_10772,174.9,52.8,105.4,84.1,Type_A,0
PROD_10773,177.5,72.6,94.2,54.6,Type_B,0
PROD_10774,201.8,51.9,97.8,79.3,Type_B,0
PROD_10775,195.2,68.2,150.4,79.2,Type_A,0
PROD_10776,242.6,58.1,117.1,63.6,Type_A,1
PROD_10777,165.9,52.5,86.5,84.1,Type_A,0
PROD_10778,203.1,50.5,92.0,89.5,Type_A,0
PROD_10779,173.5,51.4,87.0,74.4,Type_C,0
PROD_10780,176.0,23.2,72.4,84.8,Type_B,0
PROD_10781,141.8,69.8,82.3,68.0,Type_C,0
PROD_10782,184.8,50.2,121.2,,Type_A,1
PROD_10783,233.9,44.5,146.9,81.7,Type_A,0
PROD_10784,170.0,39.0,109.1,55.4,Type_B,0
PROD_10785,199.5,49.6,78.3,65.0,Type_B,0
PROD_10786,136.0,48.8,141.5,82.0,Type_A,0
PROD_10787,181.4,52.4,89.2,74.6,Type_C,0
PROD_10788,174.5,50.4,103.5,74.9,Type_C,0
PROD_10789,181.8,50.8,136.3,83.6,Type_B,1
PROD_10790,163.5,57.1,98.9,74.3,Type_A,0
PROD_10791,165.3,59.5,120.9,56.9,Type_B,0
PROD_10792,176.1,59.6,107.3,61.0,Type_A,0
PROD_10793,198.4,36.5,105.3,75.0,Type_B,0
PROD_10794,204.2,42.4,121.2,68.2,Type_C,0
PROD_10795,155.0,26.0,105.9,75.1,Type_A,0
PROD_10796,185.7,78.1,117.0,57.3,Type_A,1
PROD_10797,193.4,40.2,102.1,78.3,Type_C,0
PROD_10798,169.6,46.4,134.3,53.3,Type_A,0
PROD_10799,189.1,38.9,143.9,73.2,Type_C,0
PROD_10800,171.5,48.2,104.2,73.2,Type_A,0
PROD_10801,172.9,55.0,59.2,73.9,Type_A,0
PROD_10802,128.9,49.1,103.6,50.6,Type_C,1
PROD_10803,205.1,50.0,102.3,80.9,Type_C,0
PROD_10804,175.6,41.7,113.0,73.2,Type_A,1
PROD_10805,209.0,43.6,121.5,79.8,Type_A,0
PROD_10806,200.2,41.6,130.3,92.4,Type_A,0
PROD_10807,174.6,44.0,113.1,100.0,Type_A,0
PROD_10808,204.4,38.4,98.6,71.7,Type_A,0
PROD_10809,170.2,43.6,78.9,90.3,Type_A,0
PROD_10810,181.5,48.1,82.6,71.0,Type_A,0
PROD_10811,208.8,54.8,100.7,100.0,Type_C,0
PROD_10812,147.1,41.0,78.9,69.3,Type_C,0
PROD_10813,162.6,51.5,86.4,70.9,Type_B,0
PROD_10814,214.2,26.7,127.6,96.6,Type_A,0
PROD_10815,190.2,49.5,114.5,66.5,Type_C,0
PROD_10816,189.5,59.0,115.6,97.9,Type_C,0
PROD_10817,177.6,43.4,106.4,52.3,Type_A,0
PROD_10818,162.5,46.5,123.5,53.7,Type_B,0
PROD_10819,186.0,64.1,127.4,62.4,Type_B,0
PROD_10820,187.5,58.7,111.1,68.5,Type_A,0
PROD_10821,197.1,75.1,92.8,81.6,Type_C,0
PROD_10822,200.7,47.9,123.9,78.6,Type_C,0
PROD_10823,174.0,34.6,83.6,89.5,Type_C,0
PROD_10824,149.7,47.3,132.6,60.5,Type_A,0
PROD_10825,187.5,49.4,65.1,70.7,Type_B,0
PROD_10826,192.3,68.2,107.3,48.3,Type_C,1
PROD_10827,168.1,44.8,88.9,79.8,Type_B,0
PROD_10828,196.6,39.0,140.9,74.5,Type_C,0
PROD_10829,183.7,56.2,99.4,82.3,Type_B,0
PROD_10830,176.5,36.9,109.0,91.5,Type_A,0
