Record_ID,Temperature,Humidity,Wind_Speed,Season,Is_Holiday,Rental_Count
REC_08006,16.0,34.2,0.7,Summer,No,773
REC_08007,30.0,45.3,0.6,Summer,No,965
REC_08008,11.9,53.5,0.3,Summer,No,569
REC_08009,25.3,80.5,5.8,Fall,Yes,1101
REC_08010,12.1,73.5,2.6,Summer,No,266
REC_08011,19.3,84.4,0.9,Winter,No,10
REC_08012,13.9,84.8,5.7,Spring,No,10
REC_08013,14.4,52.0,4.9,Spring,No,270
REC_08014,11.2,57.2,0.3,Winter,No,184
REC_08015,28.4,53.8,3.1,Summer,No,726
REC_08016,7.7,49.9,3.8,Winter,Yes,144
REC_08017,7.6,32.4,3.8,Fall,No,704
REC_08018,36.2,59.8,3.9,Spring,No,784
REC_08019,24.8,40.7,0.6,Summer,No,1267
REC_08020,-8.9,59.5,1.1,Spring,No,10
REC_08021,9.3,91.7,5.6,Winter,No,10
REC_08022,-3.1,52.4,6.9,Winter,No,10
REC_08023,5.5,62.9,1.0,Spring,No,343
REC_08024,-16.4,73.6,0.1,Spring,No,10
REC_08025,13.6,64.2,5.9,Spring,Yes,522
REC_08026,3.6,64.4,1.4,Spring,No,10
REC_08027,15.6,54.6,1.2,Winter,No,10
REC_08028,-1.3,56.5,1.3,Summer,No,356
REC_08029,15.8,45.6,1.6,Spring,No,505
REC_08030,10.9,72.7,1.4,Summer,No,317
REC_08031,30.0,33.9,2.5,Spring,No,883
REC_08032,29.1,74.6,0.2,Fall,No,754
REC_08033,22.9,38.9,10.7,Summer,No,855
REC_08034,11.7,74.4,8.3,Fall,No,570
REC_08035,34.9,54.7,8.2,Winter,No,396
REC_08036,-0.5,41.5,6.3,Fall,No,129
REC_08037,1.0,68.7,3.2,Winter,No,10
REC_08038,14.2,73.9,0.7,Spring,No,422
REC_08039,37.5,53.4,0.2,Winter,No,592
REC_08040,13.0,70.8,0.3,Spring,No,140
REC_08041,13.2,25.7,1.2,Spring,No,747
REC_08042,0.6,40.2,2.1,Spring,Yes,626
REC_08043,24.5,79.4,15.0,Winter,No,10
REC_08044,24.5,56.6,1.7,Spring,No,808
REC_08045,22.9,32.1,2.2,Fall,No,1212
REC_08046,8.7,49.5,3.6,Fall,No,514
REC_08047,7.9,46.1,0.6,Spring,No,402
REC_08048,2.1,57.5,8.1,Spring,Yes,381
REC_08049,15.8,54.4,2.3,Summer,No,388
REC_08050,4.2,62.7,1.0,Winter,Yes,207
REC_08051,3.2,59.0,8.2,Summer,No,85
REC_08052,10.8,80.4,2.9,Fall,Yes,883
REC_08053,10.1,66.4,2.0,Winter,No,10
REC_08054,9.6,66.9,2.6,Fall,No,417
REC_08055,19.7,77.5,4.1,Winter,No,10
REC_08056,15.8,54.2,0.5,Winter,No,107
REC_08057,12.1,41.1,6.0,Winter,No,191
REC_08058,16.8,78.1,9.6,Fall,No,449
REC_08059,5.1,62.0,2.5,Spring,No,10
REC_08060,16.1,62.1,3.4,Fall,No,762
REC_08061,16.5,50.5,5.9,Winter,No,66
REC_08062,-0.0,50.7,1.4,Fall,No,715
REC_08063,25.0,72.7,14.8,Fall,No,645
REC_08064,6.2,74.8,3.4,Summer,No,223
REC_08065,15.9,71.8,1.7,Winter,No,10
REC_08066,26.6,71.9,3.4,Fall,No,521
REC_08067,24.3,68.5,2.2,Winter,No,10
REC_08068,15.3,62.0,0.4,Fall,No,567
REC_08069,11.4,57.4,4.8,Summer,No,121
REC_08070,24.5,78.2,2.5,Fall,No,656
REC_08071,21.7,54.4,4.8,Spring,No,329
REC_08072,8.8,65.5,0.5,Winter,No,10
REC_08073,7.1,47.9,2.3,Summer,No,386
REC_08074,-5.7,50.1,4.4,Fall,No,350
REC_08075,16.5,56.5,13.3,Summer,No,176
REC_08076,14.2,47.9,6.5,Fall,No,467
REC_08077,26.4,72.0,6.0,Winter,No,10
REC_08078,18.6,39.8,0.9,Fall,No,924
REC_08079,28.3,61.5,5.5,Summer,No,570
REC_08080,8.0,62.0,0.6,Spring,No,10
REC_08081,26.4,32.8,0.7,Summer,No,985
REC_08082,9.7,53.4,0.3,Spring,No,300
REC_08083,22.8,63.8,5.8,Spring,No,523
REC_08084,0.4,66.4,0.3,Winter,No,10
REC_08085,17.4,56.9,0.4,Summer,Yes,940
REC_08086,-4.8,70.2,0.8,Fall,No,10
REC_08087,12.3,58.4,2.6,Spring,No,254
REC_08088,19.4,60.2,6.4,Summer,No,388
REC_08089,9.8,63.8,1.6,Winter,No,10
REC_08090,4.5,73.9,2.4,Fall,Yes,335
REC_08091,23.5,49.9,0.5,Fall,No,900
REC_08092,14.0,52.7,0.9,Fall,Yes,1210
REC_08093,10.1,50.0,0.4,Summer,No,387
REC_08094,15.4,55.0,1.6,Summer,No,639
REC_08095,41.4,81.4,2.7,Fall,No,1445
REC_08096,26.5,68.6,1.0,Winter,No,319
REC_08097,26.6,43.0,5.6,Fall,No,904
REC_08098,19.4,51.0,11.9,Fall,No,520
REC_08099,16.7,65.6,0.4,Winter,No,10
REC_08100,-9.0,46.4,0.1,Winter,No,10
REC_08101,8.2,49.1,4.7,Winter,No,10
REC_08102,10.2,80.2,0.6,Fall,No,177
REC_08103,-3.7,50.8,1.3,Winter,No,10
REC_08104,3.4,74.3,1.5,Summer,No,10
REC_08105,-4.8,78.8,7.5,Winter,No,10
REC_08106,14.6,49.0,3.2,Fall,No,924
REC_08107,23.2,46.7,0.1,Spring,No,712
REC_08108,26.1,55.9,0.0,Spring,No,747
REC_08109,19.1,43.7,0.7,Summer,No,912
REC_08110,5.4,61.8,1.1,Spring,No,266
REC_08111,-4.3,56.9,2.0,Spring,No,10
REC_08112,-2.6,65.4,5.5,Spring,No,10
REC_08113,2.3,81.0,1.1,Summer,No,167
REC_08114,6.1,72.3,1.4,Spring,No,10
REC_08115,13.4,67.3,1.2,Fall,Yes,826
REC_08116,4.9,30.5,0.0,Spring,No,670
REC_08117,18.4,66.7,9.3,Winter,No,14
REC_08118,12.7,85.8,0.4,Spring,No,19
REC_08119,15.1,14.8,1.0,Spring,No,887
REC_08120,26.4,70.3,0.4,Fall,No,726
REC_08121,3.2,57.6,2.0,Summer,No,306
REC_08122,19.2,47.3,8.1,Summer,No,361
REC_08123,14.9,72.0,0.3,Spring,No,383
REC_08124,11.7,85.6,1.7,Fall,No,161
REC_08125,23.9,71.6,0.1,Spring,Yes,651
REC_08126,23.8,54.4,4.4,Summer,Yes,854
REC_08127,5.5,45.8,3.1,Summer,No,239
REC_08128,13.2,62.2,3.6,Winter,No,10
REC_08129,17.8,73.1,1.9,Winter,No,10
REC_08130,12.3,54.2,7.1,Fall,No,335
REC_08131,20.9,55.6,1.6,Fall,No,773
REC_08132,17.8,100.0,2.2,Summer,No,272
REC_08133,33.3,76.2,3.6,Summer,No,973
REC_08134,-0.3,77.3,2.2,Summer,No,10
REC_08135,13.8,38.1,0.6,Spring,No,672
REC_08136,5.9,49.4,1.1,Winter,No,10
REC_08137,21.0,61.1,0.3,Winter,No,52
REC_08138,-1.2,45.0,1.7,Summer,No,275
REC_08139,18.5,84.0,2.8,Summer,No,130
REC_08140,8.7,81.2,0.4,Winter,No,10
REC_08141,7.7,52.0,3.0,Fall,No,291
REC_08142,0.5,86.8,6.7,Summer,No,10
REC_08143,10.3,59.9,1.2,Summer,No,525
REC_08144,25.8,98.8,0.8,Fall,No,606
REC_08145,14.7,62.2,6.7,Summer,No,367
REC_08146,21.3,68.6,3.5,Winter,No,34
REC_08147,31.6,81.0,0.3,Winter,No,333
REC_08148,17.6,79.2,1.6,Fall,No,832
REC_08149,9.4,67.7,3.4,Winter,No,10
REC_08150,19.7,57.9,2.6,Fall,No,698
REC_08151,9.6,67.7,2.9,Fall,No,336
REC_08152,10.0,47.8,2.5,Winter,No,10
REC_08153,-0.2,62.3,4.8,Fall,No,10
REC_08154,24.3,43.4,1.2,Winter,No,12
REC_08155,11.1,33.3,3.7,Fall,No,675
REC_08156,16.8,60.8,14.2,Fall,No,272
REC_08157,4.6,78.9,1.5,Fall,No,141
REC_08158,19.4,73.9,4.7,Winter,No,10
REC_08159,7.4,58.8,0.8,Summer,No,109
REC_08160,13.6,86.2,1.0,Spring,No,10
REC_08161,23.8,51.5,8.2,Summer,No,674
REC_08162,22.9,31.2,0.1,Fall,No,911
REC_08163,14.8,27.3,0.7,Winter,No,366
REC_08164,-2.7,42.3,2.0,Fall,Yes,704
REC_08165,44.9,72.2,1.5,Summer,No,1218
REC_08166,32.5,50.5,3.0,Spring,No,1143
REC_08167,22.2,66.9,0.6,Summer,No,639
REC_08168,7.5,84.7,0.2,Winter,No,10
REC_08169,13.9,43.5,1.4,Winter,No,164
REC_08170,9.6,67.2,2.2,Summer,No,155
REC_08171,27.6,68.1,2.5,Summer,No,683
REC_08172,17.6,47.1,2.8,Spring,No,521
REC_08173,7.2,80.3,2.4,Fall,No,10
REC_08174,10.3,55.7,0.8,Winter,No,108
REC_08175,26.2,54.2,4.3,Winter,No,304
REC_08176,31.0,91.7,0.3,Spring,Yes,878
REC_08177,30.3,67.8,0.7,Winter,No,633
REC_08178,22.6,73.9,4.0,Winter,Yes,214
REC_08179,12.5,80.3,1.0,Summer,No,437
REC_08180,-17.4,50.2,2.0,Summer,No,10
REC_08181,18.0,78.7,1.2,Spring,Yes,803
REC_08182,15.0,52.5,2.1,Winter,No,10
REC_08183,16.4,51.8,1.3,Spring,No,463
REC_08184,15.5,55.9,15.5,Fall,No,422
REC_08185,1.7,50.7,1.3,Fall,No,474
REC_08186,20.6,72.3,3.0,Spring,No,409
REC_08187,21.3,64.0,6.6,Winter,No,10
REC_08188,21.8,52.6,3.0,Fall,No,806
REC_08189,24.5,70.1,2.5,Winter,Yes,494
REC_08190,21.0,55.9,2.5,Summer,No,634
REC_08191,10.9,55.1,2.1,Spring,No,461
REC_08192,14.3,60.7,4.9,Fall,No,670
REC_08193,15.9,67.0,0.2,Winter,No,25
REC_08194,16.1,65.8,6.5,Summer,No,413
REC_08195,25.0,54.6,2.6,Spring,No,541
REC_08196,21.4,72.7,5.7,Fall,No,734
REC_08197,35.8,56.7,0.0,Summer,No,842
REC_08198,37.1,50.2,6.1,Spring,No,1046
REC_08199,15.8,38.0,0.4,Fall,No,766
REC_08200,-23.4,74.7,3.8,Winter,No,10
REC_08201,27.4,,1.6,Summer,No,776
REC_08202,9.6,63.2,3.4,Summer,No,242
REC_08203,7.0,75.7,3.0,Winter,No,10
REC_08204,11.0,52.8,0.5,Summer,No,563
REC_08205,10.5,39.4,2.2,Summer,No,512
REC_08206,21.1,61.0,1.0,Spring,Yes,893
REC_08207,-0.6,64.6,2.5,Winter,No,10
REC_08208,4.2,56.1,4.0,Summer,No,10
REC_08209,18.4,82.1,0.3,Winter,No,10
REC_08210,21.2,22.7,2.2,Spring,No,971
REC_08211,21.4,76.8,2.9,Spring,No,291
REC_08212,7.1,71.9,1.1,Winter,No,10
REC_08213,5.2,66.9,9.2,Winter,No,10
REC_08214,9.9,10.0,2.2,Fall,No,1024
REC_08215,17.4,79.3,0.6,Spring,No,92
REC_08216,29.9,44.6,0.3,Summer,No,957
REC_08217,-5.5,52.4,2.3,Spring,No,10
REC_08218,12.8,57.4,1.4,Spring,Yes,677
REC_08219,1.7,66.1,0.6,Fall,No,247
REC_08220,-1.5,69.6,0.1,Winter,No,10
REC_08221,24.7,73.4,2.5,Spring,No,426
REC_08222,20.4,72.2,2.7,Fall,No,744
REC_08223,19.5,63.8,0.5,Winter,No,293
REC_08224,24.2,66.2,2.8,Spring,No,504
REC_08225,10.2,43.6,9.1,Fall,No,548
REC_08226,10.7,48.7,11.5,Spring,No,70
REC_08227,36.9,73.4,6.6,Summer,Yes,1265
REC_08228,12.5,72.6,4.9,Winter,No,10
REC_08229,22.4,70.9,0.7,Winter,No,241
REC_08230,15.1,52.3,0.5,Spring,No,392
REC_08231,-3.5,,1.8,Fall,No,10
REC_08232,-5.4,,2.9,Fall,No,307
REC_08233,9.2,76.2,5.7,Summer,No,12
REC_08234,25.6,56.1,0.8,Summer,Yes,1049
REC_08235,22.9,85.3,2.0,Fall,No,707
REC_08236,24.1,37.2,3.1,Winter,No,539
REC_08237,5.1,86.5,1.8,Summer,No,23
REC_08238,31.2,54.6,1.8,Spring,No,807
REC_08239,5.4,54.3,0.8,Spring,No,335
REC_08240,17.1,62.9,13.0,Winter,No,10
REC_08241,14.9,49.5,1.9,Winter,No,10
REC_08242,13.3,58.9,2.3,Summer,No,186
REC_08243,28.4,48.9,0.7,Spring,No,808
REC_08244,7.9,49.5,2.2,Winter,No,10
REC_08245,1.5,67.3,0.9,Spring,No,10
REC_08246,15.2,46.5,0.7,Summer,No,930
REC_08247,11.0,48.5,1.0,Winter,No,10
REC_08248,48.8,39.4,0.0,Fall,No,1724
REC_08249,21.8,52.4,2.5,Spring,No,252
REC_08250,10.9,79.7,1.5,Winter,No,10
REC_08251,4.4,,6.9,Summer,No,354
REC_08252,-3.8,49.0,0.1,Fall,No,474
REC_08253,4.7,62.9,0.1,Winter,No,10
REC_08254,16.1,54.4,6.5,Spring,No,600
REC_08255,29.3,93.4,0.4,Spring,No,235
REC_08256,26.2,57.6,0.0,Summer,Yes,1208
REC_08257,17.3,65.0,0.6,Spring,No,208
REC_08258,11.8,74.2,5.2,Fall,No,453
REC_08259,17.7,73.9,4.9,Summer,No,173
REC_08260,9.8,63.5,1.2,Summer,No,351
REC_08261,32.2,57.6,3.3,Winter,No,254
REC_08262,13.1,90.4,2.1,Summer,No,371
REC_08263,14.1,58.5,7.1,Winter,No,10
REC_08264,-7.2,53.4,0.2,Summer,No,10
REC_08265,13.0,50.3,5.0,Winter,No,10
REC_08266,23.4,34.1,0.6,Winter,No,228
REC_08267,4.3,72.3,1.5,Winter,No,10
REC_08268,7.5,24.8,0.6,Fall,No,896
REC_08269,22.9,59.9,3.6,Winter,No,233
REC_08270,0.2,56.9,3.4,Fall,Yes,749
REC_08271,25.6,93.6,2.4,Winter,No,10
REC_08272,9.7,32.5,3.6,Winter,No,88
REC_08273,11.1,46.5,3.1,Fall,No,538
REC_08274,3.8,58.0,4.5,Fall,No,145
REC_08275,18.8,57.0,0.8,Fall,Yes,1101
REC_08276,39.6,51.8,1.7,Fall,No,1427
REC_08277,22.8,58.8,0.5,Winter,No,288
REC_08278,6.4,41.1,1.7,Winter,No,24
REC_08279,26.4,65.4,3.6,Summer,No,812
REC_08280,11.8,25.2,3.5,Summer,No,794
REC_08281,28.7,59.6,3.7,Winter,No,583
REC_08282,23.1,51.0,1.1,Summer,No,921
REC_08283,-14.4,75.2,3.3,Fall,No,10
REC_08284,5.0,86.3,1.4,Summer,No,10
REC_08285,24.4,55.0,8.7,Fall,No,1108
REC_08286,16.5,80.9,1.3,Winter,No,10
REC_08287,4.8,55.3,2.8,Summer,No,134
REC_08288,8.7,45.5,4.2,Fall,No,761
REC_08289,-4.1,86.2,7.1,Winter,No,10
REC_08290,14.1,67.8,1.7,Winter,No,10
REC_08291,37.1,60.1,1.3,Fall,No,1486
REC_08292,23.0,70.3,1.7,Fall,No,573
REC_08293,36.9,64.1,1.2,Winter,No,487
REC_08294,23.8,59.0,3.2,Spring,No,757
REC_08295,25.3,40.1,8.1,Spring,No,718
REC_08296,34.7,55.9,0.4,Fall,No,973
REC_08297,18.8,69.3,2.5,Summer,No,407
REC_08298,13.1,58.2,6.8,Fall,No,628
REC_08299,25.3,73.5,0.3,Winter,No,311
REC_08300,29.5,65.8,2.0,Fall,No,1005
REC_08301,10.2,46.8,6.0,Spring,No,321
REC_08302,7.8,40.2,6.9,Fall,No,473
REC_08303,16.4,57.6,2.2,Spring,No,518
REC_08304,23.3,52.1,0.1,Summer,No,1040
REC_08305,23.0,65.0,0.3,Summer,No,801
REC_08306,0.8,49.2,2.7,Summer,No,124
REC_08307,34.1,50.8,0.4,Fall,Yes,1774
REC_08308,8.6,75.8,0.5,Spring,No,135
REC_08309,12.3,62.2,4.4,Fall,No,485
REC_08310,6.0,49.5,4.2,Summer,No,392
REC_08311,42.0,60.3,5.6,Fall,No,1429
REC_08312,17.4,80.7,0.3,Spring,No,423
REC_08313,6.5,64.4,0.7,Winter,Yes,146
REC_08314,23.6,68.9,5.4,Spring,No,363
REC_08315,22.7,48.7,3.8,Summer,No,998
REC_08316,13.1,75.4,4.9,Summer,No,285
REC_08317,23.4,94.8,13.7,Summer,No,178
REC_08318,6.7,48.1,6.0,Fall,No,227
REC_08319,10.1,42.3,2.2,Spring,No,382
REC_08320,-5.1,62.6,1.1,Fall,No,280
REC_08321,1.8,73.1,2.5,Summer,No,10
REC_08322,33.1,,3.1,Spring,No,457
REC_08323,31.4,44.2,1.2,Winter,No,697
REC_08324,15.7,58.4,4.4,Summer,No,506
REC_08325,31.6,69.0,0.3,Spring,No,854
REC_08326,13.4,53.9,4.5,Spring,No,217
REC_08327,12.6,69.1,0.1,Summer,No,14
REC_08328,15.6,77.5,2.1,Winter,No,10
REC_08329,13.8,63.6,5.9,Spring,No,424
REC_08330,12.8,59.6,0.3,Spring,No,216
REC_08331,26.4,72.4,2.2,Winter,No,69
REC_08332,16.5,47.2,0.5,Summer,No,271
REC_08333,22.1,45.7,6.8,Spring,No,333
REC_08334,25.3,56.0,5.4,Summer,No,935
REC_08335,18.9,52.6,8.2,Fall,No,679
REC_08336,5.3,47.9,6.2,Fall,No,536
REC_08337,1.5,87.5,4.0,Winter,No,10
REC_08338,16.5,92.6,0.6,Summer,No,10
REC_08339,13.3,54.7,1.1,Spring,No,296
REC_08340,15.9,61.4,2.1,Winter,No,10
REC_08341,14.8,57.2,2.7,Fall,No,507
REC_08342,40.8,76.6,4.6,Summer,No,918
REC_08343,1.7,79.6,0.8,Winter,No,10
REC_08344,-4.9,33.3,0.4,Winter,No,10
REC_08345,18.3,67.1,2.0,Summer,Yes,758
REC_08346,11.2,40.4,0.5,Spring,Yes,1095
REC_08347,18.2,86.4,3.5,Spring,No,198
REC_08348,20.8,66.6,2.6,Spring,No,443
REC_08349,27.8,47.6,4.1,Summer,No,937
REC_08350,-0.1,56.4,0.2,Fall,No,330
REC_08351,9.4,55.7,10.0,Winter,No,10
REC_08352,19.3,67.9,0.0,Summer,No,395
REC_08353,22.7,75.6,1.2,Spring,Yes,577
REC_08354,36.9,42.8,3.4,Spring,No,787
REC_08355,24.6,87.6,0.1,Winter,No,229
REC_08356,14.4,84.1,0.3,Winter,No,10
REC_08357,6.1,46.9,0.2,Winter,No,10
REC_08358,9.4,61.1,2.6,Winter,No,10
REC_08359,9.1,85.7,6.8,Winter,No,10
REC_08360,21.6,78.5,2.4,Summer,No,467
REC_08361,17.6,54.9,2.8,Spring,No,238
REC_08362,1.8,72.2,1.3,Spring,No,10
REC_08363,10.6,100.0,0.1,Summer,No,10
REC_08364,23.8,61.6,0.1,Fall,No,659
REC_08365,18.5,50.5,6.6,Spring,No,323
REC_08366,20.7,62.6,0.3,Fall,No,611
REC_08367,18.8,63.7,25.4,Fall,No,297
REC_08368,31.3,52.1,0.5,Fall,No,1136
REC_08369,17.4,66.6,3.4,Fall,No,623
REC_08370,11.1,41.2,8.9,Spring,Yes,816
REC_08371,5.8,50.0,1.3,Spring,Yes,518
REC_08372,17.5,71.4,4.0,Summer,No,176
REC_08373,-9.4,33.7,1.3,Spring,Yes,10
REC_08374,13.2,73.5,1.1,Summer,No,319
REC_08375,12.9,29.8,0.7,Fall,No,779
REC_08376,1.4,34.0,5.2,Summer,No,250
REC_08377,5.7,52.5,0.9,Summer,No,332
REC_08378,23.1,64.3,1.0,Spring,No,751
REC_08379,17.3,79.9,20.6,Summer,No,10
REC_08380,16.0,60.9,1.2,Fall,No,501
REC_08381,18.1,56.3,1.6,Spring,No,443
REC_08382,15.9,68.7,13.8,Spring,No,10
REC_08383,27.4,46.9,1.4,Spring,No,609
REC_08384,16.2,62.1,1.4,Winter,No,140
REC_08385,0.4,42.0,5.3,Fall,No,155
REC_08386,31.3,61.2,1.1,Summer,No,764
REC_08387,18.7,58.1,0.8,Winter,No,10
REC_08388,9.1,47.9,1.7,Spring,No,431
REC_08389,2.5,62.5,3.6,Winter,Yes,10
REC_08390,19.0,62.4,0.1,Winter,No,10
REC_08391,13.8,77.6,1.4,Summer,No,141
REC_08392,30.7,35.9,1.3,Fall,No,1335
REC_08393,11.5,58.9,0.8,Winter,No,10
REC_08394,6.6,48.6,3.2,Fall,No,585
REC_08395,24.0,73.0,1.0,Fall,No,658
REC_08396,24.3,,2.8,Spring,No,394
REC_08397,16.7,67.6,2.1,Spring,No,609
REC_08398,21.8,49.4,0.7,Summer,No,949
REC_08399,14.6,73.3,0.9,Summer,No,304
REC_08400,17.3,37.0,0.6,Winter,No,10
REC_08401,26.6,34.0,0.2,Spring,No,886
REC_08402,21.3,40.9,2.9,Fall,No,788
REC_08403,13.3,59.5,3.4,Fall,No,424
REC_08404,28.5,70.1,0.5,Winter,No,102
REC_08405,-8.6,15.4,2.9,Spring,No,10
REC_08406,35.5,79.8,12.1,Summer,Yes,1146
REC_08407,-2.1,62.0,0.2,Winter,No,10
REC_08408,8.7,36.5,2.0,Fall,Yes,874
REC_08409,14.6,61.5,4.0,Spring,No,236
REC_08410,13.5,76.4,0.1,Summer,No,215
REC_08411,25.1,69.0,4.5,Summer,Yes,761
REC_08412,4.4,76.5,11.7,Fall,No,83
REC_08413,17.6,39.5,0.3,Fall,No,819
REC_08414,9.2,53.8,5.2,Fall,Yes,820
REC_08415,18.0,46.1,1.4,Fall,No,825
REC_08416,14.4,85.8,0.5,Summer,No,214
REC_08417,15.9,69.6,2.0,Spring,No,273
REC_08418,9.5,100.0,0.2,Summer,No,10
REC_08419,9.9,53.0,2.2,Fall,No,581
REC_08420,17.9,49.1,0.1,Spring,No,493
REC_08421,24.4,57.9,3.9,Summer,No,907
REC_08422,9.0,80.7,2.0,Spring,No,55
REC_08423,6.3,54.5,1.8,Summer,No,465
REC_08424,21.1,61.9,0.7,Spring,No,363
REC_08425,14.7,61.5,1.3,Summer,No,649
REC_08426,23.3,60.6,0.6,Summer,No,748
REC_08427,5.9,50.2,4.0,Winter,No,10
REC_08428,-2.8,57.9,0.7,Fall,No,228
REC_08429,9.7,57.3,2.9,Winter,No,10
REC_08430,7.3,59.9,1.0,Summer,No,92
REC_08431,14.2,74.2,3.2,Fall,No,579
REC_08432,8.6,86.4,2.3,Summer,No,62
REC_08433,22.4,47.4,1.7,Winter,Yes,452
REC_08434,12.1,54.1,3.4,Spring,No,198
REC_08435,16.5,47.6,1.6,Spring,No,313
REC_08436,16.6,62.8,5.2,Fall,No,378
REC_08437,16.9,51.9,3.9,Winter,No,157
REC_08438,14.8,63.6,2.3,Winter,No,10
REC_08439,20.1,76.6,6.3,Summer,No,194
REC_08440,7.0,22.1,5.3,Fall,Yes,1406
REC_08441,29.0,67.4,2.3,Spring,No,594
REC_08442,12.6,53.1,0.2,Winter,No,43
REC_08443,1.9,66.9,2.5,Summer,No,169
REC_08444,16.9,46.6,1.3,Fall,No,938
REC_08445,6.5,77.9,2.3,Winter,No,10
REC_08446,21.7,73.7,3.1,Winter,No,10
REC_08447,37.1,68.5,3.1,Spring,No,962
REC_08448,7.1,71.9,3.4,Winter,No,10
REC_08449,18.3,48.8,3.4,Spring,No,614
REC_08450,-2.6,50.7,0.3,Winter,No,10
REC_08451,19.5,71.3,0.6,Summer,No,491
REC_08452,6.1,48.5,3.0,Summer,No,585
REC_08453,8.8,81.7,1.6,Summer,No,10
REC_08454,4.0,55.1,4.3,Fall,No,307
REC_08455,22.3,67.5,0.4,Fall,No,853
REC_08456,25.1,91.5,0.6,Summer,No,553
REC_08457,15.2,49.4,2.5,Summer,No,618
REC_08458,6.4,61.0,2.1,Summer,No,13
REC_08459,30.9,75.8,0.9,Spring,No,680
REC_08460,7.5,74.3,1.6,Summer,No,144
REC_08461,-6.6,55.1,0.1,Fall,No,220
REC_08462,19.6,52.2,0.1,Spring,No,675
REC_08463,4.0,56.5,0.3,Summer,No,381
REC_08464,24.9,81.7,2.6,Fall,No,541
REC_08465,11.2,55.8,6.0,Spring,No,39
REC_08466,21.0,61.2,0.9,Spring,No,554
REC_08467,29.0,53.6,0.1,Fall,No,1302
REC_08468,2.9,70.6,3.7,Fall,No,95
REC_08469,9.3,62.3,5.8,Spring,No,10
REC_08470,14.2,44.9,0.4,Fall,No,531
REC_08471,30.4,45.5,1.5,Spring,No,989
REC_08472,8.4,30.0,0.5,Spring,Yes,828
REC_08473,9.1,47.5,0.3,Spring,No,228
REC_08474,19.8,71.9,3.1,Spring,No,464
REC_08475,9.2,79.9,10.3,Summer,No,10
REC_08476,16.5,70.3,3.4,Fall,No,541
REC_08477,-0.5,68.3,12.6,Summer,No,10
REC_08478,37.1,58.1,1.7,Summer,No,1485
REC_08479,1.5,71.6,6.8,Summer,No,10
REC_08480,11.8,64.3,0.7,Summer,Yes,619
REC_08481,14.7,87.1,0.4,Spring,No,10
REC_08482,34.1,58.5,3.6,Spring,No,956
REC_08483,1.8,,1.4,Spring,No,10
REC_08484,34.8,73.1,1.1,Winter,No,341
REC_08485,22.6,71.0,3.3,Spring,No,376
REC_08486,19.2,29.8,1.2,Summer,No,1143
REC_08487,5.2,73.9,2.5,Winter,No,10
REC_08488,20.7,58.1,1.1,Winter,Yes,293
REC_08489,7.8,53.3,4.6,Winter,No,10
REC_08490,27.7,37.8,1.1,Spring,No,754
REC_08491,5.3,59.9,2.3,Summer,No,200
REC_08492,13.9,60.5,0.1,Spring,No,185
REC_08493,9.4,40.5,4.7,Fall,No,548
REC_08494,5.1,37.9,2.9,Winter,No,10
REC_08495,22.4,67.3,0.6,Fall,No,1041
REC_08496,20.4,73.1,0.7,Winter,No,10
REC_08497,27.1,62.9,0.9,Winter,No,304
REC_08498,-2.8,77.3,2.6,Fall,Yes,143
REC_08499,25.6,58.7,2.4,Fall,Yes,1133
REC_08500,40.1,59.2,1.0,Spring,No,1029
REC_08501,10.5,46.2,3.6,Fall,No,677
REC_08502,34.0,36.6,6.6,Fall,No,1337
REC_08503,12.4,87.8,0.1,Summer,No,289
REC_08504,1.3,77.0,1.6,Fall,No,64
REC_08505,11.9,39.1,2.7,Spring,No,426
REC_08506,25.5,62.3,2.6,Winter,No,283
REC_08507,6.6,58.5,0.1,Winter,No,10
REC_08508,9.0,55.9,0.7,Summer,No,492
REC_08509,20.9,53.9,0.2,Spring,Yes,1068
REC_08510,15.0,65.7,2.5,Winter,No,10
REC_08511,20.8,72.3,3.1,Summer,No,612
REC_08512,17.4,66.0,0.5,Winter,No,159
REC_08513,19.8,58.2,1.2,Spring,No,618
REC_08514,10.7,57.6,1.2,Fall,No,789
REC_08515,17.3,74.1,5.1,Summer,Yes,670
REC_08516,5.7,67.0,0.6,Fall,No,417
REC_08517,27.9,61.1,2.4,Spring,No,483
REC_08518,8.7,59.5,4.6,Spring,No,239
REC_08519,26.3,65.2,5.3,Winter,Yes,566
REC_08520,12.7,53.0,3.3,Winter,Yes,442
REC_08521,17.0,72.3,1.1,Summer,No,672
REC_08522,10.1,43.9,5.2,Winter,No,10
REC_08523,4.8,53.8,4.1,Winter,No,10
REC_08524,-2.4,69.2,3.7,Spring,No,10
REC_08525,4.4,43.0,0.2,Spring,No,279
REC_08526,11.8,36.4,0.1,Summer,No,596
REC_08527,17.1,60.9,3.6,Fall,No,750
REC_08528,25.1,34.6,8.7,Summer,No,850
REC_08529,10.5,40.5,4.5,Spring,No,203
REC_08530,6.2,71.3,5.3,Spring,No,10
REC_08531,0.6,56.9,2.4,Summer,Yes,538
REC_08532,19.8,79.3,1.1,Summer,No,453
REC_08533,28.8,41.9,3.4,Fall,No,1072
REC_08534,27.7,58.6,3.7,Spring,Yes,1360
REC_08535,22.1,66.0,3.4,Winter,No,31
