Game_ID,Avg_Play_Minutes,Update_Count,Item_Count,Rating,Genre,Hit
RBX_10259,5.7,20,85,3.0,Action,0
RBX_10260,34.3,15,91,2.8,RPG,0
RBX_10261,26.0,27,102,4.2,Tycoon,1
RBX_10262,33.2,45,244,3.1,Action,0
RBX_10263,34.3,15,101,,RPG,1
RBX_10264,18.2,13,51,4.0,Action,0
RBX_10265,15.6,44,33,3.1,Tycoon,1
RBX_10266,29.9,39,220,2.5,RPG,1
RBX_10267,37.0,38,221,1.6,Simulation,0
RBX_10268,40.3,7,263,3.9,Action,1
RBX_10269,25.1,39,85,3.3,Simulation,0
RBX_10270,35.9,44,156,3.1,Simulation,0
RBX_10271,33.5,7,42,3.7,Tycoon,0
RBX_10272,32.0,6,227,4.1,Action,0
RBX_10273,5.3,11,157,3.3,Simulation,0
RBX_10274,38.4,50,221,4.8,Tycoon,1
RBX_10275,27.6,37,174,3.3,Tycoon,1
RBX_10276,11.4,11,274,2.8,Tycoon,0
RBX_10277,36.4,18,140,4.1,Tycoon,1
RBX_10278,24.4,22,18,3.4,Action,1
RBX_10279,15.2,14,122,2.9,Action,0
RBX_10280,36.1,42,269,2.5,Action,1
RBX_10281,46.4,7,46,4.0,RPG,1
RBX_10282,6.9,12,267,3.6,Tycoon,1
RBX_10283,18.8,40,40,3.0,Action,1
RBX_10284,2.0,44,78,3.7,RPG,0
RBX_10285,4.2,6,169,3.5,Tycoon,0
RBX_10286,17.3,23,61,4.0,Simulation,0
RBX_10287,47.4,2,17,2.7,Simulation,0
RBX_10288,14.0,21,267,3.2,Tycoon,0
RBX_10289,34.7,28,223,4.0,Simulation,1
RBX_10290,15.9,9,121,3.3,Tycoon,0
RBX_10291,32.1,50,157,4.0,Action,1
RBX_10292,19.3,7,116,3.4,Action,0
RBX_10293,7.8,12,114,4.1,Action,1
RBX_10294,55.4,1,234,4.2,Action,1
RBX_10295,9.4,24,85,3.2,Simulation,0
RBX_10296,20.2,25,6,1.0,Tycoon,0
RBX_10297,38.0,36,122,3.1,Action,0
RBX_10298,19.8,2,196,3.6,Tycoon,0
RBX_10299,23.2,31,288,3.6,Tycoon,0
RBX_10300,42.2,50,54,3.6,Action,1
RBX_10301,2.0,21,229,2.5,Action,0
RBX_10302,14.3,38,63,3.8,RPG,1
RBX_10303,4.7,45,232,4.6,Action,0
RBX_10304,35.7,16,253,3.6,RPG,0
RBX_10305,18.1,48,105,2.2,Tycoon,1
RBX_10306,24.6,0,123,4.0,Tycoon,0
RBX_10307,63.2,6,67,2.2,Simulation,1
RBX_10308,30.1,49,192,4.7,Tycoon,1
RBX_10309,19.3,32,51,3.5,Simulation,0
RBX_10310,30.1,3,260,4.2,Tycoon,1
RBX_10311,25.9,40,10,3.5,Action,0
RBX_10312,12.7,12,97,3.4,Simulation,0
RBX_10313,27.6,47,244,4.6,Tycoon,1
RBX_10314,29.4,0,266,2.4,Action,0
RBX_10315,22.0,13,258,2.2,RPG,0
RBX_10316,38.0,49,283,3.4,Action,1
RBX_10317,9.8,17,250,4.2,RPG,1
RBX_10318,44.5,25,131,3.6,RPG,0
RBX_10319,21.6,30,22,3.8,Simulation,0
RBX_10320,8.3,24,212,4.3,Tycoon,1
RBX_10321,23.4,46,88,4.8,Tycoon,1
RBX_10322,27.9,39,293,3.7,Action,0
RBX_10323,30.6,49,284,2.9,Action,1
RBX_10324,31.7,47,153,3.8,Action,0
RBX_10325,28.2,36,203,3.2,Action,1
RBX_10326,17.3,0,47,5.0,Simulation,0
RBX_10327,10.9,38,80,2.9,Tycoon,0
RBX_10328,2.0,42,275,2.8,Simulation,1
RBX_10329,9.0,6,149,3.4,RPG,1
RBX_10330,28.1,12,276,3.2,RPG,0
RBX_10331,38.1,12,160,4.0,Tycoon,1
RBX_10332,45.9,15,248,3.2,Action,1
RBX_10333,34.2,34,230,2.5,RPG,1
RBX_10334,31.5,15,283,4.0,Action,1
RBX_10335,40.8,7,138,2.9,Tycoon,1
RBX_10336,37.9,37,94,3.6,RPG,1
RBX_10337,16.1,14,239,,Tycoon,1
RBX_10338,30.4,2,80,3.5,Action,0
RBX_10339,20.5,27,95,2.1,Simulation,0
RBX_10340,33.2,6,225,3.4,RPG,1
RBX_10341,11.4,2,29,5.0,Action,0
RBX_10342,23.4,41,133,3.9,Action,1
RBX_10343,14.6,10,145,2.9,Tycoon,0
RBX_10344,2.0,20,75,4.3,RPG,0
RBX_10345,2.0,5,44,3.2,Simulation,0
RBX_10346,37.3,34,263,3.7,RPG,1
RBX_10347,25.8,31,30,4.8,Action,1
RBX_10348,34.5,48,109,4.0,RPG,1
RBX_10349,21.0,30,200,4.0,Simulation,1
RBX_10350,18.0,17,128,3.4,Simulation,1
RBX_10351,36.6,24,282,2.8,RPG,1
RBX_10352,21.5,19,184,2.8,RPG,0
RBX_10353,36.3,28,295,3.2,Simulation,1
RBX_10354,29.7,11,145,4.1,Tycoon,1
RBX_10355,18.8,47,67,3.6,Simulation,1
RBX_10356,23.2,7,280,3.4,Simulation,1
RBX_10357,18.4,39,298,3.5,Tycoon,1
RBX_10358,27.5,46,63,3.4,Action,1
RBX_10359,25.4,48,90,3.2,RPG,0
RBX_10360,20.1,27,59,3.9,Simulation,1
RBX_10361,8.2,21,12,4.1,Action,0
RBX_10362,30.9,0,92,3.4,Tycoon,0
RBX_10363,28.8,28,162,3.7,Action,1
RBX_10364,24.3,24,144,2.5,RPG,1
RBX_10365,27.5,10,156,2.8,Tycoon,1
RBX_10366,34.2,17,215,2.6,Action,1
RBX_10367,47.8,40,130,2.8,Action,1
RBX_10368,24.0,50,114,2.5,RPG,1
RBX_10369,27.7,3,92,3.9,RPG,1
RBX_10370,18.0,5,163,3.3,Tycoon,0
RBX_10371,29.6,8,191,3.5,RPG,1
RBX_10372,18.9,26,128,5.0,Tycoon,1
RBX_10373,35.5,7,142,3.1,Action,1
RBX_10374,9.3,34,169,3.7,Tycoon,1
RBX_10375,24.3,6,112,3.4,RPG,0
RBX_10376,11.5,13,155,2.7,Tycoon,1
RBX_10377,35.4,34,73,3.1,Simulation,1
RBX_10378,26.8,9,256,4.2,Action,1
RBX_10379,33.6,25,279,4.1,Action,1
RBX_10380,34.6,48,136,3.7,RPG,1
RBX_10381,18.3,7,109,4.4,Action,0
RBX_10382,35.6,23,21,4.0,Action,0
RBX_10383,36.6,0,214,4.1,Tycoon,1
RBX_10384,17.1,40,165,3.9,Action,1
RBX_10385,27.9,34,168,4.0,Simulation,1
RBX_10386,11.1,41,273,3.2,RPG,0
RBX_10387,3.6,23,28,3.2,RPG,1
RBX_10388,49.5,20,150,3.8,Action,1
RBX_10389,38.4,29,61,3.2,Simulation,0
RBX_10390,21.8,40,97,2.9,Action,1
RBX_10391,32.6,31,249,3.9,Tycoon,1
RBX_10392,43.7,8,278,3.9,Action,1
RBX_10393,27.1,46,88,2.3,Tycoon,1
RBX_10394,18.1,37,189,5.0,Action,0
RBX_10395,19.0,33,227,2.8,Action,0
RBX_10396,24.3,17,175,4.7,Simulation,1
RBX_10397,18.8,9,289,4.1,Action,0
RBX_10398,45.9,10,52,3.9,RPG,1
RBX_10399,2.0,35,136,,Tycoon,0
RBX_10400,23.9,48,287,3.4,Action,1
RBX_10401,46.2,32,20,2.5,RPG,1
RBX_10402,35.9,20,267,2.4,Action,1
RBX_10403,14.4,19,194,5.0,RPG,1
RBX_10404,16.4,7,157,5.0,Action,1
RBX_10405,25.5,10,25,5.0,RPG,1
RBX_10406,20.5,22,11,1.5,Action,0
RBX_10407,18.5,17,276,2.6,RPG,1
RBX_10408,51.9,12,128,4.7,Tycoon,1
RBX_10409,19.6,45,272,3.3,RPG,1
RBX_10410,25.3,9,88,4.0,Action,1
RBX_10411,43.6,23,179,3.4,Tycoon,1
RBX_10412,37.0,44,258,3.1,RPG,1
RBX_10413,9.1,43,122,3.7,RPG,0
RBX_10414,43.2,33,240,3.5,Action,1
RBX_10415,36.3,2,264,4.9,Simulation,1
RBX_10416,49.4,7,112,2.9,Action,1
RBX_10417,18.3,9,49,4.3,Action,0
RBX_10418,47.3,1,166,3.6,Simulation,1
RBX_10419,49.9,48,97,3.2,Tycoon,1
RBX_10420,27.7,50,55,3.7,Simulation,1
RBX_10421,11.0,45,174,3.8,Action,1
RBX_10422,14.5,23,195,2.7,Action,0
RBX_10423,26.0,39,160,3.7,Tycoon,1
RBX_10424,21.0,16,13,2.9,Action,1
RBX_10425,25.7,50,93,3.1,RPG,1
RBX_10426,19.8,30,60,3.0,Simulation,1
RBX_10427,11.6,43,287,2.9,RPG,1
RBX_10428,13.2,17,152,2.8,Action,0
RBX_10429,11.3,48,39,3.3,Tycoon,1
RBX_10430,6.7,15,163,3.3,Simulation,0
RBX_10431,22.0,33,198,3.8,Action,1
RBX_10432,29.8,1,139,4.1,RPG,0
RBX_10433,22.9,15,100,3.3,Action,1
RBX_10434,29.4,1,198,5.0,Simulation,0
RBX_10435,14.8,38,6,3.0,Tycoon,1
RBX_10436,39.7,15,90,3.4,RPG,1
RBX_10437,46.5,34,279,4.0,Tycoon,1
RBX_10438,28.3,6,118,3.2,Action,0
RBX_10439,29.7,22,79,4.0,Action,0
RBX_10440,34.8,28,260,2.8,Action,1
RBX_10441,33.6,29,276,3.9,RPG,0
RBX_10442,43.4,12,125,3.4,Action,0
RBX_10443,33.5,2,300,5.0,Action,1
RBX_10444,20.1,18,282,4.3,RPG,1
RBX_10445,21.4,42,298,4.1,RPG,0
RBX_10446,39.8,39,101,1.1,RPG,0
RBX_10447,44.9,40,145,2.9,Simulation,1
RBX_10448,24.2,7,98,4.4,Simulation,0
RBX_10449,24.4,5,166,4.0,Action,1
RBX_10450,26.9,24,17,2.9,Tycoon,0
RBX_10451,9.6,27,18,2.2,RPG,0
RBX_10452,21.9,29,242,4.0,Action,1
RBX_10453,46.8,39,151,3.9,RPG,1
RBX_10454,13.8,8,51,4.4,Action,0
RBX_10455,21.1,28,28,3.6,Action,1
RBX_10456,41.0,11,206,3.8,Simulation,1
RBX_10457,11.3,16,56,2.1,RPG,0
RBX_10458,17.5,13,292,3.7,Action,0
RBX_10459,32.9,23,49,3.1,Simulation,0
RBX_10460,23.4,16,148,1.7,Tycoon,0
RBX_10461,20.8,20,47,4.7,Tycoon,0
RBX_10462,26.3,30,131,2.5,RPG,0
RBX_10463,12.2,19,280,2.0,Action,0
RBX_10464,6.7,43,100,3.5,Action,1
RBX_10465,23.3,41,47,3.6,Action,1
RBX_10466,33.9,43,119,3.7,Tycoon,0
RBX_10467,28.3,49,168,4.3,Tycoon,1
RBX_10468,17.8,47,30,2.8,Tycoon,1
RBX_10469,24.6,40,26,3.3,RPG,0
RBX_10470,12.6,33,109,3.4,Tycoon,0
RBX_10471,57.0,5,113,3.3,Simulation,1
RBX_10472,13.2,20,118,3.0,Action,0
RBX_10473,38.6,23,6,4.4,Tycoon,1
RBX_10474,27.4,37,56,2.8,Action,0
RBX_10475,32.3,12,75,2.7,RPG,1
RBX_10476,31.6,41,263,3.1,RPG,1
RBX_10477,2.0,25,76,3.6,RPG,0
RBX_10478,18.0,7,116,3.8,RPG,1
RBX_10479,23.3,26,37,3.3,Tycoon,0
RBX_10480,33.6,9,263,3.0,Simulation,0
RBX_10481,16.3,35,210,2.3,RPG,0
RBX_10482,50.2,29,135,3.9,Action,1
RBX_10483,29.7,16,131,4.5,RPG,0
RBX_10484,43.9,29,112,4.8,Action,1
RBX_10485,7.4,6,73,3.3,RPG,0
RBX_10486,33.8,44,46,2.0,RPG,1
RBX_10487,19.5,1,294,2.1,Simulation,0
RBX_10488,30.1,6,99,3.1,RPG,1
RBX_10489,28.3,5,180,4.0,Action,1
RBX_10490,24.0,0,93,2.1,RPG,1
RBX_10491,45.4,34,164,3.3,Tycoon,1
RBX_10492,25.0,32,206,2.9,Simulation,1
RBX_10493,20.2,24,261,4.0,Simulation,1
RBX_10494,38.0,2,183,4.0,Tycoon,1
RBX_10495,28.0,41,279,2.3,RPG,1
RBX_10496,29.3,32,289,4.5,Action,1
RBX_10497,35.6,48,193,3.6,Tycoon,1
RBX_10498,26.0,41,10,3.5,Action,1
RBX_10499,23.6,30,203,3.4,Tycoon,1
RBX_10500,48.3,48,10,4.7,Action,1
RBX_10501,25.1,46,28,3.8,Tycoon,0
RBX_10502,59.8,22,106,3.9,Simulation,1
RBX_10503,17.2,6,281,2.9,Tycoon,0
RBX_10504,22.4,48,251,3.8,Simulation,1
RBX_10505,39.4,30,101,3.3,RPG,1
RBX_10506,19.1,15,18,4.5,Action,1
RBX_10507,23.2,41,101,4.2,Action,1
RBX_10508,19.6,43,155,3.5,RPG,1
RBX_10509,30.6,35,280,3.5,Simulation,0
RBX_10510,20.4,4,27,4.1,RPG,0
RBX_10511,28.1,31,114,4.1,Simulation,1
RBX_10512,39.7,18,52,3.8,Action,1
RBX_10513,16.4,45,263,2.7,Tycoon,1
RBX_10514,2.0,8,290,3.5,RPG,0
RBX_10515,35.6,13,246,4.1,RPG,1
RBX_10516,33.0,29,145,3.9,RPG,0
RBX_10517,10.6,12,294,3.0,RPG,0
RBX_10518,46.3,26,45,3.6,Simulation,1
RBX_10519,27.0,13,264,3.2,Action,1
RBX_10520,32.2,20,110,4.0,Tycoon,0
RBX_10521,34.8,39,194,1.7,Tycoon,1
RBX_10522,35.2,25,163,3.1,Simulation,1
RBX_10523,17.1,7,206,4.1,Simulation,0
RBX_10524,26.9,31,178,5.0,Action,1
RBX_10525,21.9,49,74,4.0,Tycoon,1
RBX_10526,21.5,12,83,2.2,Tycoon,0
RBX_10527,17.9,41,53,3.2,Action,1
RBX_10528,44.0,39,114,4.7,RPG,1
RBX_10529,18.6,40,127,3.5,Action,1
RBX_10530,12.8,10,101,3.3,Action,1
RBX_10531,6.7,13,295,3.2,Tycoon,0
RBX_10532,16.9,49,163,2.1,Tycoon,1
RBX_10533,31.9,11,232,2.7,RPG,1
RBX_10534,23.0,36,118,3.4,Tycoon,1
RBX_10535,28.9,28,226,3.3,Action,0
RBX_10536,15.3,11,8,4.4,Action,0
RBX_10537,33.6,9,177,3.4,RPG,1
RBX_10538,18.5,22,105,3.6,Action,1
RBX_10539,33.1,31,20,2.4,Tycoon,1
RBX_10540,16.7,42,27,3.1,Simulation,1
RBX_10541,9.6,45,140,4.1,Action,1
RBX_10542,25.0,50,65,4.2,Action,1
RBX_10543,24.9,41,174,4.7,Tycoon,0
RBX_10544,25.1,49,167,3.1,Action,1
RBX_10545,29.5,29,171,4.1,Action,1
RBX_10546,27.1,46,296,2.8,RPG,1
RBX_10547,46.8,19,134,3.2,Action,1
RBX_10548,13.2,42,145,3.4,Simulation,1
RBX_10549,30.9,43,113,4.2,Tycoon,1
RBX_10550,22.8,38,149,3.8,Tycoon,1
RBX_10551,17.3,49,285,2.4,RPG,1
RBX_10552,41.2,41,278,3.6,Action,1
RBX_10553,27.5,42,281,3.2,Simulation,1
RBX_10554,26.5,2,43,4.1,Simulation,0
RBX_10555,28.7,32,153,2.6,Action,1
RBX_10556,22.6,12,61,3.1,Action,1
RBX_10557,34.5,19,114,4.3,Tycoon,1
RBX_10558,19.0,23,7,4.1,Simulation,1
RBX_10559,28.0,3,77,2.9,Action,0
RBX_10560,22.6,50,84,3.8,Action,0
RBX_10561,6.8,6,295,3.1,Simulation,0
RBX_10562,5.4,41,195,2.3,Tycoon,1
RBX_10563,19.8,28,85,3.3,RPG,1
RBX_10564,5.4,1,248,4.4,RPG,1
RBX_10565,44.6,23,198,4.4,Action,1
RBX_10566,37.1,41,134,2.0,RPG,1
RBX_10567,14.7,47,15,4.2,Tycoon,0
RBX_10568,41.4,29,26,2.1,Action,1
RBX_10569,27.2,16,236,2.7,Tycoon,0
RBX_10570,14.0,9,197,4.4,RPG,1
RBX_10571,17.2,14,36,2.6,Action,0
RBX_10572,20.0,32,174,3.8,Tycoon,1
RBX_10573,31.6,30,284,2.8,Simulation,0
RBX_10574,38.1,5,184,3.9,Tycoon,0
RBX_10575,28.8,19,75,4.6,Action,0
RBX_10576,21.8,31,218,2.7,Tycoon,1
RBX_10577,13.7,24,41,3.3,Tycoon,1
RBX_10578,47.9,34,194,3.7,RPG,1
RBX_10579,20.9,10,157,3.9,Simulation,1
RBX_10580,10.4,3,89,3.7,Tycoon,1
RBX_10581,14.3,41,220,,RPG,0
RBX_10582,24.8,19,266,1.9,Simulation,0
RBX_10583,28.7,40,192,3.6,Simulation,1
RBX_10584,24.7,0,188,3.1,RPG,1
RBX_10585,45.9,43,217,2.9,Action,1
RBX_10586,5.5,29,191,5.0,Tycoon,0
RBX_10587,51.3,34,284,2.9,RPG,1
RBX_10588,15.0,24,110,3.0,RPG,0
RBX_10589,14.1,8,278,3.3,Action,1
RBX_10590,8.2,43,157,2.6,Simulation,0
RBX_10591,36.7,10,290,4.3,Action,1
RBX_10592,34.5,49,29,2.8,Tycoon,1
RBX_10593,22.9,14,102,2.4,Action,0
RBX_10594,28.9,37,59,3.0,Action,1
RBX_10595,51.2,16,45,4.0,Simulation,0
RBX_10596,21.8,8,144,4.0,RPG,0
RBX_10597,17.8,11,240,2.3,Simulation,1
RBX_10598,24.3,30,71,4.3,Action,1
RBX_10599,36.5,17,47,3.5,Tycoon,0
RBX_10600,24.6,14,10,3.5,RPG,0
RBX_10601,24.0,15,200,3.2,Action,1
RBX_10602,7.8,37,229,4.7,Tycoon,1
RBX_10603,43.8,46,139,4.2,Action,1
RBX_10604,15.7,49,272,4.1,Action,1
RBX_10605,41.9,48,19,3.1,Action,1
RBX_10606,34.0,5,203,2.9,Action,0
RBX_10607,12.6,32,167,4.1,RPG,1
RBX_10608,24.7,7,266,3.1,Action,1
RBX_10609,32.6,43,40,4.6,Simulation,0
RBX_10610,34.4,27,31,3.5,Simulation,1
RBX_10611,30.3,37,84,4.4,Tycoon,1
RBX_10612,25.1,9,213,2.6,Tycoon,1
RBX_10613,18.0,16,196,3.0,RPG,0
RBX_10614,38.6,42,143,3.9,Simulation,1
RBX_10615,26.0,21,242,3.6,Action,1
RBX_10616,25.7,5,209,3.2,Action,0
RBX_10617,33.6,6,144,4.0,Action,1
RBX_10618,41.3,23,27,3.2,Simulation,1
RBX_10619,40.9,23,191,4.2,Simulation,0
RBX_10620,37.8,44,264,2.9,Action,1
RBX_10621,33.5,24,291,3.1,Simulation,1
RBX_10622,43.3,1,175,4.6,Tycoon,1
RBX_10623,29.7,16,225,2.1,Action,0
RBX_10624,20.7,50,167,4.6,Action,1
RBX_10625,17.6,1,193,4.6,Action,0
RBX_10626,33.7,22,19,4.2,Simulation,1
RBX_10627,14.2,47,141,4.9,Action,1
RBX_10628,23.2,37,113,4.4,Tycoon,1
RBX_10629,23.0,9,210,3.6,RPG,1
RBX_10630,23.1,28,279,1.7,RPG,1
RBX_10631,24.4,14,116,3.2,RPG,1
RBX_10632,28.0,43,269,4.0,RPG,1
RBX_10633,19.2,33,115,4.4,RPG,1
RBX_10634,27.9,40,173,3.6,Tycoon,1
RBX_10635,28.4,44,242,3.9,Tycoon,1
RBX_10636,43.5,48,15,2.8,Tycoon,1
RBX_10637,46.8,13,176,4.6,Tycoon,1
RBX_10638,41.7,46,38,2.4,RPG,0
RBX_10639,37.4,18,5,3.5,Tycoon,1
RBX_10640,13.3,46,106,3.6,RPG,0
RBX_10641,6.1,17,282,2.9,RPG,1
RBX_10642,24.1,22,28,1.1,Tycoon,1
RBX_10643,30.1,27,243,3.2,Tycoon,0
RBX_10644,20.4,30,196,3.2,Action,1
RBX_10645,18.1,23,26,2.4,Simulation,0
RBX_10646,28.3,24,281,3.2,Simulation,0
RBX_10647,11.6,11,272,3.0,Action,1
RBX_10648,31.8,5,111,3.6,Tycoon,1
RBX_10649,26.4,48,20,3.3,Tycoon,1
RBX_10650,21.2,30,218,4.0,RPG,1
RBX_10651,29.2,7,181,4.2,Action,0
RBX_10652,28.4,23,51,3.7,Tycoon,1
RBX_10653,29.4,25,114,5.0,Tycoon,1
RBX_10654,30.3,38,79,5.0,Action,1
RBX_10655,25.5,29,117,3.0,Tycoon,0
RBX_10656,7.1,42,287,3.9,Simulation,1
RBX_10657,10.5,46,287,4.1,Action,1
RBX_10658,27.9,36,50,2.4,Tycoon,1
RBX_10659,5.1,23,299,4.0,RPG,1
RBX_10660,43.3,20,259,3.6,Simulation,1
RBX_10661,11.9,5,257,3.9,Action,0
RBX_10662,33.0,16,271,4.8,Tycoon,1
RBX_10663,13.3,50,225,4.4,Tycoon,1
RBX_10664,9.5,30,113,3.7,Action,1
RBX_10665,26.8,50,195,3.1,RPG,1
RBX_10666,33.3,37,30,3.5,Tycoon,1
RBX_10667,28.0,26,109,3.2,Tycoon,0
RBX_10668,14.2,45,298,3.6,Action,0
RBX_10669,39.5,44,117,3.6,RPG,1
RBX_10670,13.3,39,72,2.9,Action,0
RBX_10671,26.3,32,83,4.1,RPG,1
RBX_10672,26.1,1,43,3.0,Tycoon,0
RBX_10673,30.0,20,51,3.4,Action,0
RBX_10674,12.5,45,245,3.2,Action,1
RBX_10675,2.0,27,198,5.0,Tycoon,1
RBX_10676,30.4,34,20,4.0,RPG,1
RBX_10677,36.3,41,284,4.3,RPG,1
RBX_10678,9.2,20,203,2.8,Action,1
RBX_10679,31.7,32,171,3.1,Tycoon,1
RBX_10680,24.9,13,26,3.1,Simulation,0
RBX_10681,25.0,28,57,3.6,RPG,1
RBX_10682,30.3,1,140,3.1,RPG,1
RBX_10683,17.3,25,22,4.2,RPG,1
RBX_10684,26.3,2,22,3.1,RPG,1
RBX_10685,50.6,41,120,3.4,Action,1
RBX_10686,68.8,4,12,4.1,Action,1
RBX_10687,41.2,13,124,4.0,Action,1
RBX_10688,15.3,0,236,4.8,Tycoon,0
RBX_10689,36.9,49,97,4.0,Tycoon,1
RBX_10690,2.0,45,119,3.0,Tycoon,1
RBX_10691,25.2,16,195,3.7,Tycoon,0
RBX_10692,23.4,30,263,4.0,Action,1
RBX_10693,18.5,22,160,2.9,RPG,0
RBX_10694,26.3,15,155,4.5,Simulation,1
RBX_10695,17.8,16,245,3.1,Tycoon,0
RBX_10696,15.7,3,196,5.0,Tycoon,1
RBX_10697,13.3,1,141,3.2,Simulation,0
RBX_10698,45.0,12,101,4.1,Action,1
RBX_10699,26.3,26,235,2.7,Simulation,0
RBX_10700,39.0,3,122,3.4,Tycoon,1
RBX_10701,28.8,8,209,2.9,Simulation,0
RBX_10702,42.5,29,128,,Tycoon,1
RBX_10703,32.8,24,193,4.0,RPG,1
RBX_10704,9.5,21,263,3.4,Simulation,0
RBX_10705,25.8,36,242,4.3,Action,1
RBX_10706,39.6,19,292,3.1,Simulation,1
RBX_10707,25.1,32,185,3.9,RPG,0
RBX_10708,19.7,36,267,3.2,Simulation,1
RBX_10709,5.0,3,170,3.0,RPG,1
RBX_10710,18.7,34,66,3.8,Action,0
RBX_10711,21.7,22,129,4.5,Action,1
RBX_10712,37.3,24,187,2.6,Tycoon,1
RBX_10713,31.6,36,263,3.7,Action,1
RBX_10714,25.3,0,266,3.1,RPG,0
RBX_10715,33.1,34,31,4.3,Tycoon,1
RBX_10716,25.5,49,263,4.0,RPG,1
RBX_10717,43.5,1,195,3.5,RPG,0
RBX_10718,3.5,39,80,3.5,RPG,0
RBX_10719,31.3,5,184,3.2,Action,0
RBX_10720,20.4,14,211,4.3,Action,1
RBX_10721,44.1,13,126,3.1,Action,0
RBX_10722,22.8,1,171,3.8,Simulation,0
RBX_10723,36.9,19,116,2.6,Tycoon,0
RBX_10724,40.2,23,237,2.2,Action,1
RBX_10725,21.9,20,288,4.0,RPG,0
RBX_10726,21.1,33,252,3.8,Simulation,1
RBX_10727,18.7,45,220,4.1,Action,1
RBX_10728,17.2,43,291,3.2,Tycoon,1
RBX_10729,6.9,24,245,3.7,RPG,1
RBX_10730,36.8,27,213,4.1,Tycoon,1
RBX_10731,35.6,4,188,3.7,Simulation,1
RBX_10732,37.8,11,74,4.9,Tycoon,1
RBX_10733,25.2,14,6,3.0,Action,0
RBX_10734,20.3,5,162,3.9,Tycoon,1
RBX_10735,2.0,47,41,4.3,Tycoon,1
RBX_10736,18.4,48,204,1.8,Simulation,1
RBX_10737,2.0,19,145,4.8,Tycoon,1
RBX_10738,14.2,24,135,3.0,Tycoon,1
RBX_10739,31.5,24,263,4.0,RPG,1
RBX_10740,22.3,12,263,3.3,Action,0
RBX_10741,36.6,11,33,3.9,Action,1
RBX_10742,17.0,15,92,3.4,Simulation,0
RBX_10743,24.4,27,188,,Action,0
RBX_10744,2.0,21,165,3.5,RPG,0
RBX_10745,20.5,25,168,3.9,Tycoon,1
RBX_10746,15.7,13,64,3.1,Tycoon,0
RBX_10747,32.6,10,227,4.6,Action,1
RBX_10748,25.3,23,284,2.5,RPG,1
RBX_10749,6.2,28,144,4.5,Tycoon,1
RBX_10750,9.7,20,145,4.4,Action,1
RBX_10751,38.9,18,48,3.7,RPG,1
RBX_10752,28.2,49,284,2.4,Tycoon,1
RBX_10753,32.9,28,95,2.9,Simulation,1
RBX_10754,15.2,1,127,2.8,Simulation,0
RBX_10755,40.0,14,290,3.8,Simulation,1
RBX_10756,19.8,43,69,3.8,Action,0
RBX_10757,57.4,11,126,3.1,Action,0
RBX_10758,25.0,37,65,3.6,Tycoon,1
RBX_10759,11.2,21,45,3.3,Tycoon,1
RBX_10760,19.4,20,101,3.5,RPG,1
RBX_10761,14.0,35,200,4.1,Action,1
RBX_10762,12.1,42,165,3.5,Tycoon,1
RBX_10763,22.2,49,278,3.3,Simulation,1
RBX_10764,22.2,8,173,4.6,Tycoon,1
RBX_10765,35.4,17,174,4.8,RPG,1
RBX_10766,36.2,50,255,4.5,RPG,1
RBX_10767,13.6,42,110,2.1,RPG,1
RBX_10768,26.3,25,31,4.0,Action,0
RBX_10769,34.3,2,48,5.0,Action,1
RBX_10770,26.6,34,9,2.7,Tycoon,1
RBX_10771,12.5,1,249,3.5,Tycoon,1
RBX_10772,24.9,27,41,4.4,Action,1
RBX_10773,37.8,49,36,3.6,Action,1
RBX_10774,14.0,40,65,4.9,Simulation,1
RBX_10775,38.6,7,287,3.7,RPG,1
RBX_10776,4.5,46,207,3.4,Simulation,1
RBX_10777,44.6,22,155,3.6,Simulation,0
RBX_10778,15.2,43,242,4.0,RPG,1
RBX_10779,10.6,7,77,2.6,Action,0
RBX_10780,35.7,32,231,2.7,Tycoon,1
RBX_10781,35.0,24,262,3.2,Tycoon,0
RBX_10782,10.0,23,129,4.4,Simulation,1
RBX_10783,32.3,18,246,2.9,Action,0
RBX_10784,22.7,41,121,3.1,RPG,1
RBX_10785,20.1,14,119,3.3,Action,0
RBX_10786,8.8,6,293,3.9,Action,0
RBX_10787,27.2,45,200,3.5,Tycoon,0
RBX_10788,45.0,30,285,3.8,Tycoon,1
RBX_10789,21.3,10,146,3.6,RPG,0
RBX_10790,36.1,36,270,3.3,Simulation,1
RBX_10791,22.8,38,148,4.9,Tycoon,0
RBX_10792,23.1,39,112,3.6,RPG,1
RBX_10793,47.4,10,21,2.3,Tycoon,0
RBX_10794,6.8,33,265,2.0,RPG,1
RBX_10795,22.4,3,138,4.0,Tycoon,0
RBX_10796,27.5,19,204,3.6,Action,1
RBX_10797,24.5,14,247,4.7,Action,1
RBX_10798,25.6,19,275,2.5,Tycoon,0
RBX_10799,23.7,46,233,2.4,Action,1
RBX_10800,22.9,23,300,2.1,RPG,0
RBX_10801,34.3,8,277,2.3,Tycoon,0
RBX_10802,10.1,46,167,3.4,Action,1
RBX_10803,7.0,36,34,,Tycoon,1
RBX_10804,25.4,46,90,3.3,RPG,1
RBX_10805,29.9,27,123,2.7,Action,1
RBX_10806,2.0,2,182,3.6,Tycoon,0
RBX_10807,43.8,4,283,3.5,Tycoon,1
RBX_10808,20.6,38,283,3.4,Action,0
