Booking_ID,Lead_Time,Room_Price,Special_Requests,Deposit_Type,Customer_Type,Is_Canceled
BKG_07397,170,269651.0,0,No_Deposit,Transient,0
BKG_07398,140,186139.0,3,No_Deposit,Corporate,1
BKG_07399,201,159431.0,1,No_Deposit,Transient,0
BKG_07400,23,140917.0,1,Non_Refund,Transient,0
BKG_07401,224,137630.0,0,No_Deposit,Corporate,0
BKG_07402,270,208360.0,3,Non_Refund,Corporate,0
BKG_07403,153,125470.0,0,No_Deposit,Transient,0
BKG_07404,85,178846.0,1,Refundable,Transient,0
BKG_07405,109,132579.0,0,Refundable,Transient,1
BKG_07406,31,247008.0,0,No_Deposit,Corporate,0
BKG_07407,229,187114.0,1,No_Deposit,Group,0
BKG_07408,240,212278.0,1,No_Deposit,Corporate,0
BKG_07409,141,120780.0,0,No_Deposit,Group,1
BKG_07410,156,202907.0,0,No_Deposit,Transient,1
BKG_07411,299,134371.0,1,No_Deposit,Transient,0
BKG_07412,99,155502.0,0,Non_Refund,Corporate,0
BKG_07413,47,231752.0,0,No_Deposit,Transient,0
BKG_07414,67,97861.0,0,No_Deposit,Transient,0
BKG_07415,62,160162.0,0,No_Deposit,Corporate,0
BKG_07416,109,171900.0,0,Refundable,Group,0
BKG_07417,167,176000.0,0,No_Deposit,Transient,1
BKG_07418,37,127461.0,1,No_Deposit,Group,0
BKG_07419,119,254313.0,0,Refundable,Transient,1
BKG_07420,86,85253.0,1,No_Deposit,Transient,0
BKG_07421,52,222944.0,3,No_Deposit,Transient,0
BKG_07422,91,210753.0,3,No_Deposit,Group,0
BKG_07423,289,245044.0,2,No_Deposit,Transient,1
BKG_07424,298,70589.0,0,No_Deposit,Corporate,0
BKG_07425,204,106558.0,0,Non_Refund,Transient,0
BKG_07426,238,224597.0,2,No_Deposit,Transient,0
BKG_07427,155,56148.0,0,No_Deposit,Transient,1
BKG_07428,240,69677.0,0,No_Deposit,Transient,1
BKG_07429,136,125585.0,1,No_Deposit,Transient,0
BKG_07430,64,159600.0,0,No_Deposit,Transient,0
BKG_07431,123,229611.0,2,Refundable,Group,0
BKG_07432,254,140737.0,1,Refundable,Group,1
BKG_07433,114,119588.0,1,No_Deposit,Transient,0
BKG_07434,20,165569.0,2,No_Deposit,Transient,0
BKG_07435,16,173480.0,0,No_Deposit,Transient,0
BKG_07436,145,172062.0,1,Refundable,Transient,0
BKG_07437,208,141101.0,0,No_Deposit,Corporate,0
BKG_07438,19,52246.0,1,No_Deposit,Transient,0
BKG_07439,166,104119.0,0,Non_Refund,Group,0
BKG_07440,38,221014.0,1,No_Deposit,Group,0
BKG_07441,181,159353.0,3,No_Deposit,Transient,0
BKG_07442,105,133874.0,0,No_Deposit,Corporate,1
BKG_07443,100,205908.0,0,No_Deposit,Transient,0
BKG_07444,90,93494.0,0,Non_Refund,Transient,0
BKG_07445,79,,0,No_Deposit,Group,0
BKG_07446,73,156888.0,0,No_Deposit,Corporate,0
BKG_07447,176,127931.0,2,No_Deposit,Transient,0
BKG_07448,96,155038.0,0,Non_Refund,Corporate,0
BKG_07449,103,140615.0,0,Non_Refund,Group,0
BKG_07450,224,80033.0,1,No_Deposit,Group,0
BKG_07451,6,159074.0,0,No_Deposit,Transient,0
BKG_07452,122,83582.0,0,No_Deposit,Group,0
BKG_07453,236,158281.0,1,No_Deposit,Group,1
BKG_07454,116,218707.0,1,No_Deposit,Transient,0
BKG_07455,163,135949.0,0,No_Deposit,Transient,0
BKG_07456,226,91426.0,0,Refundable,Transient,0
BKG_07457,230,143651.0,0,No_Deposit,Transient,0
BKG_07458,182,108401.0,0,No_Deposit,Transient,0
BKG_07459,249,179725.0,0,Non_Refund,Group,0
BKG_07460,210,142601.0,1,No_Deposit,Group,0
BKG_07461,144,235488.0,2,No_Deposit,Transient,0
BKG_07462,96,208149.0,0,No_Deposit,Corporate,0
BKG_07463,244,142346.0,1,No_Deposit,Corporate,0
BKG_07464,86,185780.0,0,Refundable,Transient,0
BKG_07465,184,130338.0,1,No_Deposit,Transient,0
BKG_07466,121,151698.0,1,No_Deposit,Transient,0
BKG_07467,92,131928.0,2,Refundable,Transient,0
BKG_07468,70,188323.0,0,No_Deposit,Transient,1
BKG_07469,133,221649.0,0,No_Deposit,Transient,1
BKG_07470,279,189932.0,1,No_Deposit,Corporate,0
BKG_07471,137,196097.0,0,Refundable,Transient,1
BKG_07472,187,196152.0,0,No_Deposit,Transient,1
BKG_07473,221,177563.0,0,No_Deposit,Group,1
BKG_07474,46,93036.0,1,No_Deposit,Corporate,0
BKG_07475,278,235049.0,0,Refundable,Corporate,0
BKG_07476,192,240221.0,3,Non_Refund,Transient,0
BKG_07477,8,138306.0,0,No_Deposit,Corporate,1
BKG_07478,276,131465.0,0,Non_Refund,Transient,0
BKG_07479,179,180621.0,1,Non_Refund,Corporate,0
BKG_07480,39,177541.0,0,No_Deposit,Transient,1
BKG_07481,293,139903.0,0,No_Deposit,Transient,0
BKG_07482,178,87499.0,0,No_Deposit,Group,1
BKG_07483,162,165285.0,0,No_Deposit,Transient,1
BKG_07484,104,177572.0,1,Non_Refund,Transient,0
BKG_07485,161,186291.0,0,No_Deposit,Transient,1
BKG_07486,287,167465.0,2,No_Deposit,Transient,1
BKG_07487,123,136444.0,1,No_Deposit,Transient,0
BKG_07488,54,199700.0,0,Non_Refund,Group,0
BKG_07489,34,153292.0,0,No_Deposit,Transient,0
BKG_07490,242,126754.0,0,No_Deposit,Transient,1
BKG_07491,113,140967.0,0,Non_Refund,Corporate,0
BKG_07492,23,62702.0,1,Non_Refund,Corporate,0
BKG_07493,46,140888.0,0,Refundable,Group,0
BKG_07494,135,184422.0,2,No_Deposit,Transient,1
BKG_07495,118,166989.0,0,No_Deposit,Transient,1
BKG_07496,189,226033.0,0,Non_Refund,Transient,0
BKG_07497,131,136851.0,0,No_Deposit,Group,1
BKG_07498,212,174366.0,0,No_Deposit,Transient,0
BKG_07499,113,189637.0,2,No_Deposit,Group,1
BKG_07500,44,267143.0,1,Non_Refund,Group,0
BKG_07501,128,157238.0,0,No_Deposit,Transient,1
BKG_07502,158,97791.0,2,No_Deposit,Transient,0
BKG_07503,273,192396.0,2,No_Deposit,Transient,0
BKG_07504,45,243286.0,1,No_Deposit,Transient,0
BKG_07505,108,133873.0,2,Refundable,Group,1
BKG_07506,219,192054.0,1,No_Deposit,Transient,0
BKG_07507,177,211436.0,1,No_Deposit,Transient,0
BKG_07508,228,200853.0,0,No_Deposit,Transient,0
BKG_07509,191,156278.0,0,No_Deposit,Transient,0
BKG_07510,160,115076.0,1,Refundable,Transient,0
BKG_07511,267,145936.0,2,Refundable,Transient,0
BKG_07512,190,172930.0,1,No_Deposit,Transient,0
BKG_07513,175,195411.0,2,No_Deposit,Corporate,1
BKG_07514,290,166697.0,0,No_Deposit,Corporate,0
BKG_07515,145,131005.0,1,No_Deposit,Group,0
BKG_07516,232,177769.0,1,No_Deposit,Group,1
BKG_07517,204,193004.0,1,No_Deposit,Transient,0
BKG_07518,213,168981.0,1,Non_Refund,Corporate,0
BKG_07519,40,108191.0,0,Non_Refund,Transient,0
BKG_07520,275,140930.0,0,No_Deposit,Transient,1
BKG_07521,82,197391.0,3,Non_Refund,Transient,0
BKG_07522,181,80849.0,0,Non_Refund,Transient,0
BKG_07523,83,50000.0,0,No_Deposit,Corporate,0
BKG_07524,262,225404.0,0,Refundable,Transient,1
BKG_07525,272,175571.0,0,Non_Refund,Transient,0
BKG_07526,200,180337.0,1,No_Deposit,Transient,0
BKG_07527,240,96159.0,1,Refundable,Group,0
BKG_07528,180,186876.0,2,No_Deposit,Transient,0
BKG_07529,171,163762.0,0,No_Deposit,Transient,1
BKG_07530,295,70784.0,1,No_Deposit,Group,0
BKG_07531,177,221214.0,2,Non_Refund,Transient,0
BKG_07532,237,157934.0,3,No_Deposit,Group,1
BKG_07533,138,130196.0,3,No_Deposit,Group,1
BKG_07534,129,131101.0,1,No_Deposit,Transient,0
BKG_07535,49,50000.0,0,No_Deposit,Corporate,0
BKG_07536,164,179667.0,0,No_Deposit,Group,0
BKG_07537,277,163093.0,2,No_Deposit,Transient,0
BKG_07538,293,140296.0,2,No_Deposit,Transient,0
BKG_07539,116,213924.0,1,Non_Refund,Group,0
BKG_07540,24,80807.0,0,No_Deposit,Transient,0
BKG_07541,25,120161.0,1,Non_Refund,Transient,0
BKG_07542,127,107500.0,0,No_Deposit,Group,0
BKG_07543,234,136060.0,0,No_Deposit,Transient,1
BKG_07544,209,153374.0,0,Non_Refund,Corporate,0
BKG_07545,93,171501.0,2,No_Deposit,Transient,0
BKG_07546,94,132651.0,0,Non_Refund,Corporate,0
BKG_07547,225,106132.0,1,No_Deposit,Transient,0
BKG_07548,280,234300.0,0,No_Deposit,Transient,1
BKG_07549,11,270582.0,1,No_Deposit,Transient,0
BKG_07550,12,157164.0,1,No_Deposit,Transient,0
BKG_07551,35,112161.0,2,No_Deposit,Transient,0
BKG_07552,228,223773.0,0,No_Deposit,Transient,1
BKG_07553,220,77662.0,0,No_Deposit,Group,0
BKG_07554,141,133261.0,1,No_Deposit,Transient,0
BKG_07555,23,115194.0,0,No_Deposit,Transient,1
BKG_07556,83,92023.0,0,No_Deposit,Transient,0
BKG_07557,229,135999.0,1,No_Deposit,Group,0
BKG_07558,80,106791.0,1,No_Deposit,Corporate,0
BKG_07559,290,150633.0,0,Non_Refund,Corporate,0
BKG_07560,159,151359.0,0,No_Deposit,Transient,1
BKG_07561,128,118933.0,2,No_Deposit,Transient,0
BKG_07562,190,131474.0,1,No_Deposit,Transient,0
BKG_07563,31,138458.0,0,No_Deposit,Corporate,0
BKG_07564,15,190492.0,0,No_Deposit,Transient,1
BKG_07565,75,142579.0,1,No_Deposit,Corporate,0
BKG_07566,34,191235.0,0,No_Deposit,Transient,0
BKG_07567,196,179291.0,2,No_Deposit,Transient,0
BKG_07568,29,178577.0,1,No_Deposit,Transient,0
BKG_07569,194,219392.0,0,No_Deposit,Transient,1
BKG_07570,16,94030.0,2,No_Deposit,Transient,0
BKG_07571,77,126341.0,0,No_Deposit,Transient,0
BKG_07572,293,238165.0,0,No_Deposit,Transient,1
BKG_07573,81,137134.0,1,No_Deposit,Corporate,0
BKG_07574,124,50000.0,1,No_Deposit,Transient,0
BKG_07575,19,139852.0,0,No_Deposit,Transient,0
BKG_07576,102,156747.0,0,No_Deposit,Transient,1
BKG_07577,77,50000.0,0,Non_Refund,Transient,0
BKG_07578,229,216697.0,0,No_Deposit,Transient,0
BKG_07579,297,114314.0,1,No_Deposit,Transient,0
BKG_07580,203,166428.0,1,No_Deposit,Transient,1
BKG_07581,61,138701.0,0,No_Deposit,Transient,0
BKG_07582,26,85582.0,0,No_Deposit,Corporate,0
BKG_07583,71,96475.0,0,No_Deposit,Transient,0
BKG_07584,103,103246.0,0,No_Deposit,Transient,0
BKG_07585,157,204284.0,0,No_Deposit,Transient,1
BKG_07586,194,142623.0,0,No_Deposit,Transient,1
BKG_07587,275,123907.0,0,No_Deposit,Transient,0
BKG_07588,186,103270.0,1,Refundable,Transient,0
BKG_07589,113,209808.0,1,Non_Refund,Transient,0
BKG_07590,165,223210.0,0,Refundable,Corporate,0
BKG_07591,61,209237.0,2,No_Deposit,Transient,0
BKG_07592,92,174622.0,2,Non_Refund,Corporate,0
BKG_07593,286,164492.0,3,Non_Refund,Corporate,0
BKG_07594,153,89203.0,2,Refundable,Corporate,0
BKG_07595,225,137709.0,1,No_Deposit,Group,0
BKG_07596,127,115807.0,1,Non_Refund,Transient,0
BKG_07597,193,58724.0,0,No_Deposit,Transient,1
BKG_07598,115,202852.0,1,No_Deposit,Corporate,1
BKG_07599,262,115209.0,1,No_Deposit,Transient,0
BKG_07600,18,209797.0,1,Refundable,Group,0
BKG_07601,10,194087.0,1,No_Deposit,Transient,0
BKG_07602,92,177836.0,0,No_Deposit,Transient,1
BKG_07603,139,180644.0,1,Refundable,Transient,0
BKG_07604,52,119234.0,0,No_Deposit,Transient,0
BKG_07605,195,242893.0,1,Non_Refund,Transient,0
BKG_07606,206,152156.0,2,Non_Refund,Group,0
BKG_07607,287,165097.0,2,No_Deposit,Transient,0
BKG_07608,93,117546.0,1,No_Deposit,Transient,0
BKG_07609,145,103442.0,0,No_Deposit,Transient,0
BKG_07610,86,173865.0,2,Refundable,Transient,0
BKG_07611,153,160876.0,0,Non_Refund,Transient,0
BKG_07612,2,110532.0,2,No_Deposit,Transient,0
BKG_07613,260,78079.0,0,No_Deposit,Transient,1
BKG_07614,164,86504.0,0,No_Deposit,Group,1
BKG_07615,6,209807.0,1,Non_Refund,Corporate,0
BKG_07616,149,119337.0,1,No_Deposit,Corporate,0
BKG_07617,205,133055.0,0,No_Deposit,Transient,0
BKG_07618,118,222517.0,1,Non_Refund,Transient,0
BKG_07619,89,93892.0,1,No_Deposit,Corporate,0
BKG_07620,154,113650.0,0,No_Deposit,Corporate,1
BKG_07621,167,111562.0,1,Non_Refund,Transient,0
BKG_07622,161,230903.0,0,No_Deposit,Transient,0
BKG_07623,270,249669.0,1,No_Deposit,Transient,0
BKG_07624,56,187578.0,0,No_Deposit,Transient,0
BKG_07625,228,189169.0,1,No_Deposit,Corporate,0
BKG_07626,149,120982.0,0,No_Deposit,Transient,0
BKG_07627,46,247366.0,0,Non_Refund,Transient,0
BKG_07628,144,163385.0,1,No_Deposit,Corporate,1
BKG_07629,238,192656.0,1,No_Deposit,Transient,0
BKG_07630,272,144724.0,3,No_Deposit,Corporate,0
BKG_07631,120,,2,No_Deposit,Group,0
BKG_07632,220,233152.0,1,No_Deposit,Transient,0
BKG_07633,8,176986.0,0,No_Deposit,Transient,0
BKG_07634,275,222569.0,0,No_Deposit,Transient,0
BKG_07635,66,162766.0,0,No_Deposit,Transient,0
BKG_07636,79,107582.0,0,No_Deposit,Corporate,1
BKG_07637,86,120833.0,2,Non_Refund,Corporate,0
BKG_07638,124,155148.0,0,No_Deposit,Corporate,0
BKG_07639,202,118675.0,0,No_Deposit,Group,1
BKG_07640,150,94627.0,0,No_Deposit,Transient,1
BKG_07641,46,210071.0,0,No_Deposit,Corporate,0
BKG_07642,113,122756.0,0,No_Deposit,Corporate,0
BKG_07643,91,156910.0,1,No_Deposit,Transient,0
BKG_07644,141,164807.0,0,No_Deposit,Group,1
BKG_07645,289,120592.0,1,No_Deposit,Transient,0
BKG_07646,218,222540.0,1,No_Deposit,Corporate,0
BKG_07647,77,94143.0,1,No_Deposit,Corporate,0
BKG_07648,152,163081.0,1,No_Deposit,Transient,0
BKG_07649,239,162306.0,1,Non_Refund,Transient,0
BKG_07650,115,147287.0,0,No_Deposit,Transient,0
BKG_07651,94,85154.0,0,No_Deposit,Transient,0
BKG_07652,48,193541.0,2,No_Deposit,Transient,0
BKG_07653,191,187176.0,0,No_Deposit,Transient,1
BKG_07654,12,116222.0,0,Refundable,Transient,0
BKG_07655,156,185374.0,0,Non_Refund,Transient,0
BKG_07656,172,168745.0,1,No_Deposit,Transient,0
BKG_07657,296,85969.0,0,No_Deposit,Transient,0
BKG_07658,177,107304.0,1,Refundable,Corporate,0
BKG_07659,57,206914.0,1,Non_Refund,Corporate,0
BKG_07660,203,165471.0,0,No_Deposit,Transient,1
BKG_07661,185,121785.0,0,No_Deposit,Transient,0
BKG_07662,121,107076.0,1,No_Deposit,Group,1
BKG_07663,226,124230.0,0,Non_Refund,Transient,0
BKG_07664,202,127776.0,0,Non_Refund,Corporate,0
BKG_07665,216,107702.0,0,No_Deposit,Transient,1
BKG_07666,43,62912.0,1,No_Deposit,Transient,0
BKG_07667,23,207001.0,1,Refundable,Corporate,0
BKG_07668,155,198532.0,0,Non_Refund,Group,0
BKG_07669,186,86337.0,1,No_Deposit,Group,0
BKG_07670,249,156816.0,1,No_Deposit,Corporate,0
BKG_07671,237,104888.0,0,No_Deposit,Transient,0
BKG_07672,293,136922.0,0,No_Deposit,Transient,0
BKG_07673,134,132762.0,2,No_Deposit,Transient,0
BKG_07674,22,128608.0,1,No_Deposit,Transient,0
BKG_07675,88,250147.0,1,Refundable,Group,0
BKG_07676,153,127984.0,0,Non_Refund,Transient,0
BKG_07677,125,109587.0,1,No_Deposit,Transient,0
BKG_07678,79,111871.0,1,Non_Refund,Transient,0
BKG_07679,51,202189.0,0,No_Deposit,Transient,1
BKG_07680,216,67395.0,2,No_Deposit,Transient,0
BKG_07681,176,111869.0,0,Non_Refund,Transient,0
BKG_07682,253,222341.0,0,No_Deposit,Transient,0
BKG_07683,246,162199.0,0,Non_Refund,Corporate,0
BKG_07684,227,159596.0,1,No_Deposit,Transient,1
BKG_07685,106,256607.0,1,No_Deposit,Transient,0
BKG_07686,193,162317.0,1,No_Deposit,Corporate,0
BKG_07687,36,114591.0,2,No_Deposit,Corporate,0
BKG_07688,204,135896.0,0,No_Deposit,Transient,0
BKG_07689,267,93228.0,1,Refundable,Transient,0
BKG_07690,268,212797.0,1,No_Deposit,Group,1
BKG_07691,170,178728.0,3,No_Deposit,Transient,1
BKG_07692,39,206221.0,0,No_Deposit,Transient,0
BKG_07693,139,210649.0,3,Non_Refund,Transient,0
BKG_07694,292,129289.0,0,No_Deposit,Corporate,0
BKG_07695,52,102762.0,1,No_Deposit,Corporate,0
BKG_07696,287,147414.0,1,Non_Refund,Group,0
BKG_07697,289,106362.0,2,Refundable,Transient,1
BKG_07698,141,158248.0,0,Non_Refund,Transient,0
BKG_07699,146,206605.0,0,No_Deposit,Corporate,1
BKG_07700,184,141593.0,0,No_Deposit,Transient,1
BKG_07701,152,157500.0,1,Non_Refund,Transient,0
BKG_07702,201,145308.0,1,Refundable,Transient,0
BKG_07703,128,190136.0,2,Refundable,Transient,0
BKG_07704,287,116611.0,0,No_Deposit,Group,0
BKG_07705,253,50000.0,0,Non_Refund,Transient,0
BKG_07706,266,173543.0,0,No_Deposit,Transient,0
BKG_07707,188,199392.0,0,No_Deposit,Transient,0
BKG_07708,230,172319.0,1,No_Deposit,Corporate,0
BKG_07709,271,117988.0,2,Refundable,Group,1
BKG_07710,259,93249.0,3,No_Deposit,Group,1
BKG_07711,299,174725.0,0,No_Deposit,Transient,0
BKG_07712,198,157074.0,0,Refundable,Group,1
BKG_07713,56,143710.0,0,No_Deposit,Transient,0
BKG_07714,203,241123.0,1,No_Deposit,Transient,0
BKG_07715,271,102660.0,3,Non_Refund,Transient,0
BKG_07716,109,238752.0,0,Non_Refund,Transient,0
BKG_07717,116,151589.0,0,No_Deposit,Group,1
BKG_07718,92,58221.0,1,Refundable,Corporate,0
BKG_07719,138,141040.0,1,No_Deposit,Corporate,1
BKG_07720,57,197975.0,0,Refundable,Group,0
BKG_07721,50,131747.0,2,Non_Refund,Transient,0
BKG_07722,71,76261.0,0,No_Deposit,Transient,0
BKG_07723,82,141774.0,2,Non_Refund,Corporate,0
BKG_07724,105,107141.0,0,No_Deposit,Group,1
BKG_07725,88,174591.0,0,No_Deposit,Group,0
BKG_07726,2,188670.0,0,Refundable,Transient,0
BKG_07727,84,97186.0,0,No_Deposit,Group,0
BKG_07728,43,114710.0,1,No_Deposit,Group,0
BKG_07729,154,187832.0,1,No_Deposit,Transient,0
BKG_07730,94,107058.0,0,No_Deposit,Corporate,0
BKG_07731,298,95892.0,1,Non_Refund,Transient,0
BKG_07732,133,91065.0,0,Refundable,Transient,0
BKG_07733,65,167602.0,0,No_Deposit,Group,0
BKG_07734,290,165458.0,3,No_Deposit,Corporate,1
BKG_07735,257,115798.0,2,No_Deposit,Transient,0
BKG_07736,213,150254.0,0,No_Deposit,Group,1
BKG_07737,148,226357.0,0,No_Deposit,Transient,1
BKG_07738,61,101297.0,1,No_Deposit,Transient,0
BKG_07739,149,52413.0,0,No_Deposit,Transient,1
BKG_07740,88,172754.0,1,No_Deposit,Corporate,0
BKG_07741,278,144480.0,1,Refundable,Group,0
BKG_07742,82,114499.0,0,Non_Refund,Transient,0
BKG_07743,129,182604.0,0,Non_Refund,Group,0
BKG_07744,286,191961.0,1,No_Deposit,Corporate,0
BKG_07745,280,50000.0,0,Non_Refund,Transient,0
BKG_07746,270,117370.0,0,Refundable,Corporate,0
BKG_07747,292,265876.0,1,Refundable,Group,1
BKG_07748,203,179170.0,1,No_Deposit,Transient,0
BKG_07749,24,183805.0,0,No_Deposit,Transient,0
BKG_07750,208,208645.0,2,No_Deposit,Transient,1
BKG_07751,280,150853.0,1,No_Deposit,Group,1
BKG_07752,205,189834.0,0,Refundable,Group,1
BKG_07753,152,185903.0,0,No_Deposit,Transient,1
BKG_07754,26,176952.0,1,No_Deposit,Group,0
BKG_07755,194,133899.0,0,No_Deposit,Transient,1
BKG_07756,238,,0,No_Deposit,Transient,0
BKG_07757,75,120582.0,1,Refundable,Group,0
BKG_07758,163,150641.0,1,No_Deposit,Transient,0
BKG_07759,299,91575.0,1,No_Deposit,Transient,0
BKG_07760,29,110469.0,1,No_Deposit,Transient,0
BKG_07761,165,135884.0,0,No_Deposit,Transient,0
BKG_07762,186,102815.0,0,Non_Refund,Corporate,0
BKG_07763,54,124749.0,1,Non_Refund,Transient,0
BKG_07764,295,141804.0,1,No_Deposit,Corporate,0
BKG_07765,42,170113.0,1,Refundable,Corporate,0
BKG_07766,285,197463.0,0,No_Deposit,Transient,1
BKG_07767,138,126811.0,3,No_Deposit,Corporate,1
BKG_07768,187,216755.0,0,Refundable,Group,1
BKG_07769,204,196931.0,0,No_Deposit,Transient,1
BKG_07770,42,175205.0,0,No_Deposit,Transient,0
BKG_07771,288,157682.0,0,No_Deposit,Group,1
BKG_07772,26,165956.0,1,Non_Refund,Transient,0
BKG_07773,56,209353.0,0,Refundable,Transient,0
BKG_07774,253,211179.0,0,No_Deposit,Transient,0
BKG_07775,122,216747.0,0,No_Deposit,Transient,1
BKG_07776,106,152066.0,1,No_Deposit,Transient,0
BKG_07777,130,177748.0,2,Non_Refund,Transient,0
BKG_07778,158,217177.0,1,No_Deposit,Transient,0
BKG_07779,231,118814.0,0,Non_Refund,Transient,0
BKG_07780,91,134079.0,1,Non_Refund,Corporate,0
BKG_07781,22,150802.0,0,No_Deposit,Corporate,0
BKG_07782,290,194980.0,0,No_Deposit,Transient,0
BKG_07783,110,195759.0,2,No_Deposit,Transient,0
BKG_07784,49,138457.0,0,No_Deposit,Corporate,0
BKG_07785,129,74570.0,0,No_Deposit,Transient,0
BKG_07786,73,162309.0,0,No_Deposit,Group,1
BKG_07787,53,104084.0,0,No_Deposit,Transient,0
BKG_07788,168,75503.0,0,No_Deposit,Transient,0
BKG_07789,45,86806.0,0,Non_Refund,Transient,0
BKG_07790,105,166319.0,0,Non_Refund,Group,0
BKG_07791,150,218052.0,2,Refundable,Transient,0
BKG_07792,146,151945.0,1,No_Deposit,Corporate,0
BKG_07793,204,160569.0,2,No_Deposit,Transient,0
BKG_07794,299,209145.0,1,No_Deposit,Transient,0
BKG_07795,167,72777.0,1,No_Deposit,Transient,0
BKG_07796,201,176009.0,0,No_Deposit,Transient,0
BKG_07797,134,149421.0,0,No_Deposit,Transient,0
BKG_07798,211,178303.0,1,No_Deposit,Transient,0
BKG_07799,48,125826.0,0,No_Deposit,Transient,1
BKG_07800,126,109103.0,0,No_Deposit,Transient,0
BKG_07801,239,157025.0,0,No_Deposit,Corporate,1
BKG_07802,7,232460.0,1,No_Deposit,Corporate,0
BKG_07803,272,,3,Non_Refund,Transient,0
BKG_07804,37,124615.0,0,No_Deposit,Transient,0
BKG_07805,211,82951.0,1,No_Deposit,Transient,0
BKG_07806,165,65897.0,2,No_Deposit,Transient,1
BKG_07807,125,215805.0,0,No_Deposit,Transient,0
BKG_07808,192,102246.0,0,Non_Refund,Transient,0
BKG_07809,218,133724.0,0,No_Deposit,Group,0
BKG_07810,214,216061.0,2,Non_Refund,Group,0
BKG_07811,62,69305.0,0,No_Deposit,Transient,0
BKG_07812,161,224613.0,0,No_Deposit,Corporate,1
BKG_07813,66,137318.0,0,Refundable,Transient,1
BKG_07814,286,92571.0,2,Non_Refund,Transient,0
BKG_07815,239,137632.0,2,No_Deposit,Group,1
BKG_07816,20,113870.0,0,Non_Refund,Transient,0
BKG_07817,188,172041.0,2,No_Deposit,Corporate,1
BKG_07818,82,117593.0,0,No_Deposit,Transient,0
BKG_07819,202,54418.0,0,No_Deposit,Corporate,1
BKG_07820,132,138972.0,2,Refundable,Transient,1
BKG_07821,37,82173.0,1,No_Deposit,Corporate,0
BKG_07822,132,160216.0,0,Non_Refund,Transient,0
BKG_07823,77,90643.0,0,No_Deposit,Transient,0
BKG_07824,89,125599.0,1,No_Deposit,Group,0
BKG_07825,253,159129.0,2,Non_Refund,Corporate,0
BKG_07826,194,139377.0,2,No_Deposit,Group,0
BKG_07827,176,162522.0,1,No_Deposit,Transient,0
BKG_07828,33,184014.0,2,No_Deposit,Transient,0
BKG_07829,58,92103.0,1,Non_Refund,Transient,0
BKG_07830,201,146780.0,1,No_Deposit,Transient,0
BKG_07831,28,50000.0,1,No_Deposit,Corporate,0
BKG_07832,35,162367.0,0,No_Deposit,Group,0
BKG_07833,125,134959.0,0,Refundable,Group,0
BKG_07834,42,100828.0,0,No_Deposit,Transient,0
BKG_07835,85,165786.0,1,Non_Refund,Transient,0
BKG_07836,188,208635.0,0,Non_Refund,Group,0
BKG_07837,111,126199.0,0,No_Deposit,Corporate,0
BKG_07838,271,102759.0,0,No_Deposit,Group,1
BKG_07839,105,158251.0,0,No_Deposit,Corporate,1
BKG_07840,41,83220.0,1,No_Deposit,Group,0
BKG_07841,215,116981.0,0,No_Deposit,Transient,0
BKG_07842,71,211120.0,0,Non_Refund,Corporate,0
BKG_07843,56,153109.0,1,No_Deposit,Transient,0
BKG_07844,236,56027.0,2,No_Deposit,Corporate,1
BKG_07845,281,60150.0,0,No_Deposit,Corporate,0
BKG_07846,105,158104.0,0,No_Deposit,Transient,1
BKG_07847,162,193120.0,2,No_Deposit,Transient,0
BKG_07848,191,69119.0,0,Non_Refund,Transient,0
BKG_07849,9,172486.0,2,No_Deposit,Transient,0
BKG_07850,60,216517.0,0,No_Deposit,Transient,0
BKG_07851,225,244393.0,0,Non_Refund,Transient,0
BKG_07852,188,166561.0,0,No_Deposit,Transient,1
BKG_07853,70,175340.0,0,Non_Refund,Transient,0
BKG_07854,293,50000.0,2,No_Deposit,Transient,1
BKG_07855,287,254988.0,3,Non_Refund,Transient,0
BKG_07856,169,121225.0,3,No_Deposit,Transient,0
BKG_07857,62,103326.0,2,No_Deposit,Corporate,0
BKG_07858,14,137240.0,2,No_Deposit,Corporate,0
BKG_07859,164,225584.0,1,No_Deposit,Group,0
BKG_07860,245,260402.0,2,Non_Refund,Transient,0
BKG_07861,8,156270.0,0,No_Deposit,Group,1
BKG_07862,154,199904.0,0,No_Deposit,Transient,0
BKG_07863,36,,1,No_Deposit,Transient,0
BKG_07864,48,98110.0,2,No_Deposit,Transient,0
BKG_07865,85,223837.0,1,No_Deposit,Transient,0
BKG_07866,28,118894.0,2,No_Deposit,Transient,0
BKG_07867,196,226777.0,0,No_Deposit,Corporate,1
BKG_07868,208,214927.0,1,No_Deposit,Group,1
BKG_07869,204,180702.0,3,Refundable,Group,1
BKG_07870,104,241449.0,0,No_Deposit,Corporate,1
BKG_07871,230,261617.0,2,No_Deposit,Corporate,0
BKG_07872,101,141238.0,1,No_Deposit,Transient,0
BKG_07873,29,109560.0,1,Non_Refund,Group,0
BKG_07874,127,56787.0,2,No_Deposit,Corporate,0
BKG_07875,10,262234.0,0,No_Deposit,Transient,0
BKG_07876,106,128016.0,0,No_Deposit,Corporate,1
BKG_07877,167,206752.0,1,No_Deposit,Transient,0
BKG_07878,257,112937.0,0,No_Deposit,Transient,1
BKG_07879,295,226913.0,0,Non_Refund,Group,0
BKG_07880,277,114994.0,0,No_Deposit,Corporate,0
