Product_ID,Temperature,Vibration,Operation_Time,Material_Type,Maintenance_Flag,Defect_Status
PROD_08828,67.7,46.2,40.6,Type_C,Yes,0
PROD_08829,41.3,107.2,18.5,Type_C,No,0
PROD_08830,54.3,79.0,43.9,Type_C,No,0
PROD_08831,50.9,79.8,11.7,Type_B,No,1
PROD_08832,52.7,93.7,33.3,Type_B,No,0
PROD_08833,74.2,87.5,35.3,Type_B,No,0
PROD_08834,70.6,99.1,13.2,Type_A,No,0
PROD_08835,59.7,97.9,1.3,Type_B,No,0
PROD_08836,51.8,53.1,17.5,Type_B,No,0
PROD_08837,39.8,138.0,2.2,Type_C,No,1
PROD_08838,81.3,75.4,43.2,Type_B,No,1
PROD_08839,68.9,76.2,45.8,Type_B,Yes,0
PROD_08840,49.4,91.8,35.3,Type_A,No,0
PROD_08841,70.8,97.3,34.9,Type_B,No,1
PROD_08842,58.9,136.5,11.6,Type_C,Yes,0
PROD_08843,55.7,106.7,3.5,Type_A,No,0
PROD_08844,66.5,114.2,38.5,Type_B,No,1
PROD_08845,48.9,106.9,26.8,Type_B,No,0
PROD_08846,54.8,105.8,32.7,Type_B,No,0
PROD_08847,61.8,107.7,37.4,Type_A,No,0
PROD_08848,52.5,51.7,19.7,Type_A,Yes,0
PROD_08849,70.0,93.8,6.9,Type_B,No,1
PROD_08850,88.0,129.1,38.2,Type_C,No,1
PROD_08851,48.7,198.6,21.8,Type_B,No,0
PROD_08852,35.0,69.9,39.7,Type_A,Yes,0
PROD_08853,30.0,110.6,21.0,Type_A,Yes,0
PROD_08854,57.7,85.7,10.4,Type_A,Yes,0
PROD_08855,50.1,151.2,8.2,Type_C,No,0
PROD_08856,63.1,66.2,35.7,Type_B,Yes,0
PROD_08857,62.0,115.6,27.6,Type_B,No,0
PROD_08858,36.0,64.8,19.4,Type_A,No,1
PROD_08859,32.8,92.0,23.6,Type_B,No,0
PROD_08860,64.4,99.1,26.4,Type_C,Yes,0
PROD_08861,62.0,126.7,11.5,Type_C,Yes,0
PROD_08862,53.6,73.1,18.2,Type_B,No,0
PROD_08863,35.1,116.6,14.0,Type_B,No,0
PROD_08864,67.1,100.5,18.6,Type_B,No,0
PROD_08865,79.1,106.8,24.0,Type_B,No,1
PROD_08866,64.2,124.0,8.3,Type_B,Yes,0
PROD_08867,47.3,67.9,18.9,Type_B,Yes,0
PROD_08868,60.7,120.3,18.5,Type_A,No,0
PROD_08869,39.5,85.8,13.7,Type_A,No,0
PROD_08870,75.9,127.4,47.9,Type_A,Yes,1
PROD_08871,61.2,108.4,3.5,Type_C,No,0
PROD_08872,33.5,94.8,30.9,Type_C,No,0
PROD_08873,55.5,85.2,8.4,Type_C,No,0
PROD_08874,66.9,120.6,40.3,Type_C,No,0
PROD_08875,55.0,131.5,43.9,Type_A,No,1
PROD_08876,55.9,86.7,19.3,Type_B,No,0
PROD_08877,41.6,71.7,39.5,Type_B,No,0
PROD_08878,68.5,117.4,12.0,Type_B,No,0
PROD_08879,50.3,63.8,6.7,Type_C,Yes,0
PROD_08880,27.7,67.4,15.2,Type_A,No,0
PROD_08881,54.4,73.4,16.4,Type_B,No,0
PROD_08882,74.7,89.6,19.1,Type_C,No,0
PROD_08883,54.2,66.6,17.9,Type_C,No,0
PROD_08884,86.1,51.5,19.7,Type_C,Yes,1
PROD_08885,66.4,71.6,34.1,Type_B,No,1
PROD_08886,65.1,116.1,11.8,Type_A,No,0
PROD_08887,58.1,68.2,0.9,Type_B,No,0
PROD_08888,59.0,91.5,23.5,Type_A,No,0
PROD_08889,56.0,148.7,21.5,Type_A,No,0
PROD_08890,55.5,98.8,2.9,Type_B,No,0
PROD_08891,68.0,108.6,6.4,Type_B,No,0
PROD_08892,46.0,76.3,24.5,Type_C,Yes,0
PROD_08893,43.9,154.1,11.3,Type_C,No,1
PROD_08894,43.2,86.5,42.1,Type_B,No,0
PROD_08895,90.7,94.3,8.3,Type_B,No,0
PROD_08896,68.0,132.9,1.0,Type_A,Yes,0
PROD_08897,64.6,95.5,21.5,Type_A,No,0
PROD_08898,44.1,101.2,47.3,Type_C,No,0
PROD_08899,69.4,93.0,30.4,Type_A,No,0
PROD_08900,58.3,93.1,17.0,Type_B,No,0
PROD_08901,63.2,109.3,0.8,Type_A,No,0
PROD_08902,45.4,113.8,23.3,Type_A,No,0
PROD_08903,62.4,83.9,9.9,Type_A,No,0
PROD_08904,53.6,80.8,31.1,Type_B,No,0
PROD_08905,48.5,84.8,28.0,Type_C,No,0
PROD_08906,71.0,65.0,12.7,Type_A,No,0
PROD_08907,36.9,60.2,3.3,Type_B,Yes,0
PROD_08908,68.5,107.4,36.2,Type_A,No,0
PROD_08909,70.3,123.5,28.1,Type_A,No,0
PROD_08910,46.8,121.8,40.4,Type_B,No,0
PROD_08911,47.7,40.5,12.5,Type_A,No,0
PROD_08912,56.7,93.9,31.3,Type_B,No,1
PROD_08913,64.2,72.4,5.7,Type_C,No,0
PROD_08914,57.7,103.6,14.0,Type_A,Yes,0
PROD_08915,66.5,89.6,31.5,Type_B,No,0
PROD_08916,86.4,114.8,39.6,Type_A,No,1
PROD_08917,52.4,99.5,15.4,Type_A,No,0
PROD_08918,34.3,52.6,38.3,Type_A,No,0
PROD_08919,72.4,75.8,32.5,Type_B,Yes,0
PROD_08920,85.2,100.1,16.7,Type_B,No,0
PROD_08921,65.9,102.3,42.1,Type_B,No,0
PROD_08922,43.7,64.9,24.4,Type_C,Yes,0
PROD_08923,58.1,61.6,31.1,Type_A,No,0
PROD_08924,43.2,101.4,23.8,Type_B,No,0
PROD_08925,69.6,64.9,21.7,Type_A,No,0
PROD_08926,39.7,58.3,40.7,Type_A,No,0
PROD_08927,55.5,88.9,14.1,Type_A,No,0
PROD_08928,44.9,87.8,1.8,Type_B,No,0
PROD_08929,61.9,78.0,42.2,Type_C,No,0
PROD_08930,54.5,82.4,39.6,Type_C,No,0
PROD_08931,62.7,100.3,17.6,Type_C,No,0
PROD_08932,60.3,82.0,8.9,Type_C,No,0
PROD_08933,45.2,101.8,32.4,Type_B,No,0
PROD_08934,69.4,90.5,3.8,Type_C,Yes,0
PROD_08935,59.3,104.2,20.3,Type_C,Yes,0
PROD_08936,45.2,122.0,4.1,Type_B,No,0
PROD_08937,93.6,121.0,28.7,Type_B,Yes,1
PROD_08938,67.1,132.2,1.3,Type_A,Yes,0
PROD_08939,57.7,121.0,30.2,Type_A,No,0
PROD_08940,81.2,106.0,32.3,Type_C,No,0
PROD_08941,87.6,89.2,23.4,Type_A,No,1
PROD_08942,57.8,90.3,8.4,Type_B,No,0
PROD_08943,65.2,78.1,4.9,Type_A,No,0
PROD_08944,45.2,100.1,15.0,Type_A,No,0
PROD_08945,57.8,117.4,22.3,Type_B,No,0
PROD_08946,57.0,81.9,30.8,Type_C,No,1
PROD_08947,62.8,99.1,0.1,Type_A,No,0
PROD_08948,65.0,83.1,34.1,Type_A,No,0
PROD_08949,68.4,105.2,34.2,Type_C,No,0
PROD_08950,63.6,86.3,21.3,Type_A,Yes,0
PROD_08951,41.8,81.5,16.5,Type_C,No,0
PROD_08952,45.9,83.0,40.4,Type_B,Yes,0
PROD_08953,51.8,112.6,37.7,Type_B,No,0
PROD_08954,55.8,97.6,47.2,Type_C,No,0
PROD_08955,75.8,89.3,17.9,Type_B,No,1
PROD_08956,42.6,106.5,43.5,Type_B,No,0
PROD_08957,54.6,89.6,4.2,Type_B,No,0
PROD_08958,74.3,128.2,19.8,Type_B,No,0
PROD_08959,55.5,75.7,22.3,Type_B,Yes,0
PROD_08960,66.9,95.3,21.2,Type_B,No,0
PROD_08961,57.9,64.9,30.0,Type_A,No,0
PROD_08962,63.9,91.3,8.2,Type_A,Yes,0
PROD_08963,56.6,58.0,41.6,Type_A,No,0
PROD_08964,70.0,118.7,26.5,Type_B,No,0
PROD_08965,36.8,119.2,43.4,Type_A,No,1
PROD_08966,54.6,119.6,0.1,Type_C,No,0
PROD_08967,64.4,100.7,30.2,Type_C,No,0
PROD_08968,68.0,78.0,19.8,Type_C,No,0
PROD_08969,82.4,80.0,24.2,Type_A,No,1
PROD_08970,54.1,138.3,35.7,Type_B,No,0
PROD_08971,82.2,135.9,10.9,Type_C,No,1
PROD_08972,50.1,103.1,9.8,Type_A,No,0
PROD_08973,79.9,87.1,33.7,Type_A,Yes,0
PROD_08974,72.3,134.2,25.0,Type_B,No,1
PROD_08975,46.3,82.6,11.2,Type_B,No,0
PROD_08976,64.6,105.7,23.2,Type_A,No,0
PROD_08977,59.2,133.8,22.1,Type_B,No,1
PROD_08978,69.4,79.1,33.2,Type_B,Yes,0
PROD_08979,56.7,120.7,0.1,Type_B,No,0
PROD_08980,55.4,113.0,28.2,Type_B,No,0
PROD_08981,80.5,99.0,29.1,Type_B,No,0
PROD_08982,58.5,75.2,35.8,Type_A,No,0
PROD_08983,72.4,81.9,42.7,Type_C,No,1
PROD_08984,56.6,107.2,21.1,Type_A,No,0
PROD_08985,85.0,64.4,16.4,Type_A,No,1
PROD_08986,49.8,103.3,4.9,Type_A,No,0
PROD_08987,50.8,113.5,16.2,Type_A,No,0
PROD_08988,82.9,124.6,3.3,Type_A,No,0
PROD_08989,53.3,65.0,38.5,Type_B,Yes,0
PROD_08990,84.0,132.9,38.7,Type_C,No,1
PROD_08991,73.4,142.4,20.0,Type_B,No,0
PROD_08992,57.7,110.3,12.5,Type_C,No,0
PROD_08993,32.8,74.0,5.7,Type_A,No,0
PROD_08994,59.7,91.8,40.9,Type_A,No,0
PROD_08995,61.5,98.8,42.1,Type_A,No,0
PROD_08996,77.5,106.8,12.8,Type_A,No,1
PROD_08997,83.8,100.5,29.8,Type_A,No,1
PROD_08998,49.7,107.0,12.4,Type_A,No,0
PROD_08999,72.0,97.7,10.8,Type_A,No,0
PROD_09000,71.5,106.6,1.0,Type_C,No,0
PROD_09001,76.1,88.5,27.7,Type_A,Yes,1
PROD_09002,67.5,91.5,7.2,Type_A,No,0
PROD_09003,30.9,85.6,0.6,Type_A,No,0
PROD_09004,57.7,147.9,5.0,Type_C,No,1
PROD_09005,42.7,136.6,15.1,Type_C,No,1
PROD_09006,57.0,113.9,32.1,Type_A,No,1
PROD_09007,74.7,133.1,9.7,Type_B,Yes,1
PROD_09008,64.6,120.0,42.6,Type_C,No,0
PROD_09009,77.2,104.5,13.8,Type_A,Yes,1
PROD_09010,65.1,62.4,15.9,Type_C,No,0
PROD_09011,40.5,93.4,10.5,Type_B,No,0
PROD_09012,22.2,91.6,12.2,Type_A,No,0
PROD_09013,62.2,71.7,3.6,Type_C,No,0
PROD_09014,56.8,62.8,14.1,Type_B,No,0
PROD_09015,45.3,112.3,41.3,Type_C,No,1
PROD_09016,34.5,108.1,33.0,Type_C,No,0
PROD_09017,49.0,70.8,42.0,Type_A,Yes,0
PROD_09018,57.1,81.4,5.0,Type_A,No,0
PROD_09019,70.0,129.0,21.9,Type_C,No,0
PROD_09020,62.8,78.1,11.0,Type_B,Yes,0
PROD_09021,84.1,104.3,34.6,Type_A,No,0
PROD_09022,44.5,95.3,46.6,Type_C,No,0
PROD_09023,73.2,112.7,39.1,Type_C,No,1
PROD_09024,60.7,78.6,1.7,Type_A,No,0
PROD_09025,70.4,102.3,15.2,Type_A,Yes,0
PROD_09026,53.5,104.2,1.4,Type_C,Yes,0
PROD_09027,76.1,105.8,1.9,Type_A,No,1
PROD_09028,64.4,102.0,3.8,Type_C,Yes,0
PROD_09029,49.8,108.6,13.3,Type_B,No,0
PROD_09030,59.8,154.8,14.6,Type_A,No,1
PROD_09031,56.4,164.0,19.2,Type_A,No,0
PROD_09032,67.3,84.0,19.4,Type_C,No,0
PROD_09033,42.3,42.0,37.0,Type_A,Yes,0
PROD_09034,59.6,114.9,6.8,Type_B,No,0
PROD_09035,65.9,104.7,7.6,Type_C,No,0
PROD_09036,60.5,126.5,30.1,Type_B,No,1
PROD_09037,80.2,107.1,27.4,Type_B,No,1
PROD_09038,71.6,101.5,7.4,Type_B,No,0
PROD_09039,,128.2,40.9,Type_B,No,0
PROD_09040,63.3,131.7,15.8,Type_C,No,0
PROD_09041,64.4,65.3,17.6,Type_A,No,0
PROD_09042,66.0,79.6,20.2,Type_B,No,0
PROD_09043,32.6,97.4,15.5,Type_B,No,0
PROD_09044,55.5,102.5,26.8,Type_C,No,0
PROD_09045,37.7,94.4,18.7,Type_B,No,0
PROD_09046,79.2,110.9,12.5,Type_B,No,1
PROD_09047,59.1,124.9,43.4,Type_B,No,0
PROD_09048,57.1,143.1,14.8,Type_B,Yes,0
PROD_09049,73.5,114.5,33.5,Type_A,No,0
PROD_09050,66.3,78.7,16.7,Type_B,No,0
PROD_09051,43.1,96.3,20.9,Type_C,No,0
PROD_09052,58.9,98.1,11.3,Type_A,No,0
PROD_09053,55.0,112.9,36.1,Type_C,No,0
PROD_09054,33.8,109.7,35.4,Type_A,No,1
PROD_09055,49.6,151.3,1.1,Type_A,No,1
PROD_09056,57.2,88.5,2.9,Type_B,No,0
PROD_09057,58.3,109.6,44.3,Type_B,Yes,0
PROD_09058,37.8,158.9,42.7,Type_C,No,1
PROD_09059,77.3,85.4,24.3,Type_A,No,1
PROD_09060,58.5,103.6,23.7,Type_A,No,0
PROD_09061,60.6,76.4,39.0,Type_B,No,0
PROD_09062,66.0,102.1,6.6,Type_A,Yes,0
PROD_09063,48.2,80.5,31.4,Type_B,No,0
PROD_09064,66.8,126.2,22.8,Type_B,No,0
PROD_09065,54.5,103.7,35.7,Type_C,No,1
PROD_09066,46.6,76.6,1.4,Type_B,No,0
PROD_09067,68.6,121.0,28.5,Type_B,Yes,0
PROD_09068,82.4,104.5,26.7,Type_A,No,1
PROD_09069,70.9,123.8,40.4,Type_C,No,0
PROD_09070,73.8,71.3,32.5,Type_C,No,0
PROD_09071,52.2,109.2,42.2,Type_C,No,1
PROD_09072,36.0,119.3,42.6,Type_B,No,0
PROD_09073,82.4,89.4,19.6,Type_C,No,0
PROD_09074,90.8,68.5,6.6,Type_B,No,1
PROD_09075,83.1,99.0,30.3,Type_B,No,0
PROD_09076,55.0,130.7,41.9,Type_B,No,1
PROD_09077,42.7,128.1,3.6,Type_B,No,0
PROD_09078,44.0,89.3,26.8,Type_C,No,1
PROD_09079,34.7,67.9,5.5,Type_C,No,0
PROD_09080,58.4,89.2,1.3,Type_A,No,0
PROD_09081,84.1,88.3,32.6,Type_C,Yes,1
PROD_09082,57.9,111.2,32.7,Type_A,No,1
PROD_09083,64.5,97.4,28.8,Type_C,No,0
PROD_09084,80.6,81.2,41.2,Type_C,No,0
PROD_09085,53.9,127.6,3.9,Type_C,No,1
PROD_09086,90.5,103.5,5.1,Type_B,Yes,1
PROD_09087,89.9,110.9,41.5,Type_C,No,1
PROD_09088,58.0,56.9,24.2,Type_C,No,0
PROD_09089,51.3,39.4,13.1,Type_A,No,0
PROD_09090,70.5,64.1,35.4,Type_C,No,0
PROD_09091,54.8,88.0,42.9,Type_B,No,0
PROD_09092,42.7,114.4,33.1,Type_C,No,0
PROD_09093,79.2,41.4,38.0,Type_A,Yes,0
PROD_09094,78.2,139.8,13.6,Type_C,No,1
PROD_09095,62.3,104.3,13.9,Type_C,Yes,0
PROD_09096,41.1,134.0,41.5,Type_A,No,1
PROD_09097,41.6,77.9,29.5,Type_C,No,0
PROD_09098,61.6,112.6,11.2,Type_A,No,0
PROD_09099,52.5,102.1,25.2,Type_A,No,0
PROD_09100,54.9,120.4,32.9,Type_B,No,1
PROD_09101,75.3,94.2,10.5,Type_B,No,0
PROD_09102,71.0,111.8,31.4,Type_A,Yes,0
PROD_09103,80.7,127.6,2.0,Type_B,Yes,0
PROD_09104,45.1,83.7,14.6,Type_B,No,0
PROD_09105,54.9,106.1,32.4,Type_A,No,0
PROD_09106,71.4,52.8,7.2,Type_C,Yes,0
PROD_09107,66.7,117.6,10.7,Type_C,No,1
PROD_09108,83.0,148.9,42.2,Type_C,No,1
PROD_09109,66.3,68.9,32.4,Type_B,No,1
PROD_09110,87.7,97.7,23.9,Type_B,No,1
PROD_09111,68.1,122.0,10.1,Type_C,No,0
PROD_09112,75.9,100.8,16.4,Type_A,No,0
PROD_09113,55.1,104.1,27.6,Type_A,No,0
PROD_09114,60.2,90.2,7.5,Type_A,No,0
PROD_09115,73.7,89.3,23.1,Type_B,No,0
PROD_09116,84.2,97.8,19.6,Type_C,No,1
PROD_09117,70.9,101.0,22.9,Type_A,Yes,0
PROD_09118,58.8,70.5,5.1,Type_C,No,0
PROD_09119,80.7,98.3,5.1,Type_C,No,1
PROD_09120,27.1,139.2,46.3,Type_B,No,0
PROD_09121,38.7,89.5,47.0,Type_A,No,1
PROD_09122,70.2,69.1,20.5,Type_B,No,0
PROD_09123,60.2,96.2,37.9,Type_C,No,0
PROD_09124,69.1,82.1,31.5,Type_C,No,0
PROD_09125,61.0,66.5,5.6,Type_C,No,0
PROD_09126,68.6,103.5,14.2,Type_A,No,0
PROD_09127,47.8,82.2,15.1,Type_A,No,0
PROD_09128,68.6,84.4,28.6,Type_A,Yes,0
PROD_09129,74.9,103.8,27.8,Type_C,No,0
PROD_09130,78.3,61.7,44.3,Type_C,No,0
PROD_09131,90.2,56.5,37.9,Type_A,No,1
PROD_09132,63.7,116.8,41.1,Type_C,No,1
PROD_09133,64.1,51.7,42.8,Type_C,No,0
PROD_09134,37.2,75.6,38.5,Type_C,No,0
PROD_09135,52.0,55.0,16.0,Type_A,Yes,0
PROD_09136,57.1,87.8,10.3,Type_B,No,0
PROD_09137,75.8,110.7,27.4,Type_B,No,0
PROD_09138,50.8,102.8,33.1,Type_B,No,1
PROD_09139,71.9,159.8,18.6,Type_A,No,0
PROD_09140,60.0,127.2,40.7,Type_C,No,0
PROD_09141,57.3,76.7,46.1,Type_B,No,1
PROD_09142,63.7,70.1,27.3,Type_B,Yes,0
PROD_09143,54.1,167.7,21.9,Type_A,No,1
PROD_09144,53.6,126.6,40.5,Type_C,No,1
PROD_09145,34.4,114.7,1.2,Type_C,No,0
PROD_09146,56.3,101.9,6.2,Type_A,No,0
PROD_09147,52.8,106.8,40.6,Type_B,No,0
PROD_09148,52.3,62.9,35.1,Type_C,No,0
PROD_09149,66.3,103.9,20.0,Type_C,No,0
PROD_09150,69.9,101.8,42.7,Type_B,No,0
PROD_09151,63.5,77.4,16.9,Type_A,No,0
PROD_09152,74.9,86.5,30.4,Type_B,No,1
PROD_09153,68.6,137.9,30.4,Type_C,Yes,0
PROD_09154,55.6,96.9,8.8,Type_A,No,0
PROD_09155,53.1,151.8,13.7,Type_B,No,1
PROD_09156,64.7,56.5,44.0,Type_B,Yes,0
PROD_09157,68.6,86.9,8.8,Type_A,No,0
PROD_09158,81.0,61.3,8.3,Type_C,No,0
PROD_09159,77.9,69.8,23.0,Type_A,Yes,0
PROD_09160,51.9,79.3,4.4,Type_A,Yes,0
PROD_09161,58.5,107.9,42.9,Type_C,No,0
PROD_09162,70.1,106.7,4.8,Type_B,No,0
PROD_09163,76.0,83.0,29.6,Type_A,Yes,0
PROD_09164,74.1,44.3,16.3,Type_A,No,0
PROD_09165,59.0,136.9,38.6,Type_B,No,0
PROD_09166,41.2,92.9,28.3,Type_C,No,0
PROD_09167,45.0,72.1,18.6,Type_B,No,0
PROD_09168,64.1,106.9,47.2,Type_B,No,1
PROD_09169,65.1,105.1,3.2,Type_A,No,0
PROD_09170,43.5,91.9,27.7,Type_A,No,0
PROD_09171,60.7,103.7,47.5,Type_C,No,1
PROD_09172,69.5,71.1,33.2,Type_A,Yes,0
PROD_09173,42.7,119.0,35.5,Type_B,No,0
PROD_09174,76.6,75.1,1.5,Type_B,No,1
PROD_09175,54.3,84.9,1.0,Type_C,No,0
PROD_09176,78.9,116.2,1.7,Type_A,No,0
PROD_09177,52.0,130.1,47.6,Type_A,No,1
PROD_09178,44.6,139.6,47.0,Type_C,Yes,0
PROD_09179,53.1,126.4,16.1,Type_C,No,0
PROD_09180,58.6,91.9,14.0,Type_A,No,0
PROD_09181,54.2,61.5,7.0,Type_C,No,0
PROD_09182,56.8,135.1,15.8,Type_B,No,1
PROD_09183,65.0,134.3,17.8,Type_C,No,0
PROD_09184,57.4,83.2,35.9,Type_B,No,0
PROD_09185,59.0,123.0,41.6,Type_B,Yes,0
PROD_09186,34.4,91.7,35.8,Type_B,No,0
PROD_09187,65.9,137.5,31.0,Type_A,Yes,0
PROD_09188,58.7,87.1,36.8,Type_B,No,0
PROD_09189,84.2,149.5,35.4,Type_C,No,1
PROD_09190,45.9,119.7,22.8,Type_B,No,0
PROD_09191,32.9,144.9,16.1,Type_A,No,0
PROD_09192,69.3,88.4,13.6,Type_A,No,0
PROD_09193,65.2,110.1,32.6,Type_A,No,0
PROD_09194,44.9,75.8,46.0,Type_A,Yes,0
PROD_09195,37.1,121.1,27.9,Type_C,No,0
PROD_09196,83.1,122.5,43.8,Type_A,No,1
PROD_09197,81.2,159.9,0.7,Type_C,No,1
PROD_09198,22.7,112.1,38.1,Type_A,No,0
PROD_09199,53.1,118.1,41.0,Type_A,Yes,0
PROD_09200,85.0,88.2,30.3,Type_C,No,1
PROD_09201,52.9,113.5,44.8,Type_B,No,1
PROD_09202,52.6,90.5,28.3,Type_C,No,0
PROD_09203,55.8,102.9,11.5,Type_B,No,0
PROD_09204,43.2,104.4,10.4,Type_C,No,0
PROD_09205,34.4,91.2,26.7,Type_B,No,1
PROD_09206,75.8,101.6,43.5,Type_A,No,0
PROD_09207,32.4,90.6,3.5,Type_B,No,1
PROD_09208,63.7,90.5,29.0,Type_B,Yes,0
PROD_09209,73.3,126.9,37.0,Type_A,No,1
PROD_09210,38.2,104.4,5.5,Type_A,No,0
PROD_09211,46.1,108.7,5.6,Type_B,No,0
PROD_09212,78.2,63.6,17.6,Type_B,No,1
PROD_09213,68.0,110.6,13.1,Type_C,Yes,0
PROD_09214,50.7,113.3,9.5,Type_A,Yes,0
PROD_09215,78.0,90.0,9.5,Type_A,No,0
PROD_09216,78.1,152.1,6.3,Type_A,No,1
PROD_09217,64.0,42.8,29.3,Type_C,No,0
PROD_09218,46.5,119.6,33.0,Type_C,No,0
PROD_09219,53.8,117.8,33.7,Type_B,No,0
PROD_09220,64.3,113.5,25.6,Type_C,No,0
PROD_09221,57.2,104.4,45.7,Type_C,No,1
PROD_09222,74.1,113.8,42.3,Type_C,No,1
PROD_09223,37.1,121.7,46.0,Type_A,Yes,0
PROD_09224,37.6,81.9,18.7,Type_B,No,0
PROD_09225,62.7,107.5,42.1,Type_C,Yes,0
PROD_09226,52.6,95.4,36.6,Type_C,No,0
PROD_09227,50.6,72.7,16.3,Type_C,Yes,0
PROD_09228,33.5,117.9,5.1,Type_A,Yes,0
PROD_09229,60.3,85.9,32.8,Type_B,No,0
PROD_09230,59.2,62.6,6.5,Type_B,Yes,0
PROD_09231,69.8,86.5,14.1,Type_C,No,1
PROD_09232,61.0,80.0,24.0,Type_B,No,0
PROD_09233,58.0,125.7,32.6,Type_A,No,1
PROD_09234,77.7,103.8,44.5,Type_C,No,1
PROD_09235,40.3,134.6,28.5,Type_B,No,0
PROD_09236,68.0,83.3,32.2,Type_C,No,0
PROD_09237,34.9,121.9,14.9,Type_A,No,0
PROD_09238,47.4,171.0,33.0,Type_C,No,1
PROD_09239,41.8,108.9,21.0,Type_A,No,0
PROD_09240,71.7,121.5,41.1,Type_C,No,0
PROD_09241,59.0,117.3,18.8,Type_C,No,0
PROD_09242,59.8,64.4,22.5,Type_B,No,0
PROD_09243,43.4,114.6,20.8,Type_B,No,0
PROD_09244,55.5,107.7,38.9,Type_A,Yes,0
PROD_09245,48.5,93.5,45.8,Type_A,Yes,0
PROD_09246,65.8,77.9,15.7,Type_A,No,0
PROD_09247,45.1,117.3,22.8,Type_B,No,0
PROD_09248,79.9,75.7,33.9,Type_C,Yes,0
PROD_09249,34.9,153.3,43.0,Type_A,No,0
PROD_09250,47.9,102.9,23.7,Type_C,No,0
PROD_09251,85.2,69.4,5.2,Type_C,No,1
PROD_09252,53.5,87.2,17.7,Type_B,No,0
PROD_09253,40.3,93.0,26.4,Type_B,Yes,0
PROD_09254,63.3,160.3,20.0,Type_C,No,0
PROD_09255,52.9,77.9,9.0,Type_A,No,0
PROD_09256,47.5,97.1,1.8,Type_B,Yes,0
PROD_09257,43.6,86.6,33.0,Type_C,No,0
PROD_09258,101.5,112.5,47.7,Type_B,No,1
PROD_09259,56.2,87.0,44.1,Type_C,No,1
PROD_09260,31.1,71.5,32.8,Type_B,No,0
PROD_09261,82.4,95.1,40.4,Type_A,No,1
PROD_09262,69.2,92.5,12.3,Type_A,No,0
PROD_09263,48.5,85.2,29.9,Type_B,No,0
PROD_09264,46.0,86.5,2.9,Type_B,No,0
PROD_09265,70.1,129.6,33.9,Type_B,No,1
PROD_09266,56.3,92.0,46.6,Type_A,No,0
PROD_09267,31.1,71.6,41.3,Type_B,No,1
PROD_09268,86.8,88.4,25.7,Type_A,No,1
PROD_09269,53.5,101.4,37.9,Type_B,No,0
PROD_09270,82.4,66.6,45.3,Type_B,No,1
PROD_09271,79.2,140.6,10.4,Type_C,No,1
PROD_09272,45.0,121.7,38.1,Type_A,No,0
PROD_09273,75.5,135.8,13.0,Type_B,No,1
PROD_09274,50.2,109.8,42.1,Type_A,No,0
PROD_09275,32.0,47.7,4.7,Type_C,No,0
PROD_09276,53.6,138.4,8.6,Type_A,No,1
PROD_09277,66.0,78.4,34.6,Type_A,No,0
PROD_09278,53.1,80.4,8.4,Type_A,Yes,0
PROD_09279,55.4,103.9,7.6,Type_A,No,0
PROD_09280,77.2,134.5,26.7,Type_A,No,1
PROD_09281,61.6,126.3,40.1,Type_A,No,1
PROD_09282,47.4,122.7,12.9,Type_A,No,0
PROD_09283,70.5,92.2,40.4,Type_B,No,1
PROD_09284,63.0,91.8,38.8,Type_B,No,1
PROD_09285,22.2,108.6,27.8,Type_A,No,0
PROD_09286,66.4,96.7,31.0,Type_A,Yes,0
PROD_09287,65.9,122.2,1.9,Type_B,No,0
PROD_09288,60.3,120.8,17.6,Type_C,No,1
PROD_09289,73.4,114.8,12.6,Type_B,Yes,0
PROD_09290,49.9,36.9,7.2,Type_C,No,0
PROD_09291,65.0,103.2,18.7,Type_A,No,0
PROD_09292,36.5,97.3,17.0,Type_A,No,0
PROD_09293,66.1,104.2,35.0,Type_B,No,0
PROD_09294,89.3,81.1,28.7,Type_B,No,0
PROD_09295,45.1,66.9,43.8,Type_B,No,0
PROD_09296,48.6,111.6,7.0,Type_A,No,0
PROD_09297,49.3,91.1,2.9,Type_B,Yes,0
PROD_09298,61.9,114.4,25.7,Type_B,Yes,0
PROD_09299,44.1,83.2,0.0,Type_C,No,0
PROD_09300,66.3,135.4,37.8,Type_A,No,1
PROD_09301,72.7,125.0,24.3,Type_A,Yes,0
PROD_09302,68.0,107.4,23.4,Type_A,No,0
PROD_09303,33.5,94.7,17.4,Type_B,No,0
PROD_09304,74.9,121.3,18.0,Type_A,No,0
PROD_09305,74.1,109.8,20.7,Type_B,No,0
PROD_09306,72.5,106.0,0.8,Type_C,No,0
PROD_09307,65.6,126.1,4.0,Type_A,No,0
PROD_09308,63.3,135.7,24.2,Type_C,Yes,1
PROD_09309,75.5,68.7,7.2,Type_C,Yes,1
PROD_09310,88.9,73.7,37.4,Type_A,No,0
PROD_09311,45.7,80.5,13.2,Type_A,No,0
PROD_09312,76.2,62.4,4.7,Type_B,No,1
PROD_09313,58.7,98.4,11.3,Type_C,No,0
PROD_09314,58.1,115.0,17.1,Type_C,Yes,0
PROD_09315,37.0,99.5,1.7,Type_B,No,0
PROD_09316,55.7,86.6,6.8,Type_A,Yes,0
PROD_09317,45.0,128.2,15.5,Type_C,No,0
PROD_09318,53.0,103.5,14.9,Type_B,No,0
PROD_09319,43.5,108.6,38.4,Type_C,No,0
