Car_ID,Year,Mileage,Engine_Size,Fuel_Type,Accident_History,Price
CAR_09739,2014,88489.0,3.0,Petrol,No,2150.0
CAR_09740,2023,83716.0,3.5,Diesel,No,3890.0
CAR_09741,2021,143969.0,1.6,Diesel,No,2010.0
CAR_09742,2010,183970.0,1.0,Diesel,No,100.0
CAR_09743,2010,135017.0,2.5,Diesel,Yes,420.0
CAR_09744,2019,96959.0,3.5,Petrol,Yes,3070.0
CAR_09745,2012,156945.0,1.0,Petrol,No,310.0
CAR_09746,2024,129989.0,1.0,Petrol,No,2490.0
CAR_09747,2024,16819.0,2.0,Petrol,No,4050.0
CAR_09748,2019,23654.0,1.0,Diesel,No,2080.0
CAR_09749,2012,12394.0,3.5,Petrol,No,3110.0
CAR_09750,2025,94079.0,2.5,Hybrid,No,3920.0
CAR_09751,2021,166041.0,3.0,Diesel,No,2540.0
CAR_09752,2017,66051.0,2.0,Petrol,No,2820.0
CAR_09753,2025,79911.0,1.0,Petrol,No,3160.0
CAR_09754,2018,182348.0,3.5,Diesel,No,2330.0
CAR_09755,2025,168196.0,1.6,Diesel,No,2030.0
CAR_09756,2024,134684.0,2.0,Hybrid,No,3220.0
CAR_09757,2023,57027.0,2.5,Petrol,No,3770.0
CAR_09758,2020,27823.0,1.6,Petrol,No,2750.0
CAR_09759,2021,8131.0,2.5,Hybrid,No,4080.0
CAR_09760,2010,25867.0,1.6,Petrol,No,1200.0
CAR_09761,2025,62056.0,3.0,Diesel,No,4270.0
CAR_09762,2023,112599.0,2.5,Petrol,No,3110.0
CAR_09763,2020,17480.0,1.6,Diesel,No,3010.0
CAR_09764,2011,31564.0,2.5,Petrol,No,2230.0
CAR_09765,2019,40311.0,2.0,Diesel,No,2800.0
CAR_09766,2011,128237.0,2.5,Diesel,No,1140.0
CAR_09767,2024,125079.0,3.5,Hybrid,No,4020.0
CAR_09768,2013,112399.0,2.5,Petrol,No,1510.0
CAR_09769,2011,53848.0,1.6,Petrol,Yes,920.0
CAR_09770,2016,77368.0,2.5,Petrol,No,2590.0
CAR_09771,2022,23854.0,3.0,Hybrid,No,4280.0
CAR_09772,2024,49160.0,1.0,Diesel,No,3510.0
CAR_09773,2018,180053.0,2.0,Diesel,No,1500.0
CAR_09774,2016,196040.0,3.5,Petrol,Yes,1540.0
CAR_09775,2021,131294.0,1.6,Petrol,No,2210.0
CAR_09776,2015,183781.0,2.5,Petrol,No,1270.0
CAR_09777,2025,130335.0,2.5,Petrol,Yes,3020.0
CAR_09778,2024,11473.0,2.5,Diesel,No,4370.0
CAR_09779,2019,199369.0,2.0,Petrol,No,1130.0
CAR_09780,2010,24296.0,3.5,Diesel,No,2340.0
CAR_09781,2020,138115.0,1.0,Hybrid,Yes,1650.0
CAR_09782,2019,54303.0,3.0,Hybrid,No,3530.0
CAR_09783,2018,81436.0,3.5,Diesel,No,2980.0
CAR_09784,2014,130957.0,3.0,Petrol,No,1850.0
CAR_09785,2025,90115.0,3.5,Diesel,No,4420.0
CAR_09786,2020,53856.0,1.6,Petrol,Yes,2500.0
CAR_09787,2014,70217.0,1.0,Petrol,No,1480.0
CAR_09788,2015,71602.0,1.0,Diesel,No,1620.0
CAR_09789,2018,192068.0,2.0,Hybrid,No,1360.0
CAR_09790,2022,160730.0,3.5,Petrol,Yes,2630.0
CAR_09791,2017,94417.0,2.5,Petrol,Yes,1640.0
CAR_09792,2017,43965.0,1.0,Diesel,No,1920.0
CAR_09793,2023,163148.0,3.5,Petrol,Yes,2750.0
CAR_09794,2017,35651.0,2.5,Diesel,No,2710.0
CAR_09795,2010,46040.0,2.0,Petrol,No,1540.0
CAR_09796,2010,76373.0,3.5,Petrol,No,1930.0
CAR_09797,2017,176668.0,3.5,Diesel,Yes,2000.0
CAR_09798,2014,30698.0,1.6,Hybrid,No,2700.0
CAR_09799,2018,28836.0,3.5,Diesel,No,3650.0
CAR_09800,2011,101325.0,1.6,Hybrid,Yes,910.0
CAR_09801,2025,58900.0,2.5,Petrol,No,4150.0
CAR_09802,2018,115902.0,2.5,Hybrid,No,2490.0
CAR_09803,2021,93069.0,1.0,Petrol,No,2300.0
CAR_09804,2023,89817.0,2.0,Hybrid,No,2970.0
CAR_09805,2017,26835.0,1.6,Petrol,No,2680.0
CAR_09806,2018,32505.0,1.0,Petrol,No,2630.0
CAR_09807,2013,165110.0,3.0,Petrol,No,1080.0
CAR_09808,2010,177747.0,1.0,Diesel,No,100.0
CAR_09809,2010,50763.0,2.5,Petrol,No,2000.0
CAR_09810,2014,27125.0,3.0,Hybrid,No,2970.0
CAR_09811,2011,15416.0,1.0,Petrol,No,1340.0
CAR_09812,2025,123618.0,3.5,Petrol,Yes,3480.0
CAR_09813,2023,144494.0,2.0,Petrol,No,2400.0
CAR_09814,2017,77698.0,1.6,Petrol,No,1870.0
CAR_09815,2019,137537.0,3.5,Diesel,No,2420.0
CAR_09816,2020,144027.0,3.0,Diesel,No,2920.0
CAR_09817,2014,187392.0,2.0,Hybrid,Yes,960.0
CAR_09818,2014,17650.0,1.0,Petrol,No,1870.0
CAR_09819,2011,42497.0,3.5,Hybrid,No,3200.0
CAR_09820,2016,18363.0,2.5,Petrol,No,3230.0
CAR_09821,2022,174259.0,2.5,Hybrid,No,2500.0
CAR_09822,2017,159554.0,2.0,Petrol,Yes,1610.0
CAR_09823,2019,117055.0,2.5,Diesel,Yes,1720.0
CAR_09824,2022,21314.0,1.6,Diesel,No,3350.0
CAR_09825,2010,58296.0,2.0,Petrol,No,1770.0
CAR_09826,2011,63055.0,2.0,Petrol,No,1450.0
CAR_09827,2019,114345.0,2.5,Diesel,No,2690.0
CAR_09828,2025,55319.0,2.0,Petrol,No,3500.0
CAR_09829,2013,19227.0,1.0,Diesel,No,1630.0
CAR_09830,2014,147499.0,3.0,Diesel,No,1700.0
CAR_09831,2022,63321.0,3.5,Diesel,Yes,3750.0
CAR_09832,2011,93213.0,3.0,Hybrid,No,1960.0
CAR_09833,2010,29895.0,3.5,Petrol,Yes,2070.0
CAR_09834,2018,161497.0,2.5,Petrol,No,1650.0
CAR_09835,2023,115279.0,1.6,Petrol,No,3070.0
CAR_09836,2010,180809.0,1.6,Diesel,Yes,100.0
CAR_09837,2022,101617.0,2.5,Hybrid,Yes,3150.0
CAR_09838,2024,188578.0,2.5,Hybrid,No,2860.0
CAR_09839,2013,178914.0,2.0,Hybrid,No,770.0
CAR_09840,2011,117410.0,1.6,Hybrid,Yes,690.0
CAR_09841,2020,187109.0,3.0,Hybrid,No,2180.0
CAR_09842,2013,68002.0,2.5,Petrol,No,2170.0
CAR_09843,2017,76300.0,3.0,Hybrid,Yes,2660.0
CAR_09844,2017,13868.0,3.5,Diesel,Yes,3690.0
CAR_09845,2024,119894.0,3.0,Petrol,No,3080.0
CAR_09846,2020,145775.0,1.6,Petrol,No,1940.0
CAR_09847,2021,155836.0,3.5,Petrol,No,3350.0
CAR_09848,2018,34214.0,3.0,Diesel,No,3210.0
CAR_09849,2022,91611.0,2.0,Diesel,Yes,2620.0
CAR_09850,2024,39488.0,2.0,Petrol,No,3640.0
CAR_09851,2020,134115.0,1.6,Diesel,No,2140.0
CAR_09852,2024,35800.0,2.0,Petrol,No,3340.0
CAR_09853,2021,181312.0,2.5,Hybrid,No,2050.0
CAR_09854,2014,49974.0,3.5,Diesel,No,2650.0
CAR_09855,2016,61823.0,1.6,Hybrid,Yes,2160.0
CAR_09856,2012,170927.0,3.5,Petrol,Yes,1000.0
CAR_09857,2019,94401.0,3.0,Hybrid,No,2980.0
CAR_09858,2013,9679.0,2.5,Petrol,Yes,2390.0
CAR_09859,2019,101444.0,1.6,Petrol,No,2180.0
CAR_09860,2018,,3.0,Petrol,No,3450.0
CAR_09861,2019,197142.0,3.0,Diesel,No,1780.0
CAR_09862,2019,119682.0,3.0,Hybrid,No,2670.0
CAR_09863,2023,55024.0,3.0,Diesel,No,4190.0
CAR_09864,2021,114925.0,3.0,Hybrid,No,3500.0
CAR_09865,2010,19989.0,1.6,Petrol,No,1340.0
CAR_09866,2011,160979.0,2.0,Petrol,Yes,160.0
CAR_09867,2025,185439.0,3.0,Diesel,No,2990.0
CAR_09868,2014,175517.0,2.5,Petrol,No,910.0
CAR_09869,2012,71643.0,1.6,Hybrid,No,1730.0
CAR_09870,2011,68525.0,1.0,Diesel,No,1010.0
CAR_09871,2010,11842.0,2.0,Petrol,Yes,1750.0
CAR_09872,2019,132023.0,2.5,Diesel,No,2740.0
CAR_09873,2012,109306.0,3.0,Petrol,No,1370.0
CAR_09874,2010,94573.0,1.6,Petrol,No,1150.0
CAR_09875,2021,181988.0,1.6,Diesel,No,1530.0
CAR_09876,2010,37736.0,3.0,Diesel,No,2260.0
CAR_09877,2021,6885.0,2.5,Hybrid,No,4140.0
CAR_09878,2010,19297.0,1.6,Petrol,No,1890.0
CAR_09879,2017,48557.0,3.5,Diesel,No,3340.0
CAR_09880,2024,11491.0,2.0,Petrol,No,3830.0
CAR_09881,2012,103055.0,2.5,Petrol,No,1580.0
CAR_09882,2020,66248.0,3.0,Diesel,No,3680.0
CAR_09883,2010,40194.0,2.5,Petrol,No,1930.0
CAR_09884,2016,151266.0,3.5,Diesel,No,2030.0
CAR_09885,2019,44868.0,2.5,Diesel,No,3130.0
CAR_09886,2012,139083.0,1.0,Petrol,No,470.0
CAR_09887,2017,73107.0,3.0,Petrol,No,2850.0
CAR_09888,2013,104806.0,2.0,Petrol,Yes,1110.0
CAR_09889,2013,187104.0,3.0,Hybrid,No,1490.0
CAR_09890,2014,12284.0,1.0,Petrol,No,2390.0
CAR_09891,2015,102552.0,3.0,Petrol,Yes,2120.0
CAR_09892,2016,171612.0,3.0,Diesel,No,1820.0
CAR_09893,2023,119655.0,2.0,Hybrid,No,3170.0
CAR_09894,2023,58990.0,1.0,Hybrid,No,3200.0
CAR_09895,2013,82548.0,3.0,Petrol,No,2160.0
CAR_09896,2025,137652.0,3.5,Petrol,No,3520.0
CAR_09897,2017,178708.0,3.0,Diesel,No,1660.0
CAR_09898,2022,13008.0,1.6,Hybrid,Yes,3380.0
CAR_09899,2015,18950.0,3.0,Petrol,No,3130.0
CAR_09900,2023,68385.0,2.0,Petrol,Yes,3200.0
CAR_09901,2010,50392.0,1.6,Petrol,No,1280.0
CAR_09902,2010,56662.0,3.5,Petrol,No,2120.0
CAR_09903,2018,48148.0,3.5,Diesel,No,3530.0
CAR_09904,2019,43186.0,3.5,Petrol,No,3760.0
CAR_09905,2015,30472.0,1.0,Petrol,Yes,1540.0
CAR_09906,2025,187121.0,3.5,Petrol,Yes,2700.0
CAR_09907,2025,33117.0,2.5,Petrol,Yes,4010.0
CAR_09908,2019,44859.0,2.0,Petrol,No,2890.0
CAR_09909,2017,53022.0,1.0,Petrol,Yes,1970.0
CAR_09910,2022,186938.0,1.6,Hybrid,No,2000.0
CAR_09911,2016,152364.0,2.5,Petrol,No,1620.0
CAR_09912,2021,158991.0,1.0,Diesel,No,1330.0
CAR_09913,2015,25428.0,2.0,Hybrid,Yes,2410.0
CAR_09914,2025,168080.0,1.6,Petrol,No,2180.0
CAR_09915,2013,84598.0,2.0,Petrol,Yes,1060.0
CAR_09916,2025,56250.0,2.0,Petrol,Yes,3700.0
CAR_09917,2016,117271.0,1.6,Diesel,No,1440.0
CAR_09918,2018,165326.0,3.5,Diesel,No,2490.0
CAR_09919,2023,156837.0,3.0,Petrol,No,2670.0
CAR_09920,2020,178550.0,2.0,Hybrid,Yes,1480.0
CAR_09921,2019,185986.0,3.5,Diesel,Yes,1790.0
CAR_09922,2019,51434.0,1.6,Petrol,No,2780.0
CAR_09923,2023,87652.0,2.0,Diesel,No,3170.0
CAR_09924,2016,7853.0,3.0,Petrol,Yes,2770.0
CAR_09925,2010,176468.0,1.6,Diesel,No,100.0
CAR_09926,2019,35142.0,1.0,Petrol,Yes,2310.0
CAR_09927,2018,172988.0,1.0,Diesel,No,1240.0
CAR_09928,2022,69231.0,3.5,Petrol,Yes,3820.0
CAR_09929,2013,76786.0,1.0,Diesel,No,1040.0
CAR_09930,2024,12631.0,2.5,Petrol,No,4150.0
CAR_09931,2012,68741.0,2.0,Diesel,No,1720.0
CAR_09932,2013,178231.0,2.0,Petrol,Yes,490.0
CAR_09933,2013,9982.0,1.6,Petrol,No,2200.0
CAR_09934,2022,84234.0,2.5,Petrol,No,3130.0
CAR_09935,2019,,2.0,Petrol,No,3330.0
CAR_09936,2020,77330.0,1.6,Diesel,No,2560.0
CAR_09937,2011,38665.0,3.0,Hybrid,No,2500.0
CAR_09938,2023,54183.0,2.0,Diesel,No,3590.0
CAR_09939,2021,176132.0,3.5,Hybrid,No,3060.0
CAR_09940,2023,90030.0,2.0,Petrol,No,3120.0
CAR_09941,2010,58391.0,3.0,Petrol,No,1980.0
CAR_09942,2021,119921.0,3.0,Diesel,No,2920.0
CAR_09943,2019,32711.0,2.0,Hybrid,No,3250.0
CAR_09944,2021,55581.0,3.0,Diesel,No,3750.0
CAR_09945,2010,111518.0,1.6,Petrol,No,780.0
CAR_09946,2022,51317.0,2.0,Petrol,No,3180.0
CAR_09947,2023,,2.0,Petrol,Yes,2160.0
CAR_09948,2017,100841.0,1.0,Petrol,No,1420.0
CAR_09949,2023,155538.0,3.5,Diesel,No,3370.0
CAR_09950,2011,189908.0,2.0,Petrol,No,100.0
CAR_09951,2021,27582.0,1.0,Hybrid,No,2800.0
CAR_09952,2019,70260.0,3.0,Hybrid,Yes,2920.0
CAR_09953,2014,67312.0,3.5,Hybrid,Yes,2730.0
CAR_09954,2021,34481.0,3.5,Hybrid,Yes,3900.0
CAR_09955,2025,163009.0,3.0,Petrol,No,2950.0
CAR_09956,2013,153176.0,1.6,Hybrid,Yes,690.0
CAR_09957,2017,99463.0,1.0,Petrol,No,1640.0
CAR_09958,2011,109865.0,2.0,Hybrid,No,1410.0
CAR_09959,2019,16611.0,1.0,Petrol,No,2960.0
CAR_09960,2018,113324.0,3.0,Petrol,Yes,2510.0
CAR_09961,2016,159312.0,3.0,Petrol,No,1920.0
CAR_09962,2024,116896.0,1.6,Petrol,No,2710.0
CAR_09963,2022,56735.0,3.5,Hybrid,No,4270.0
CAR_09964,2016,135172.0,3.5,Hybrid,No,2420.0
CAR_09965,2010,75490.0,3.0,Diesel,No,1920.0
CAR_09966,2023,111250.0,1.0,Diesel,Yes,1940.0
CAR_09967,2025,100075.0,3.5,Diesel,Yes,3550.0
CAR_09968,2021,79329.0,2.0,Petrol,No,3050.0
CAR_09969,2011,145181.0,2.0,Diesel,No,410.0
CAR_09970,2013,177356.0,1.0,Petrol,No,100.0
CAR_09971,2013,6016.0,1.6,Diesel,Yes,2010.0
CAR_09972,2020,187055.0,2.0,Hybrid,No,1810.0
CAR_09973,2023,104745.0,1.0,Petrol,No,2380.0
CAR_09974,2012,141643.0,1.0,Petrol,No,170.0
CAR_09975,2016,171847.0,3.0,Hybrid,No,1690.0
CAR_09976,2021,96085.0,3.5,Hybrid,No,3600.0
CAR_09977,2017,167820.0,3.0,Hybrid,Yes,1470.0
CAR_09978,2011,39636.0,3.5,Diesel,No,2500.0
CAR_09979,2025,36038.0,1.6,Petrol,Yes,3620.0
CAR_09980,2013,133207.0,1.6,Petrol,No,1130.0
CAR_09981,2023,174678.0,1.6,Petrol,Yes,1810.0
CAR_09982,2025,179023.0,1.0,Diesel,No,2000.0
CAR_09983,2012,130529.0,1.0,Petrol,Yes,180.0
CAR_09984,2011,107470.0,3.0,Diesel,No,1590.0
CAR_09985,2021,69622.0,2.0,Hybrid,No,2980.0
CAR_09986,2022,196100.0,3.5,Hybrid,No,2680.0
CAR_09987,2023,67341.0,3.5,Petrol,No,3730.0
CAR_09988,2015,150116.0,1.6,Petrol,No,1220.0
CAR_09989,2022,108736.0,3.5,Hybrid,No,3640.0
CAR_09990,2025,123660.0,2.5,Diesel,No,3620.0
CAR_09991,2013,81729.0,1.6,Hybrid,No,1530.0
CAR_09992,2015,193141.0,3.5,Hybrid,No,1770.0
CAR_09993,2011,116478.0,3.0,Petrol,No,1610.0
CAR_09994,2021,187869.0,3.5,Petrol,Yes,2300.0
CAR_09995,2013,6480.0,1.0,Petrol,No,1870.0
CAR_09996,2020,116671.0,3.0,Diesel,No,3150.0
CAR_09997,2015,144851.0,3.0,Petrol,No,1630.0
CAR_09998,2023,150291.0,3.0,Diesel,No,3060.0
CAR_09999,2014,181470.0,2.5,Hybrid,No,1160.0
CAR_10000,2012,5858.0,2.5,Petrol,Yes,2170.0
CAR_10001,2017,5064.0,3.5,Hybrid,No,4000.0
CAR_10002,2016,97091.0,1.6,Diesel,No,1710.0
CAR_10003,2025,10712.0,3.5,Hybrid,Yes,4760.0
CAR_10004,2025,195034.0,3.5,Petrol,Yes,2470.0
CAR_10005,2012,48303.0,3.5,Petrol,No,2730.0
CAR_10006,2015,97170.0,1.0,Petrol,No,1000.0
CAR_10007,2013,16922.0,3.0,Petrol,No,3040.0
CAR_10008,2020,106799.0,2.0,Petrol,Yes,2110.0
CAR_10009,2014,79091.0,1.6,Hybrid,No,1980.0
CAR_10010,2020,13709.0,1.6,Petrol,No,2730.0
CAR_10011,2014,70349.0,3.0,Hybrid,No,2590.0
CAR_10012,2025,81330.0,1.6,Diesel,No,3230.0
CAR_10013,2016,198035.0,3.0,Petrol,No,1260.0
CAR_10014,2020,45538.0,1.6,Diesel,Yes,2700.0
CAR_10015,2014,111232.0,3.5,Hybrid,Yes,2030.0
CAR_10016,2020,197527.0,1.0,Diesel,No,870.0
CAR_10017,2024,159444.0,1.6,Petrol,No,2240.0
CAR_10018,2025,198707.0,1.6,Hybrid,No,2430.0
CAR_10019,2012,193818.0,2.0,Petrol,No,410.0
CAR_10020,2019,100460.0,1.0,Diesel,No,1920.0
CAR_10021,2014,140793.0,3.5,Diesel,Yes,1780.0
CAR_10022,2016,26536.0,1.0,Petrol,No,2100.0
CAR_10023,2014,91024.0,1.0,Petrol,No,1380.0
CAR_10024,2014,162759.0,1.6,Hybrid,No,1040.0
CAR_10025,2018,103540.0,2.5,Hybrid,Yes,2460.0
CAR_10026,2024,142026.0,1.6,Diesel,Yes,2040.0
CAR_10027,2012,150422.0,3.0,Petrol,No,1310.0
CAR_10028,2022,54426.0,2.0,Petrol,No,3430.0
CAR_10029,2015,175761.0,1.0,Petrol,No,820.0
CAR_10030,2010,94665.0,3.0,Diesel,Yes,1440.0
CAR_10031,2019,45986.0,3.5,Petrol,No,3840.0
CAR_10032,2014,173756.0,3.0,Petrol,No,1080.0
CAR_10033,2017,86475.0,2.5,Petrol,No,2380.0
CAR_10034,2014,151311.0,1.0,Diesel,No,700.0
CAR_10035,2018,111866.0,1.6,Hybrid,No,1830.0
CAR_10036,2020,79465.0,1.0,Diesel,No,2290.0
CAR_10037,2015,162926.0,2.0,Diesel,Yes,760.0
CAR_10038,2017,118972.0,1.0,Petrol,No,1300.0
CAR_10039,2019,81160.0,3.0,Petrol,No,3050.0
CAR_10040,2017,26372.0,3.0,Diesel,Yes,3060.0
CAR_10041,2022,179612.0,1.6,Diesel,Yes,1650.0
CAR_10042,2012,11917.0,1.6,Petrol,No,1770.0
CAR_10043,2016,173322.0,1.6,Diesel,No,1160.0
CAR_10044,2023,75192.0,3.5,Hybrid,Yes,3970.0
CAR_10045,2016,129671.0,2.0,Diesel,No,1550.0
CAR_10046,2023,184829.0,3.5,Diesel,Yes,2740.0
CAR_10047,2019,34583.0,3.5,Diesel,No,3420.0
CAR_10048,2021,115555.0,3.5,Petrol,No,3280.0
CAR_10049,2015,154064.0,1.0,Diesel,No,600.0
CAR_10050,2021,152729.0,2.5,Hybrid,No,2360.0
CAR_10051,2016,107498.0,1.0,Petrol,No,1030.0
CAR_10052,2023,126824.0,1.6,Petrol,No,2610.0
CAR_10053,2011,152718.0,2.0,Diesel,No,730.0
CAR_10054,2018,169000.0,3.5,Petrol,No,2500.0
CAR_10055,2019,153554.0,1.0,Diesel,No,1450.0
CAR_10056,2019,74031.0,3.0,Petrol,Yes,2750.0
CAR_10057,2010,199362.0,3.5,Diesel,No,1300.0
CAR_10058,2010,89728.0,1.0,Diesel,Yes,510.0
CAR_10059,2012,9771.0,3.0,Petrol,No,2470.0
CAR_10060,2023,75710.0,1.0,Petrol,No,2670.0
CAR_10061,2024,29918.0,1.0,Petrol,No,3350.0
CAR_10062,2012,28681.0,3.5,Petrol,Yes,2410.0
CAR_10063,2010,59899.0,1.0,Petrol,No,1310.0
CAR_10064,2021,15408.0,1.6,Petrol,Yes,2940.0
CAR_10065,2016,139260.0,3.0,Diesel,No,1930.0
CAR_10066,2013,19428.0,2.0,Diesel,No,2400.0
CAR_10067,2019,44641.0,2.5,Petrol,Yes,2880.0
CAR_10068,2022,23115.0,3.5,Petrol,No,4270.0
CAR_10069,2011,17318.0,3.0,Petrol,No,2910.0
CAR_10070,2019,57212.0,1.6,Diesel,Yes,2590.0
CAR_10071,2014,116520.0,3.0,Petrol,No,1650.0
CAR_10072,2015,193114.0,2.0,Petrol,Yes,890.0
CAR_10073,2018,175734.0,3.5,Petrol,No,2160.0
CAR_10074,2013,175807.0,3.0,Hybrid,No,1620.0
CAR_10075,2011,39333.0,1.6,Diesel,No,1950.0
CAR_10076,2014,56657.0,3.5,Hybrid,No,3150.0
CAR_10077,2012,19897.0,1.6,Petrol,No,2360.0
CAR_10078,2011,156801.0,3.5,Petrol,No,1500.0
CAR_10079,2021,18614.0,2.5,Petrol,Yes,3540.0
CAR_10080,2010,113556.0,2.0,Hybrid,No,1270.0
CAR_10081,2019,53336.0,2.5,Petrol,No,2820.0
CAR_10082,2011,52472.0,1.0,Petrol,Yes,780.0
CAR_10083,2015,198191.0,1.6,Petrol,No,350.0
CAR_10084,2017,152572.0,2.5,Diesel,No,1740.0
CAR_10085,2022,168203.0,1.6,Petrol,No,2010.0
CAR_10086,2012,116537.0,3.5,Diesel,No,1860.0
CAR_10087,2020,174848.0,1.6,Hybrid,No,1720.0
CAR_10088,2024,130871.0,1.0,Petrol,No,2020.0
CAR_10089,2018,189504.0,1.6,Diesel,No,1000.0
CAR_10090,2024,59861.0,3.5,Diesel,No,4590.0
CAR_10091,2021,121087.0,3.5,Hybrid,No,3280.0
CAR_10092,2018,139576.0,2.5,Petrol,No,1990.0
CAR_10093,2011,81623.0,2.0,Petrol,Yes,1080.0
CAR_10094,2017,176543.0,3.0,Diesel,Yes,1560.0
CAR_10095,2019,196062.0,2.5,Petrol,No,1610.0
CAR_10096,2020,101285.0,1.0,Hybrid,Yes,1610.0
CAR_10097,2021,81175.0,3.0,Diesel,No,3450.0
CAR_10098,2014,97028.0,1.6,Diesel,No,1810.0
CAR_10099,2013,171284.0,2.5,Petrol,No,1350.0
CAR_10100,2019,130866.0,3.0,Diesel,No,2400.0
CAR_10101,2014,13731.0,2.5,Diesel,Yes,2490.0
CAR_10102,2013,110723.0,1.6,Diesel,Yes,1350.0
CAR_10103,2025,8374.0,3.5,Petrol,No,4920.0
CAR_10104,2017,156814.0,2.5,Hybrid,Yes,1680.0
CAR_10105,2013,69021.0,1.0,Petrol,No,960.0
CAR_10106,2022,97041.0,3.0,Petrol,No,3540.0
CAR_10107,2019,160742.0,3.0,Hybrid,No,2500.0
CAR_10108,2021,14058.0,3.0,Diesel,Yes,3530.0
CAR_10109,2022,35916.0,2.5,Petrol,No,3830.0
CAR_10110,2023,82602.0,1.6,Hybrid,No,3320.0
CAR_10111,2025,49835.0,2.5,Petrol,Yes,3560.0
CAR_10112,2015,70891.0,2.5,Petrol,No,1960.0
CAR_10113,2011,199644.0,3.5,Diesel,No,930.0
CAR_10114,2014,165956.0,3.0,Petrol,Yes,1280.0
CAR_10115,2015,177361.0,1.6,Hybrid,No,1030.0
CAR_10116,2014,187726.0,2.0,Hybrid,No,1150.0
CAR_10117,2021,71482.0,1.6,Petrol,No,2390.0
CAR_10118,2011,62930.0,2.5,Hybrid,Yes,1470.0
CAR_10119,2023,50642.0,1.0,Petrol,Yes,2690.0
CAR_10120,2016,166873.0,1.6,Diesel,Yes,420.0
CAR_10121,2013,137513.0,3.0,Hybrid,Yes,1320.0
CAR_10122,2017,51054.0,1.0,Hybrid,Yes,1830.0
CAR_10123,2016,78514.0,2.0,Petrol,No,2320.0
CAR_10124,2016,103809.0,2.0,Petrol,No,2120.0
CAR_10125,2018,107987.0,1.0,Petrol,No,1760.0
CAR_10126,2010,178302.0,2.0,Diesel,Yes,290.0
CAR_10127,2019,79210.0,1.0,Diesel,No,2340.0
CAR_10128,2015,182162.0,2.5,Petrol,Yes,1040.0
CAR_10129,2015,91067.0,1.0,Petrol,Yes,1190.0
CAR_10130,2015,150543.0,2.5,Hybrid,No,1580.0
CAR_10131,2022,186400.0,3.0,Petrol,Yes,1860.0
CAR_10132,2021,181977.0,3.0,Petrol,No,2190.0
CAR_10133,2015,16106.0,2.0,Hybrid,Yes,2660.0
CAR_10134,2021,45112.0,3.5,Petrol,No,3890.0
CAR_10135,2019,97997.0,3.5,Diesel,No,3240.0
CAR_10136,2016,89153.0,1.0,Petrol,No,1140.0
CAR_10137,2023,129974.0,2.5,Petrol,No,3010.0
CAR_10138,2019,189218.0,3.0,Petrol,Yes,1490.0
CAR_10139,2015,26919.0,3.0,Diesel,Yes,2540.0
CAR_10140,2010,93112.0,3.0,Diesel,No,1900.0
CAR_10141,2012,42520.0,2.0,Petrol,No,2310.0
CAR_10142,2011,179351.0,3.0,Diesel,No,640.0
CAR_10143,2015,193093.0,3.5,Petrol,No,1520.0
CAR_10144,2017,98347.0,1.6,Petrol,Yes,1540.0
CAR_10145,2012,25282.0,2.0,Hybrid,No,2390.0
CAR_10146,2019,158132.0,1.0,Hybrid,Yes,1070.0
CAR_10147,2017,140943.0,1.6,Hybrid,Yes,1180.0
CAR_10148,2017,74161.0,2.0,Diesel,No,2370.0
CAR_10149,2014,178044.0,2.0,Petrol,Yes,540.0
CAR_10150,2017,195287.0,2.5,Diesel,No,1520.0
CAR_10151,2015,113782.0,1.6,Hybrid,Yes,1180.0
CAR_10152,2014,115317.0,1.6,Petrol,Yes,910.0
CAR_10153,2018,63015.0,3.5,Petrol,Yes,3180.0
CAR_10154,2023,118979.0,1.6,Petrol,No,2550.0
CAR_10155,2016,90730.0,3.0,Petrol,No,2160.0
CAR_10156,2017,63927.0,3.5,Petrol,Yes,3190.0
CAR_10157,2010,18101.0,3.0,Hybrid,Yes,2200.0
CAR_10158,2020,54278.0,3.5,Diesel,Yes,3390.0
CAR_10159,2011,43582.0,1.0,Petrol,No,1720.0
CAR_10160,2017,110698.0,3.5,Diesel,No,3120.0
CAR_10161,2021,122326.0,1.0,Petrol,No,2120.0
CAR_10162,2018,123671.0,3.5,Diesel,No,2500.0
CAR_10163,2013,80695.0,1.0,Hybrid,Yes,1320.0
CAR_10164,2025,87140.0,3.0,Diesel,Yes,3220.0
CAR_10165,2021,167676.0,3.5,Diesel,No,2750.0
CAR_10166,2025,97865.0,2.5,Petrol,No,3430.0
CAR_10167,2019,197616.0,3.5,Diesel,No,1980.0
CAR_10168,2020,90725.0,1.0,Diesel,No,2140.0
CAR_10169,2019,131668.0,2.0,Hybrid,No,2360.0
CAR_10170,2023,14821.0,3.0,Diesel,Yes,4160.0
CAR_10171,2018,132401.0,2.5,Hybrid,No,2310.0
CAR_10172,2013,171028.0,2.0,Hybrid,No,900.0
CAR_10173,2019,188779.0,2.0,Diesel,No,1630.0
CAR_10174,2025,199478.0,3.0,Hybrid,No,3130.0
CAR_10175,2019,60025.0,3.5,Petrol,No,3530.0
CAR_10176,2019,117197.0,1.6,Petrol,No,1800.0
CAR_10177,2018,92890.0,2.5,Diesel,No,2180.0
CAR_10178,2020,114944.0,3.5,Petrol,No,3230.0
CAR_10179,2016,35703.0,3.0,Hybrid,No,3440.0
