CustomerID,Gender,Age,Annual_Income,Spending_Score
CUST_08930,Male,33,48.4,47.6
CUST_08502,Female,22,46.1,33.8
CUST_11713,Female,35,99.5,20.7
CUST_09323,Male,27,84.1,21.8
CUST_14878,Male,28,90.3,81.7
CUST_12303,Male,29,99.0,80.5
CUST_10961,Male,54,78.7,23.1
CUST_07564,Female,48,52.4,34.4
CUST_00920,Male,64,24.2,8.7
CUST_13683,Male,20,86.2,77.5
CUST_11779,Male,42,83.2,16.9
CUST_06640,Female,37,50.7,50.8
CUST_12151,Male,23,89.2,82.5
CUST_07694,Male,22,56.0,57.8
CUST_08230,Female,49,52.6,59.3
CUST_12651,Male,30,74.7,86.3
CUST_07126,Female,50,44.6,58.5
CUST_04278,Male,33,22.2,97.2
CUST_02983,Male,67,30.1,27.3
CUST_00130,Male,53,19.4,19.6
CUST_07980,Male,49,40.8,55.8
CUST_02667,Male,40,20.4,17.0
CUST_07138,Male,27,61.1,39.2
CUST_03223,Male,67,18.9,76.3
CUST_09374,Male,34,90.6,29.0
CUST_07693,Male,44,39.5,58.0
CUST_05392,Male,18,37.6,87.3
CUST_00614,Male,42,30.8,33.3
CUST_14856,Female,59,81.9,68.6
CUST_01466,Male,46,19.7,25.7
CUST_04497,Female,40,24.8,80.8
CUST_03042,Female,58,24.2,77.3
CUST_09126,Male,56,79.1,21.6
CUST_02419,Male,50,33.1,16.1
CUST_05085,Male,24,39.2,87.3
CUST_03294,Female,64,18.0,82.2
CUST_06737,Female,67,39.9,54.0
CUST_01500,Male,19,13.6,14.8
CUST_13014,Male,64,91.0,87.3
CUST_09018,Female,48,75.1,24.6
CUST_01521,Male,38,21.5,21.3
CUST_13682,Male,25,90.6,68.9
CUST_11122,Male,19,89.6,8.7
CUST_04232,Male,55,32.9,77.0
CUST_07686,Male,42,56.7,51.3
CUST_08820,Female,38,65.4,46.6
CUST_04430,Female,40,27.4,81.1
CUST_12045,Female,47,67.3,79.4
CUST_00390,Male,31,26.1,12.0
CUST_12537,Male,36,79.5,83.8
CUST_14796,Female,52,97.1,78.2
CUST_07124,Female,38,59.9,57.9
CUST_05913,Female,55,38.4,80.0
CUST_12182,Male,40,94.3,86.8
CUST_08592,Male,66,73.0,41.5
CUST_04806,Male,27,21.0,65.0
CUST_13434,Female,60,87.6,83.7
CUST_11551,Female,26,94.9,32.4
CUST_08238,Female,38,79.3,49.2
CUST_08044,Female,31,38.0,31.9
CUST_14676,Male,60,94.4,75.6
CUST_03993,Male,22,26.8,77.2
CUST_11834,Male,53,90.3,9.4
CUST_11918,Female,61,92.6,23.4
CUST_14330,Female,37,90.4,79.7
CUST_06609,Male,60,53.8,36.1
CUST_05319,Male,32,21.3,79.8
CUST_14765,Male,53,72.6,80.0
CUST_07119,Female,49,64.9,50.7
CUST_02421,Male,55,29.1,19.2
CUST_05604,Male,48,28.9,93.4
CUST_01750,Male,59,32.1,16.2
CUST_14735,Female,36,86.3,85.6
CUST_13530,Female,28,80.2,76.7
CUST_12254,Male,67,84.3,81.5
CUST_14576,Female,62,84.7,87.5
CUST_00338,Female,39,18.3,30.5
CUST_08407,Male,24,48.5,45.5
CUST_11855,Male,40,85.6,22.2
CUST_01341,Female,22,23.0,24.4
CUST_14321,Male,36,101.5,94.5
CUST_07982,Male,21,50.5,62.2
CUST_12086,Female,19,76.0,82.2
CUST_03640,Male,45,18.8,90.9
CUST_00329,Male,56,26.2,19.1
CUST_13251,Male,39,67.6,80.8
CUST_03004,Female,43,34.1,73.3
CUST_06960,Male,58,64.0,53.2
CUST_04090,Female,18,-0.9,82.4
CUST_11307,Female,55,66.6,26.8
CUST_09828,Female,29,79.9,12.3
CUST_02322,Female,47,28.8,29.7
CUST_06667,Female,21,65.0,62.7
CUST_07009,Male,21,50.8,48.7
CUST_04197,Female,49,18.3,87.2
CUST_03549,Male,26,18.0,68.7
CUST_09650,Male,37,96.3,28.0
CUST_08363,Female,42,50.8,46.1
CUST_04203,Female,27,41.4,66.4
CUST_13978,Female,67,95.5,84.5
CUST_11761,Female,41,74.0,16.7
CUST_12418,Male,59,86.1,69.5
CUST_13409,Male,37,79.6,62.2
CUST_14403,Male,61,92.9,65.8
CUST_06185,Female,52,57.9,48.0
CUST_01639,Female,40,25.5,23.3
CUST_09130,Female,30,86.9,18.7
CUST_00060,Female,68,29.7,14.5
CUST_01240,Female,28,21.4,30.3
CUST_05760,Female,24,35.5,56.7
CUST_05136,Female,50,40.8,87.5
CUST_02343,Male,32,20.2,14.3
CUST_02120,Female,19,13.9,25.4
CUST_01524,Female,49,27.6,27.2
CUST_07617,Male,27,63.6,51.9
CUST_00153,Female,27,32.7,16.5
CUST_00481,Male,19,26.2,24.3
CUST_06122,Female,56,70.6,79.5
CUST_12652,Male,41,73.8,77.5
CUST_07674,Male,34,39.3,33.5
CUST_07101,Male,22,41.7,51.7
CUST_12112,Male,24,86.5,84.5
CUST_01762,Male,31,21.5,13.0
CUST_08942,Female,20,58.4,51.9
CUST_07715,Female,33,48.5,55.9
CUST_09977,Male,69,85.3,12.3
CUST_13628,Female,67,79.9,60.0
CUST_07479,Female,29,48.6,52.8
CUST_06212,Female,51,51.8,43.9
CUST_12693,Female,50,88.8,79.8
CUST_04853,Male,54,37.5,87.9
CUST_02711,Male,54,30.6,19.5
CUST_06766,Female,33,72.1,62.1
CUST_04150,Female,23,36.6,76.2
CUST_12385,Male,32,94.5,80.4
CUST_01333,Male,22,30.1,12.6
CUST_14124,Male,20,79.8,72.4
CUST_11046,Female,39,78.0,32.4
CUST_08378,Female,26,65.9,53.3
CUST_09328,Male,29,76.3,23.9
CUST_14092,Female,18,102.0,68.2
CUST_14559,Female,20,93.2,85.4
CUST_10250,Male,58,76.2,25.8
CUST_14774,Male,45,80.1,88.4
CUST_03850,Male,45,32.1,71.1
CUST_08340,Female,18,58.9,48.2
CUST_04124,Female,42,52.0,85.4
CUST_13081,Female,34,86.9,72.4
CUST_13450,Female,35,90.3,74.2
CUST_11555,Male,46,90.9,35.8
CUST_04788,Male,28,12.1,86.0
CUST_02866,Female,66,31.1,18.9
CUST_11968,Male,41,73.7,11.0
CUST_01386,Male,18,23.9,10.7
CUST_05941,Male,62,22.3,80.6
CUST_03067,Male,67,18.6,70.8
CUST_13595,Female,42,86.3,78.7
CUST_03629,Female,24,20.3,99.6
CUST_14199,Male,58,81.8,76.6
CUST_12989,Male,47,73.1,79.1
CUST_13427,Female,48,90.5,84.5
CUST_03028,Female,23,25.6,88.2
CUST_02969,Male,23,32.5,33.4
CUST_11664,Male,51,100.7,28.9
CUST_09900,Male,27,100.3,25.6
CUST_11145,Female,19,87.5,13.5
CUST_08646,Male,23,59.5,47.8
CUST_06136,Female,22,53.4,38.1
CUST_08801,Male,48,42.4,49.6
CUST_04263,Male,66,22.4,81.7
CUST_13018,Female,36,75.6,73.6
CUST_00645,Male,52,27.3,35.0
CUST_14490,Male,56,74.5,78.8
CUST_02074,Female,24,21.9,21.5
CUST_12244,Female,53,89.6,77.9
CUST_00341,Female,47,21.9,22.9
CUST_08041,Male,61,58.9,60.8
CUST_01622,Male,52,24.0,24.6
CUST_12875,Female,28,87.2,78.9
CUST_07141,Male,25,,46.0
CUST_05796,Female,57,43.7,90.4
CUST_07184,Female,24,69.5,38.8
CUST_14002,Female,18,99.2,91.0
CUST_08232,Male,49,46.9,41.9
CUST_05475,Male,40,19.5,88.2
CUST_10281,Female,31,89.8,20.3
CUST_12116,Male,49,86.5,75.5
CUST_10367,Female,22,93.8,18.5
CUST_13893,Male,47,89.3,76.7
CUST_00074,Male,55,28.1,21.8
CUST_14842,Male,34,81.8,82.5
CUST_14895,Female,57,83.1,75.6
CUST_10849,Female,38,77.4,26.2
CUST_11372,Female,23,80.7,20.2
CUST_10268,Male,62,83.4,15.4
CUST_08633,Male,36,66.2,51.9
CUST_13852,Female,64,81.5,70.9
CUST_02051,Male,68,33.1,25.3
CUST_02541,Male,63,25.5,13.6
CUST_01301,Male,20,21.2,12.9
CUST_05877,Female,54,20.2,89.9
CUST_07368,Female,48,,42.0
CUST_11622,Female,47,74.8,19.0
CUST_01304,Male,37,30.4,27.6
CUST_08428,Female,65,53.1,55.4
CUST_13645,Male,28,86.5,80.2
CUST_02599,Female,64,19.9,25.6
CUST_12808,Male,60,83.9,81.7
CUST_02573,Male,19,24.3,18.7
CUST_11472,Female,41,90.9,29.5
CUST_03186,Female,36,34.0,90.2
CUST_12145,Female,58,82.2,84.8
CUST_02768,Male,41,18.7,17.9
CUST_04831,Female,42,22.2,81.8
CUST_04223,Female,34,30.3,97.7
CUST_14483,Male,56,92.9,72.8
CUST_02106,Female,42,29.8,8.8
CUST_02679,Female,53,14.2,18.4
CUST_10953,Male,18,94.1,30.8
CUST_12880,Male,30,85.4,77.1
CUST_01387,Male,35,22.1,18.3
CUST_14517,Female,24,92.2,71.0
CUST_14246,Female,43,70.3,69.8
CUST_13401,Female,38,90.9,78.4
CUST_14498,Female,60,82.5,78.6
CUST_07083,Female,56,59.4,55.2
CUST_13364,Female,68,82.5,72.0
CUST_13192,Male,45,93.7,64.1
CUST_01279,Female,58,27.0,25.5
CUST_13221,Female,57,81.1,87.2
CUST_00804,Female,62,26.9,18.5
CUST_01555,Female,32,18.0,18.3
CUST_14240,Female,34,82.3,82.0
CUST_11382,Male,51,71.7,9.9
CUST_04566,Male,41,27.0,82.2
CUST_12994,Male,57,76.9,79.2
CUST_14511,Male,55,68.9,70.4
CUST_04841,Female,24,32.9,73.8
CUST_03594,Male,50,22.7,63.8
CUST_06035,Female,48,62.0,58.1
CUST_06852,Female,55,60.2,61.5
CUST_10112,Female,52,85.1,21.6
CUST_08705,Female,29,36.7,37.8
CUST_04177,Female,34,42.5,87.6
CUST_01308,Female,61,20.6,20.5
CUST_09106,Female,51,91.3,23.7
CUST_03452,Male,38,22.1,82.3
CUST_03695,Female,62,35.3,80.6
CUST_04242,Male,60,40.9,86.1
CUST_11348,Male,55,74.7,15.3
CUST_02198,Male,31,19.6,14.2
CUST_08966,Male,59,64.1,50.2
CUST_04425,Male,69,40.0,74.0
CUST_06150,Female,21,57.3,49.2
CUST_00943,Female,52,20.1,22.5
CUST_00822,Male,59,18.6,22.6
CUST_05005,Male,65,32.4,86.8
CUST_06612,Female,57,65.4,84.3
CUST_12469,Male,30,93.3,82.0
CUST_08356,Male,42,58.0,42.0
CUST_05619,Male,22,26.3,81.0
CUST_04547,Female,64,34.7,81.2
CUST_12175,Male,50,83.7,92.3
CUST_02538,Male,30,25.2,26.2
CUST_14633,Female,59,107.9,74.5
CUST_09503,Male,26,89.4,30.6
CUST_05207,Male,45,25.0,78.4
CUST_14279,Male,53,87.7,85.6
CUST_13521,Male,28,88.9,92.5
CUST_03054,Female,66,29.3,74.2
CUST_03675,Female,67,17.7,81.0
CUST_07776,Male,24,26.4,47.1
CUST_07218,Male,63,57.5,42.9
CUST_06722,Male,44,86.9,63.4
CUST_03300,Male,68,14.7,80.5
CUST_03310,Male,54,6.0,81.5
CUST_07221,Male,30,66.2,62.1
CUST_08519,Male,40,43.0,56.2
CUST_10682,Male,33,84.2,18.4
CUST_05954,Male,18,19.5,79.6
CUST_10998,Male,39,,10.0
CUST_12600,Female,62,82.5,71.7
CUST_00832,Female,46,32.8,19.9
CUST_11271,Female,65,74.5,19.6
CUST_03462,Female,31,8.7,69.4
CUST_14003,Female,59,78.3,76.2
CUST_07643,Male,67,55.0,67.9
CUST_00054,Male,46,26.5,19.6
CUST_12256,Male,41,87.3,67.8
CUST_03451,Male,66,28.4,76.3
CUST_06305,Female,59,57.2,66.7
CUST_10093,Male,59,90.7,26.3
CUST_01481,Male,42,21.8,13.7
CUST_04873,Female,35,24.1,70.7
CUST_13087,Male,58,,68.8
CUST_08038,Female,27,61.7,45.8
CUST_12342,Male,43,93.7,89.5
CUST_03335,Male,23,26.9,74.7
CUST_06016,Female,23,53.8,49.2
CUST_04926,Female,52,30.5,74.9
CUST_09138,Female,44,80.6,19.4
CUST_05797,Male,57,25.1,86.9
CUST_11485,Female,60,86.6,28.6
CUST_10353,Male,35,87.9,16.8
CUST_14748,Male,21,101.5,73.2
CUST_05083,Male,63,37.2,80.9
CUST_06645,Female,56,72.1,59.2
CUST_12481,Female,42,73.5,78.9
CUST_11249,Female,46,83.8,22.8
CUST_05490,Female,50,6.3,82.4
CUST_00768,Female,56,28.1,16.8
CUST_02065,Female,57,23.5,20.0
CUST_14258,Male,45,80.0,86.6
CUST_11687,Female,64,87.3,26.1
CUST_07311,Male,43,53.2,41.9
CUST_08477,Female,43,63.8,55.7
CUST_14909,Male,25,84.7,90.3
CUST_04524,Female,61,23.5,87.2
CUST_11568,Female,29,89.5,2.2
CUST_10524,Female,51,76.1,10.7
CUST_02717,Male,43,29.1,16.3
CUST_02079,Male,40,21.1,20.5
CUST_11581,Female,48,98.4,29.2
CUST_08914,Male,31,63.9,48.4
CUST_00951,Male,29,32.0,22.2
CUST_08058,Male,61,63.5,44.8
CUST_02482,Male,58,21.1,18.6
CUST_10454,Female,46,83.0,23.8
CUST_09181,Female,51,91.5,44.0
CUST_11404,Female,27,81.8,19.3
CUST_01759,Female,38,32.7,6.7
CUST_09984,Female,53,95.4,17.4
CUST_04422,Female,31,28.5,74.1
CUST_06704,Female,65,75.5,54.6
CUST_09916,Female,66,99.1,18.0
CUST_05182,Female,39,17.4,85.2
CUST_08533,Male,18,56.2,52.1
CUST_03701,Male,24,24.1,78.5
CUST_04243,Male,38,28.3,72.1
CUST_00688,Male,60,21.0,26.2
CUST_03432,Male,35,24.9,88.2
CUST_13395,Female,49,95.4,89.1
CUST_04944,Male,55,27.0,71.0
CUST_00966,Male,66,22.2,19.4
CUST_14560,Female,25,73.1,84.5
CUST_14237,Male,19,80.7,93.0
CUST_10395,Female,25,82.6,9.9
CUST_02713,Female,27,30.8,19.9
CUST_04757,Male,55,26.7,69.2
CUST_13290,Male,28,93.9,88.1
CUST_12350,Male,69,89.8,69.6
CUST_14323,Male,57,87.6,67.6
CUST_06320,Female,45,40.5,48.0
CUST_13472,Male,42,81.9,99.5
CUST_05975,Female,41,35.2,59.6
CUST_03572,Male,35,27.5,83.8
CUST_12997,Female,62,79.0,78.0
CUST_05299,Female,29,27.3,82.9
CUST_01990,Female,39,33.2,29.8
CUST_12312,Male,63,94.9,84.5
CUST_12951,Male,45,79.8,61.8
CUST_01205,Female,43,29.9,29.2
CUST_13490,Female,38,97.0,95.1
CUST_13050,Female,42,82.0,79.3
CUST_04971,Male,23,41.2,94.6
CUST_14588,Female,40,89.4,70.1
CUST_13226,Female,30,90.2,90.0
CUST_06783,Male,63,61.0,41.4
CUST_03600,Female,32,26.1,80.5
CUST_06490,Male,64,42.2,49.3
CUST_08609,Female,43,53.0,38.7
CUST_14965,Male,32,85.3,76.5
CUST_13570,Female,28,61.7,70.8
CUST_08070,Male,24,43.8,49.5
CUST_08577,Male,65,65.0,49.1
CUST_07973,Male,31,,54.5
CUST_13974,Male,45,63.1,97.2
CUST_01625,Female,61,28.6,21.8
CUST_00536,Female,67,25.5,12.3
CUST_08766,Female,18,51.7,60.3
CUST_07970,Male,34,50.7,60.7
CUST_13224,Female,22,84.8,71.3
CUST_04212,Female,57,29.9,79.7
CUST_06456,Male,65,72.4,78.4
CUST_03507,Female,33,22.5,83.2
CUST_08393,Female,21,47.7,62.2
CUST_09524,Male,34,98.8,24.6
CUST_07112,Male,28,43.6,67.0
CUST_11694,Female,31,90.4,19.9
CUST_02708,Male,52,22.7,8.1
CUST_05031,Female,23,32.1,94.3
CUST_06514,Female,36,49.1,53.3
CUST_04662,Female,59,13.4,82.9
CUST_04021,Male,59,13.5,87.6
CUST_01854,Female,25,27.5,20.2
CUST_14152,Female,57,89.4,77.3
CUST_02872,Male,59,14.4,22.2
CUST_03030,Female,63,25.4,85.8
CUST_09397,Female,28,92.7,17.6
CUST_01645,Female,39,33.5,5.1
CUST_03417,Male,51,28.1,70.6
CUST_03476,Male,25,13.3,74.7
CUST_14331,Female,41,94.5,69.7
CUST_11053,Male,20,88.8,7.9
CUST_01792,Male,41,25.4,12.2
CUST_03797,Female,64,36.6,74.7
CUST_03368,Male,40,31.5,82.7
CUST_11559,Female,21,77.5,22.3
CUST_11725,Female,57,88.6,39.8
CUST_07196,Male,27,49.6,51.4
CUST_14470,Male,21,86.4,67.7
CUST_05109,Female,38,34.5,84.2
CUST_06024,Male,42,65.2,45.4
CUST_11641,Female,42,94.5,19.3
CUST_08795,Male,21,66.0,49.7
CUST_11248,Female,19,73.9,13.6
CUST_13951,Male,28,90.2,71.9
CUST_00126,Male,58,37.7,26.2
CUST_05959,Female,54,29.6,76.0
CUST_03876,Female,60,31.5,74.2
CUST_11127,Male,45,83.9,20.8
CUST_04451,Male,23,17.2,81.3
CUST_07147,Male,44,55.7,54.3
CUST_03531,Male,43,19.3,80.9
CUST_10922,Female,29,86.2,26.9
CUST_00827,Female,21,27.0,18.2
CUST_09831,Male,24,86.8,14.1
CUST_07790,Male,19,54.5,52.7
CUST_00984,Female,33,23.8,26.8
CUST_11473,Female,30,83.9,20.0
CUST_11197,Male,62,90.1,6.6
CUST_07783,Female,42,46.5,64.7
CUST_10380,Male,66,81.6,24.6
CUST_14375,Female,65,78.3,79.4
CUST_02443,Female,35,20.4,29.7
CUST_08554,Male,62,65.8,28.4
CUST_10541,Female,55,97.2,20.0
CUST_00345,Male,26,22.8,27.0
CUST_00814,Female,34,25.4,25.1
CUST_06166,Male,38,60.1,56.7
CUST_12999,Male,26,72.2,77.6
CUST_11397,Female,62,89.2,35.4
CUST_13621,Male,24,82.2,80.9
CUST_14670,Male,58,85.8,75.1
CUST_11517,Male,50,75.2,33.8
CUST_12298,Female,56,93.3,96.4
CUST_05779,Female,47,25.9,71.1
CUST_02116,Female,29,21.3,23.0
CUST_10026,Male,51,73.4,8.7
CUST_00793,Male,48,26.1,17.8
CUST_14920,Male,55,81.3,74.8
CUST_06898,Male,58,51.0,57.5
CUST_02674,Male,32,13.0,20.2
CUST_00094,Male,41,19.9,10.9
CUST_04225,Female,21,11.0,83.6
CUST_03756,Female,38,26.7,76.3
CUST_02891,Male,67,27.7,32.6
CUST_02371,Male,47,25.0,22.5
CUST_11420,Male,56,70.4,24.5
CUST_14090,Female,64,77.8,67.8
CUST_03228,Female,37,15.5,88.0
CUST_07863,Male,62,68.7,26.0
CUST_06359,Male,31,74.4,40.6
CUST_14746,Male,30,80.1,66.3
CUST_13102,Female,50,87.8,89.8
CUST_07326,Male,31,31.0,35.9
CUST_06028,Male,40,41.3,65.9
CUST_11045,Male,57,82.7,19.9
CUST_13429,Male,30,80.4,85.4
CUST_11104,Female,29,81.3,24.8
CUST_01865,Female,32,30.1,15.0
CUST_04612,Male,64,13.0,81.4
CUST_10049,Female,45,71.1,25.7
CUST_02645,Female,36,34.4,22.7
CUST_02243,Female,49,27.5,16.5
CUST_05373,Female,19,23.5,72.5
CUST_02336,Male,69,27.9,13.7
CUST_00950,Male,18,29.2,18.0
CUST_11260,Female,39,77.8,22.2
CUST_01120,Male,46,25.6,23.5
CUST_10789,Male,64,84.6,18.7
CUST_02204,Female,32,28.2,25.3
CUST_00419,Male,59,30.9,18.7
CUST_00922,Female,27,26.0,13.8
CUST_09446,Male,58,77.4,37.3
CUST_08669,Male,39,63.3,63.7
CUST_10227,Female,40,89.1,32.2
CUST_05408,Female,27,25.8,81.6
CUST_05788,Male,30,20.7,83.7
CUST_05742,Male,41,20.3,79.8
CUST_07667,Female,66,34.3,38.5
CUST_05567,Female,22,26.4,69.3
CUST_08135,Female,36,54.4,52.1
CUST_01202,Male,40,35.0,28.0
CUST_10818,Female,68,74.7,17.1
CUST_05765,Female,42,15.3,83.2
CUST_08389,Female,55,55.6,49.3
CUST_01970,Male,22,27.3,27.4
CUST_11302,Male,50,88.3,19.3
CUST_04018,Male,22,12.6,68.8
CUST_10343,Male,43,83.3,12.6
CUST_03687,Male,67,28.8,95.8
CUST_13108,Male,22,81.4,68.9
CUST_01997,Male,46,12.6,20.2
CUST_04033,Female,22,34.3,87.4
CUST_14846,Male,31,73.2,85.4
CUST_11246,Female,20,99.4,24.6
CUST_01248,Male,30,23.3,18.3
CUST_02192,Male,33,21.4,17.6
CUST_02712,Female,54,23.9,23.9
CUST_09184,Male,46,80.8,23.5
CUST_02190,Female,46,25.9,21.1
CUST_04670,Female,56,17.5,80.6
CUST_05142,Female,49,26.0,82.5
CUST_05984,Female,65,28.1,58.3
CUST_06565,Female,30,54.8,62.2
CUST_07804,Female,36,55.3,39.8
CUST_11954,Male,28,94.7,17.0
CUST_06943,Male,38,63.5,43.4
CUST_11789,Male,61,79.2,23.2
CUST_12903,Female,25,91.4,86.5
CUST_09510,Female,56,78.0,21.4
CUST_10055,Female,20,72.1,21.3
CUST_10535,Female,43,77.1,39.4
CUST_10641,Female,36,72.8,11.4
CUST_02136,Female,39,16.8,13.5
CUST_01065,Male,28,27.6,20.1
CUST_00600,Female,37,25.8,17.4
CUST_04227,Male,42,16.2,85.9
CUST_10813,Female,66,93.7,12.1
CUST_07577,Male,56,44.1,50.2
CUST_00077,Female,52,26.8,15.7
CUST_07546,Female,33,66.9,52.0
CUST_02898,Male,62,43.6,18.5
CUST_04820,Male,39,11.4,83.0
CUST_09506,Male,54,82.3,10.9
CUST_13965,Female,36,93.0,85.5
CUST_06413,Male,52,56.6,35.3
CUST_09444,Female,35,82.3,35.6
CUST_09064,Male,28,86.2,27.0
CUST_12042,Female,45,90.2,80.5
CUST_08007,Female,47,67.6,51.4
CUST_05468,Female,53,30.5,76.8
CUST_05951,Male,65,6.8,72.2
CUST_14653,Female,20,97.6,82.7
CUST_11157,Male,55,82.0,19.4
CUST_03391,Male,69,,77.9
CUST_05415,Male,31,36.5,82.3
CUST_02560,Female,31,16.7,17.4
CUST_14836,Female,29,82.5,86.0
CUST_08162,Female,26,51.5,57.7
CUST_02635,Female,64,32.7,35.5
CUST_05256,Male,59,24.2,68.7
CUST_03530,Female,22,37.3,84.8
CUST_08567,Male,38,55.2,53.5
CUST_01908,Male,62,22.7,19.3
CUST_12621,Male,45,84.1,87.8
CUST_13906,Male,50,94.6,75.4
CUST_00235,Male,37,23.3,6.2
CUST_12219,Female,49,85.1,79.9
CUST_01604,Male,55,30.4,22.7
CUST_07984,Female,21,49.9,60.0
CUST_09310,Male,44,97.1,19.7
CUST_11869,Female,62,72.0,23.3
CUST_03490,Female,54,14.5,90.5
CUST_14780,Female,38,68.1,86.1
CUST_11150,Female,28,72.5,25.4
CUST_01994,Female,40,36.5,15.4
CUST_02824,Male,65,33.7,25.6
CUST_13941,Female,66,87.2,67.9
CUST_10568,Male,22,84.3,9.6
CUST_01342,Female,23,27.0,21.9
CUST_08512,Male,44,50.0,53.0
CUST_01619,Female,26,26.1,25.6
CUST_11905,Female,61,70.9,12.7
CUST_05287,Male,22,16.1,83.5
CUST_02060,Male,32,21.4,19.2
CUST_14932,Female,46,85.3,76.5
CUST_02219,Male,28,23.0,23.0
CUST_09865,Female,67,82.0,20.2
CUST_06038,Female,45,54.9,54.4
CUST_00260,Male,37,15.0,23.3
CUST_14060,Female,38,96.1,72.5
CUST_10231,Female,27,88.5,25.2
CUST_12977,Male,27,91.5,77.5
CUST_09093,Male,46,91.6,22.1
CUST_03744,Female,64,27.0,86.5
CUST_02026,Female,35,27.8,21.2
CUST_06988,Female,25,63.8,53.3
CUST_04234,Female,55,15.3,75.5
CUST_01917,Female,24,19.2,17.6
CUST_01828,Male,68,25.0,7.5
CUST_09765,Female,61,81.5,6.7
CUST_12607,Male,38,96.2,85.5
CUST_12941,Female,21,85.8,86.1
CUST_06233,Male,60,52.1,54.2
CUST_14012,Female,54,87.0,78.9
CUST_12846,Female,52,80.2,80.3
CUST_06283,Male,21,60.3,46.5
CUST_04208,Female,27,24.5,80.7
CUST_12819,Male,59,77.7,86.5
CUST_00224,Male,42,21.9,13.6
CUST_08915,Male,47,41.2,47.9
CUST_10002,Male,39,73.1,14.8
CUST_09333,Female,63,82.5,25.6
CUST_13721,Female,18,90.7,80.0
CUST_06469,Male,24,34.8,63.2
CUST_14135,Male,62,83.2,80.9
CUST_13746,Female,24,89.0,72.2
CUST_14596,Female,63,86.1,73.5
CUST_10954,Female,65,88.8,29.9
CUST_00846,Male,51,30.2,11.9
CUST_04289,Female,41,7.0,83.4
CUST_05560,Female,25,28.3,80.4
CUST_13234,Male,69,82.5,86.0
CUST_02551,Female,22,26.5,20.5
CUST_11120,Male,54,79.9,21.1
CUST_00117,Male,57,37.9,23.8
CUST_08837,Female,21,71.9,43.9
CUST_05966,Female,54,21.8,87.3
CUST_08195,Female,18,47.2,54.0
CUST_12362,Male,39,83.8,78.8
CUST_08659,Female,31,65.4,30.1
CUST_07489,Male,66,44.0,55.4
CUST_00005,Female,41,22.2,17.2
CUST_05342,Female,46,12.4,73.2
CUST_09111,Male,43,91.5,22.0
CUST_10787,Male,19,91.8,20.0
CUST_04324,Male,37,27.0,71.0
CUST_01063,Male,23,17.9,26.7
CUST_02590,Male,69,26.3,17.3
CUST_08434,Male,60,,44.4
CUST_13046,Female,26,88.3,74.5
CUST_09352,Female,45,77.0,30.5
CUST_11062,Male,39,85.0,25.0
CUST_03735,Male,69,32.6,77.6
CUST_10589,Male,31,75.0,16.4
CUST_03517,Female,40,37.8,89.8
CUST_06986,Female,46,56.5,43.6
CUST_11613,Female,62,71.0,26.3
CUST_10755,Male,34,75.8,19.7
CUST_06767,Female,29,59.4,59.0
CUST_05622,Female,30,35.4,79.4
CUST_01605,Male,31,32.1,12.9
CUST_01733,Male,59,22.5,20.8
CUST_10516,Female,29,92.3,9.9
CUST_10901,Male,58,76.7,28.2
CUST_14023,Male,48,88.4,73.8
CUST_09504,Female,29,91.4,21.5
CUST_11640,Female,55,67.0,18.1
CUST_03812,Female,56,46.8,86.8
CUST_14447,Female,19,70.3,75.7
CUST_10554,Male,24,86.4,24.2
CUST_10167,Female,53,89.5,15.6
CUST_11706,Female,62,78.2,9.9
CUST_01761,Male,49,19.2,29.8
CUST_05401,Male,38,27.3,80.4
CUST_02739,Male,57,22.1,26.6
CUST_14455,Female,29,77.2,89.1
CUST_02472,Female,20,35.5,26.2
CUST_06738,Male,65,51.5,40.0
CUST_06891,Female,45,51.8,49.5
CUST_12199,Female,56,79.5,80.6
CUST_07943,Female,50,74.8,49.3
CUST_12910,Male,28,82.0,95.4
CUST_09685,Female,67,86.0,21.4
CUST_04206,Male,28,16.5,82.1
CUST_06371,Female,65,66.9,47.2
CUST_10350,Male,35,95.1,10.0
CUST_09361,Male,64,80.1,4.7
CUST_10348,Female,36,68.6,30.1
CUST_00232,Male,68,24.3,18.7
CUST_08258,Female,69,52.8,55.6
CUST_07561,Male,44,60.9,56.3
CUST_09795,Male,20,85.4,12.3
CUST_06168,Female,29,52.0,55.7
CUST_11475,Male,50,83.8,12.0
CUST_03596,Male,34,24.3,87.9
CUST_06288,Female,24,70.6,49.5
CUST_04632,Male,54,17.5,85.4
CUST_00125,Female,35,17.4,25.5
CUST_07641,Female,64,61.7,57.2
CUST_06229,Male,30,37.1,49.5
CUST_13542,Female,39,81.1,85.5
CUST_01296,Male,62,24.7,20.3
CUST_01976,Female,63,38.1,23.4
CUST_14231,Male,30,85.6,70.2
CUST_14170,Male,20,77.6,60.4
CUST_10267,Male,42,78.4,14.3
CUST_12772,Male,41,78.4,89.4
CUST_05750,Male,58,29.4,83.4
CUST_08152,Male,32,50.1,49.0
CUST_14561,Male,41,85.6,80.7
CUST_03086,Female,42,21.9,69.4
CUST_13927,Male,68,79.8,84.0
CUST_06882,Female,44,55.4,38.6
CUST_13969,Female,66,94.7,78.3
CUST_07673,Male,39,52.6,59.2
CUST_03345,Male,20,28.8,74.4
